;                            лнкдхмц 1.51.322;171 000;ЬР
;                            лнкдхмц 1.51.323;175 000;ЬР
;                            лнкдхмц 1.51.327;296 000;ЬР
;                            лнкдхмц 1.51.337;224 000;ЬР
;                            лнкдхмц 1.51.338;179 000;ЬР
;                            лнкдхмц 1.51.342;224 000;ЬР
;                            лнкдхмц 1.51.343;220 000;ЬР
;                            лнкдхмц 1.51.344;224 000;ЬР
;                            лнкдхмц 1.51.345;352 000;ЬР
;                            лнкдхмц 1.51.346;182 000;ЬР
;                            лнкдхмц 1.51.347;340 000;ЬР
;                            лнкдхмц 1.51.348;217 000;ЬР
;                            лнкдхмц 1.51.353;169 000;ЬР
;                            лнкдхмц 1.51.354;225 000;ЬР
;                            лнкдхмц 1.51.355;352 000;ЬР
;                            лнкдхмц 1.51.356;212 000;ЬР
;                            лнкдхмц 1.51.357;212 000;ЬР
;                            лнкдхмц 1.51.360;208 000;ЬР
;                            лнкдхмц 1.51.362;212 000;ЬР
;                            лнкдхмц 1.51.363;225 000;ЬР
;                            лнкдхмц 1.51.367;339 000;ЬР
;                            лнкдхмц 1.51.370;233 000;ЬР
;                            лнкдхмц 1.51.374;328 000;ЬР
;                            лнкдхмц 1.51.375;208 000;ЬР
;                            лнкдхмц 1.51.377;185 000;ЬР
;                            лнкдхмц 1.51.378;175 000;ЬР
;                            лнкдхмц 1.51.379;182 000;ЬР
;                            лнкдхмц 1.51.381;542 000;ЬР
;                            лнкдхмц 1.51.383;229 000;ЬР
;                            лнкдхмц 1.51.384;181 000;ЬР
;                            лнкдхмц 1.51.385;327 000;ЬР
;                            лнкдхмц 1.51.386;177 000;ЬР
;                            лнкдхмц 1.51.388;345 000;ЬР
;                            лнкдхмц 1.51.400;179 000;ЬР
;                            лнкдхмц 1.51.401;169 000;ЬР
;                            лнкдхмц 1.51.501;525 000;ЬР
;                            лнкдхмц 1.51.502;555 000;ЬР
;                            лнкдхмц 1.51.503;392 000;ЬР
;                            лнкдхмц 1.51.504;247 000;ЬР
;                            лнкдхмц 1.51.510;425 000;ЬР
;                            лнкдхмц 1.51.513;504 000;ЬР
;                            лнкдхмц 1.51.518;1 287 000;ЬР
;                            лнкдхмц 1.51.605;329 000;ЬР
;                            лнкдхмц 1.51.606;408 000;ЬР
;                            лнкдхмц 1.51.701;351 000;ЬР
;                            лнкдхмц 1.51.711;438 000;ЬР
;                            лнкдхмц 1.51.803;271 000;ЬР
;                            лнкдхмц 1.51.804;289 000;ЬР
;                            лнкдхмц 1.51.805;284 000;ЬР
;                            лнкдхмц 1.51.806;284 000;ЬР
;                            лнкдхмц 1.51.807;368 000;ЬР
;                            лнкдхмц 1.51.811;262 000;ЬР
;                            лнкдхмц 1.51.817;300 000;ЬР
;                            лнкдхмц 1.51.818;339 000;ЬР
;                            лнкдхмц 1.51.819;391 000;ЬР
;                        1.1.1.02.2 лНКДХМЦХ ЦХАЙХЕ;;
;                            лнкдхмц цхайхи 1.51.301;308 000;ЬР
;                            лнкдхмц цхайхи 1.51.302;376 000;ЬР
;                            лнкдхмц цхайхи 1.51.303;464 000;ЬР
;                            лнкдхмц цхайхи 1.51.304;440 000;ЬР
;                            лнкдхмц цхайхи 1.51.305;358 000;ЬР
;                            лнкдхмц цхайхи 1.51.306;366 000;ЬР
;                            лнкдхмц цхайхи 1.51.307;694 000;ЬР
;                            лнкдхмц цхайхи 1.51.308;408 800;ЬР
;                            лнкдхмц цхайхи 1.51.310;694 000;ЬР
;                            лнкдхмц цхайхи 1.51.312;408 000;ЬР
;                            лнкдхмц цхайхи 1.51.314;434 000;ЬР
;                            лнкдхмц цхайхи 1.51.315;450 000;ЬР
;                            лнкдхмц цхайхи 1.51.316;416 000;ЬР
;                            лнкдхмц цхайхи 1.51.317;656 000;ЬР
;                            лнкдхмц цхайхи 1.51.321;336 000;ЬР
;                            лнкдхмц цхайхи 1.51.322;342 000;ЬР
;                            лнкдхмц цхайхи 1.51.323;350 000;ЬР
;                            лнкдхмц цхайхи 1.51.327;592 000;ЬР
;                            лнкдхмц цхайхи 1.51.337;448 000;ЬР
;                            лнкдхмц цхайхи 1.51.338;358 000;ЬР
;                            лнкдхмц цхайхи 1.51.342;448 000;ЬР
;                            лнкдхмц цхайхи 1.51.343;440 000;ЬР
;                            лнкдхмц цхайхи 1.51.344;448 000;ЬР
;                            лнкдхмц цхайхи 1.51.345;704 000;ЬР
;                            лнкдхмц цхайхи 1.51.346;364 000;ЬР
;                            лнкдхмц цхайхи 1.51.347;680 000;ЬР
;                            лнкдхмц цхайхи 1.51.348;434 000;ЬР
;                            лнкдхмц цхайхи 1.51.353;338 000;ЬР
;                            лнкдхмц цхайхи 1.51.354;450 000;ЬР
;                            лнкдхмц цхайхи 1.51.355;704 000;ЬР
;                            лнкдхмц цхайхи 1.51.356;424 000;ЬР
;                            лнкдхмц цхайхи 1.51.357;424 000;ЬР
;                            лнкдхмц цхайхи 1.51.360;416 000;ЬР
;                            лнкдхмц цхайхи 1.51.362;424 000;ЬР
;                            лнкдхмц цхайхи 1.51.363;450 000;ЬР
;                            лнкдхмц цхайхи 1.51.367;678 000;ЬР
;                            лнкдхмц цхайхи 1.51.370;466 000;ЬР
;                            лнкдхмц цхайхи 1.51.374;656 000;ЬР
;                            лнкдхмц цхайхи 1.51.375;416 000;ЬР
;                            лнкдхмц цхайхи 1.51.377;370 000;ЬР
;                            лнкдхмц цхайхи 1.51.378;350 000;ЬР
;                            лнкдхмц цхайхи 1.51.379;364 000;ЬР
;                            лнкдхмц цхайхи 1.51.381;1 084 000;ЬР
;                            лнкдхмц цхайхи 1.51.383;458 000;ЬР
;                            лнкдхмц цхайхи 1.51.384;362 000;ЬР
;                            лнкдхмц цхайхи 1.51.385;654 000;ЬР
;                            лнкдхмц цхайхи 1.51.386;354 000;ЬР
;                            лнкдхмц цхайхи 1.51.388;690 000;ЬР
;                            лнкдхмц цхайхи 1.51.400;358 000;ЬР
;                            лнкдхмц цхайхи 1.51.401;338 000;ЬР
;                            лнкдхмц цхайхи 1.51.501;1 050 000;ЬР
;                            лнкдхмц цхайхи 1.51.502;1 110 000;ЬР
;                            лнкдхмц цхайхи 1.51.503;784 000;ЬР
;                            лнкдхмц цхайхи 1.51.504;494 000;ЬР
;                            лнкдхмц цхайхи 1.51.510;850 000;ЬР
;                            лнкдхмц цхайхи 1.51.513;1 008 000;ЬР
;                            лнкдхмц цхайхи 1.51.518;2 574 000;ЬР
;                            лнкдхмц цхайхи 1.51.701;702 000;ЬР
;                            лнкдхмц цхайхи 1.51.711;876 000;ЬР
;                    1.1.1.03 оКХМРСЯЮ;;
;                        1.1.1.03.1 оКХМРСЯЮ ФЕЯРЙХЕ;;
;                            окхмрся 1.53.101;380 000;ЬР
;                            окхмрся 1.53.102;392 000;ЬР
;                            окхмрся 1.53.103;356 000;ЬР
;                            окхмрся 1.53.104;366 000;ЬР
;                            окхмрся 1.53.105;404 000;ЬР
;                            окхмрся 1.53.106;329 000;ЬР
;                            окхмрся 1.53.107;316 000;ЬР
;                            окхмрся 1.53.108;365 000;ЬР
;                            окхмрся 1.53.109;353 000;ЬР
;                            окхмрся 1.53.110;384 000;ЬР
;                            окхмрся 1.53.111;269 000;ЬР
;                            окхмрся 1.53.112;285 000;ЬР
;                            окхмрся 1.53.501;519 000;ЬР
;                        1.1.1.03.2 оКХМРСЯЮ ЦХАЙХЕ;;
;                            окхмрся цхайхи 1.53.101;760 000;ЬР
;                            окхмрся цхайхи 1.53.102;784 000;ЬР
;                            окхмрся цхайхи 1.53.103;712 000;ЬР
;                            окхмрся цхайхи 1.53.104;732 000;ЬР
;                            окхмрся цхайхи 1.53.105;808 000;ЬР
;                            окхмрся цхайхи 1.53.106;658 000;ЬР
;                            окхмрся цхайхи 1.53.107;632 000;ЬР
;                            окхмрся цхайхи 1.53.108;730 000;ЬР
;                            окхмрся цхайхи 1.53.109;706 000;ЬР
;                            окхмрся цхайхи 1.53.110;768 000;ЬР
;                            окхмрся цхайхи 1.53.111;538 000;ЬР
;                            окхмрся цхайхи 1.53.112;570 000;ЬР
;                            окхмрся цхайхи 1.53.501;1 038 000;ЬР
;                    1.1.1.04 сЦКНБШЕ ЩКЕЛЕМРШ;;
;                        сцкнбни щкелемр 1.52.279;189 000;ЬР
;                        сцкнбни щкелемр 1.52.283;171 000;ЬР
;                        сцкнбни щкелемр 1.52.284;165 000;ЬР
;                        сцкнбни щкелемр 1.52.285;159 000;ЬР
;                        сцкнбни щкелемр 1.52.286;160 000;ЬР
;                        сцкнбни щкелемр 1.52.287;169 000;ЬР
;                        сцкнбни щкелемр 1.52.288;182 000;ЬР
;                        сцкнбни щкелемр 1.52.289;162 000;ЬР
;                        сцкнбни щкелемр 1.52.290;175 000;ЬР
;                        сцкнбни щкелемр 1.52.291;166 000;ЬР
;                        сцкнбни щкелемр 1.52.292;179 000;ЬР
;                        сцкнбни щкелемр 1.52.293;175 000;ЬР
;                        сцкнбни щкелемр 1.52.294;182 000;ЬР
;                        сцкнбни щкелемр 1.52.295;166 000;ЬР
;                        сцкнбни щкелемр 1.52.296;200 000;ЬР
;                        сцкнбни щкелемр 1.52.297;163 000;ЬР
;                        сцкнбни щкелемр 1.52.298;163 000;ЬР
;                        сцкнбни щкелемр 1.52.299;189 000;ЬР
;                        сцкнбни щкелемр 1.52.301;161 000;ЬР
;                        сцкнбни щкелемр 1.52.302;165 000;ЬР
;                        сцкнбни щкелемр 1.52.308;160 000;ЬР
;                        сцкнбни щкелемр 1.52.312;161 000;ЬР
;                        сцкнбни щкелемр 1.52.314;200 000;ЬР
;                        сцкнбни щкелемр 1.52.322;152 000;ЬР
;                        сцкнбни щкелемр 1.52.348;162 000;ЬР
;                        сцкнбни щкелемр 1.52.375;180 000;ЬР
;                        сцкнбни щкелемр 1.52.400;176 000;ЬР
;                        сцкнбни щкелемр 1.52.810;173 000;ЬР
;                        сцкнбни щкелемр 1.52.812;173 000;ЬР
;                        сцкнбни щкелемр 1.52.815;175 000;ЬР
;                        сцкнбни щкелемр 1.52.816;178 000;ЬР
;                        сцкнбни щкелемр 1.52.817;180 000;ЬР
;                        сцкнбни щкелемр 1.52.818;191 000;ЬР
;                        сцкнбни щкелемр 1.52.819;191 000;ЬР
;                    1.1.1.05 пНГЕРЙХ;;
;                        пнгерйю 1.56.001;665 000;ЬР
;                        пнгерйю 1.56.002;473 000;ЬР
;                        пнгерйю 1.56.003;505 000;ЬР
;                        пнгерйю 1.56.004;386 000;ЬР
;                        пнгерйю 1.56.005;648 000;ЬР
;                        пнгерйю 1.56.006;270 000;ЬР
;                        пнгерйю 1.56.007;400 000;ЬР
;                        пнгерйю 1.56.009;236 000;ЬР
;                        пнгерйю 1.56.010;162 000;ЬР
;                        пнгерйю 1.56.011;160 000;ЬР
;                        пнгерйю 1.56.013;253 000;ЬР
;                        пнгерйю 1.56.014;276 000;ЬР
;                        пнгерйю 1.56.015;520 000;ЬР
;                        пнгерйю 1.56.016;473 000;ЬР
;                        пнгерйю 1.56.018;924 000;ЬР
;                        пнгерйю 1.56.020;494 000;ЬР
;                        пнгерйю 1.56.021;520 000;ЬР
;                        пнгерйю 1.56.022;473 000;ЬР
;                        пнгерйю 1.56.023;648 000;ЬР
;                        пнгерйю 1.56.025;1 217 000;ЬР
;                        пнгерйю 1.56.026;881 000;ЬР
;                        пнгерйю 1.56.027;269 000;ЬР
;                        пнгерйю 1.56.029;665 000;ЬР
;                        пнгерйю 1.56.030;284 000;ЬР
;                        пнгерйю 1.56.031;648 000;ЬР
;                        пнгерйю 1.56.032;281 000;ЬР
;                        пнгерйю 1.56.034;489 000;ЬР
;                        пнгерйю 1.56.035;489 000;ЬР
;                        пнгерйю 1.56.036;1 049 000;ЬР
;                        пнгерйю 1.56.037;276 000;ЬР
;                        пнгерйю 1.56.039;674 000;ЬР
;                        пнгерйю 1.56.040;881 000;ЬР
;                        пнгерйю 1.56.041;613 000;ЬР
;                        пнгерйю 1.56.043;285 000;ЬР
;                        пнгерйю 1.56.044;578 000;ЬР
;                        пнгерйю 1.56.047;364 000;ЬР
;                        пнгерйю 1.56.049;275 000;ЬР
;                        пнгерйю 1.56.050;364 000;ЬР
;                        пнгерйю 1.56.054;953 000;ЬР
;                        пнгерйю 1.56.501;336 000;ЬР
;                        пнгерйю 1.56.502;600 000;ЬР
;                        пнгерйю 1.56.503;1 415 000;ЬР
;                        пнгерйю 1.56.702;392 000;ЬР
;                        пнгерйю 1.56.801;306 000;ЬР
;                        пнгерйю 1.56.802;906 000;ЬР
;                        пнгерйю 1.56.803;591 000;ЬР
;                        пнгерйю 1.56.804;1 082 000;ЬР
;                        пнгерйю 1.56.805;306 000;ЬР
;                        пнгерйю 1.56.806;896 000;ЬР
;                        пнгерйю цхайюъ 1.56.511;165 000;ЬР
;                        пнгерйю цхайюъ 1.56.512;168 000;ЬР
