;                            лнкдхмц 1.51.337;7 113;ЬР
;                            лнкдхмц 1.51.338;5 682;ЬР
;                            лнкдхмц 1.51.342;7 113;ЬР
;                            лнкдхмц 1.51.343;6 971;ЬР
;                            лнкдхмц 1.51.344;7 113;ЬР
;                            лнкдхмц 1.51.345;11 162;ЬР
;                            лнкдхмц 1.51.346;5 763;ЬР
;                            лнкдхмц 1.51.347;10 800;ЬР
;                            лнкдхмц 1.51.348;6 871;ЬР
;                            лнкдхмц 1.51.353;5 360;ЬР
;                            лнкдхмц 1.51.354;7 113;ЬР
;                            лнкдхмц 1.51.355;11 162;ЬР
;                            лнкдхмц 1.51.356;6 730;ЬР
;                            лнкдхмц 1.51.357;6 730;ЬР
;                            лнкдхмц 1.51.360;6 569;ЬР
;                            лнкдхмц 1.51.362;6 710;ЬР
;                            лнкдхмц 1.51.363;7 113;ЬР
;                            лнкдхмц 1.51.367;10 759;ЬР
;                            лнкдхмц 1.51.370;7 375;ЬР
;                            лнкдхмц 1.51.374;10 397;ЬР
;                            лнкдхмц 1.51.375;6 589;ЬР
;                            лнкдхмц 1.51.377;5 864;ЬР
;                            лнкдхмц 1.51.378;5 541;ЬР
;                            лнкдхмц 1.51.379;5 783;ЬР
;                            лнкдхмц 1.51.381;17 206;ЬР
;                            лнкдхмц 1.51.383;7 254;ЬР
;                            лнкдхмц 1.51.384;5 723;ЬР
;                            лнкдхмц 1.51.385;10 377;ЬР
;                            лнкдхмц 1.51.386;5 602;ЬР
;                            лнкдхмц 1.51.388;10 940;ЬР
;                            лнкдхмц 1.51.400;5 682;ЬР
;                            лнкдхмц 1.51.401;5 360;ЬР
;                            лнкдхмц 1.51.501;19 904;ЬР
;                            лнкдхмц 1.51.502;21 033;ЬР
;                            лнкдхмц 1.51.503;14 849;ЬР
;                            лнкдхмц 1.51.504;9 349;ЬР
;                            лнкдхмц 1.51.510;16 097;ЬР
;                            лнкдхмц 1.51.513;19 079;ЬР
;                            лнкдхмц 1.51.518;48 834;ЬР
;                            лнкдхмц 1.51.605;10 436;ЬР
;                            лнкдхмц 1.51.606;12 975;ЬР
;                            лнкдхмц 1.51.701;13 277;ЬР
;                            лнкдхмц 1.51.711;16 601;ЬР
;                            лнкдхмц 1.51.803;10 378;ЬР
;                            лнкдхмц 1.51.804;11 083;ЬР
;                            лнкдхмц 1.51.805;10 882;ЬР
;                            лнкдхмц 1.51.806;10 882;ЬР
;                            лнкдхмц 1.51.807;14 102;ЬР
;                            лнкдхмц 1.51.811;10 035;ЬР
;                            лнкдхмц 1.51.817;11 461;ЬР
;                            лнкдхмц 1.51.818;12 944;ЬР
;                            лнкдхмц 1.51.819;14 994;ЬР
;                        1.1.1.02.2 лНКДХМЦХ ЦХАЙХЕ;;
;                            лнкдхмц цхайхи 1.51.301;9 794;ЬР
;                            лнкдхмц цхайхи 1.51.302;11 928;ЬР
;                            лнкдхмц цхайхи 1.51.303;14 750;ЬР
;                            лнкдхмц цхайхи 1.51.304;13 942;ЬР
;                            лнкдхмц цхайхи 1.51.305;11 324;ЬР
;                            лнкдхмц цхайхи 1.51.306;11 606;ЬР
;                            лнкдхмц цхайхи 1.51.307;21 962;ЬР
;                            лнкдхмц цхайхи 1.51.308;12 976;ЬР
;                            лнкдхмц цхайхи 1.51.310;21 962;ЬР
;                            лнкдхмц цхайхи 1.51.312;12 976;ЬР
;                            лнкдхмц цхайхи 1.51.314;13 742;ЬР
;                            лнкдхмц цхайхи 1.51.315;14 226;ЬР
;                            лнкдхмц цхайхи 1.51.316;13 178;ЬР
;                            лнкдхмц цхайхи 1.51.317;20 794;ЬР
;                            лнкдхмц цхайхи 1.51.321;10 680;ЬР
;                            лнкдхмц цхайхи 1.51.322;10 882;ЬР
;                            лнкдхмц цхайхи 1.51.323;11 082;ЬР
;                            лнкдхмц цхайхи 1.51.327;18 740;ЬР
;                            лнкдхмц цхайхи 1.51.337;14 226;ЬР
;                            лнкдхмц цхайхи 1.51.338;11 364;ЬР
;                            лнкдхмц цхайхи 1.51.342;14 226;ЬР
;                            лнкдхмц цхайхи 1.51.343;13 942;ЬР
;                            лнкдхмц цхайхи 1.51.344;14 226;ЬР
;                            лнкдхмц цхайхи 1.51.345;22 324;ЬР
;                            лнкдхмц цхайхи 1.51.346;11 526;ЬР
;                            лнкдхмц цхайхи 1.51.347;21 600;ЬР
;                            лнкдхмц цхайхи 1.51.348;13 742;ЬР
;                            лнкдхмц цхайхи 1.51.353;10 720;ЬР
;                            лнкдхмц цхайхи 1.51.354;14 226;ЬР
;                            лнкдхмц цхайхи 1.51.355;22 324;ЬР
;                            лнкдхмц цхайхи 1.51.356;13 460;ЬР
;                            лнкдхмц цхайхи 1.51.357;13 460;ЬР
;                            лнкдхмц цхайхи 1.51.360;13 138;ЬР
;                            лнкдхмц цхайхи 1.51.362;13 420;ЬР
;                            лнкдхмц цхайхи 1.51.363;14 226;ЬР
;                            лнкдхмц цхайхи 1.51.367;15 676;ЬР
;                            лнкдхмц цхайхи 1.51.370;14 750;ЬР
;                            лнкдхмц цхайхи 1.51.374;20 794;ЬР
;                            лнкдхмц цхайхи 1.51.375;13 178;ЬР
;                            лнкдхмц цхайхи 1.51.377;11 728;ЬР
;                            лнкдхмц цхайхи 1.51.378;11 082;ЬР
;                            лнкдхмц цхайхи 1.51.379;11 566;ЬР
;                            лнкдхмц цхайхи 1.51.381;34 412;ЬР
;                            лнкдхмц цхайхи 1.51.383;14 508;ЬР
;                            лнкдхмц цхайхи 1.51.384;11 446;ЬР
;                            лнкдхмц цхайхи 1.51.385;20 754;ЬР
;                            лнкдхмц цхайхи 1.51.386;11 204;ЬР
;                            лнкдхмц цхайхи 1.51.388;21 880;ЬР
;                            лнкдхмц цхайхи 1.51.400;11 364;ЬР
;                            лнкдхмц цхайхи 1.51.401;10 720;ЬР
;                            лнкдхмц цхайхи 1.51.501;39 808;ЬР
;                            лнкдхмц цхайхи 1.51.502;42 066;ЬР
;                            лнкдхмц цхайхи 1.51.503;29 698;ЬР
;                            лнкдхмц цхайхи 1.51.504;18 698;ЬР
;                            лнкдхмц цхайхи 1.51.510;32 194;ЬР
;                            лнкдхмц цхайхи 1.51.513;38 158;ЬР
;                            лнкдхмц цхайхи 1.51.518;97 668;ЬР
;                            лнкдхмц цхайхи 1.51.701;26 554;ЬР
;                            лнкдхмц цхайхи 1.51.711;33 202;ЬР
;                    1.1.1.03 оКХМРСЯЮ;;
;                        1.1.1.03.1 оКХМРСЯЮ ФЕЯРЙХЕ;;
;                            окхмрся 1.53.101;12 048;ЬР
;                            окхмрся 1.53.102;12 451;ЬР
;                            окхмрся 1.53.103;11 324;ЬР
;                            окхмрся 1.53.104;11 626;ЬР
;                            окхмрся 1.53.105;12 815;ЬР
;                            окхмрся 1.53.106;10 416;ЬР
;                            окхмрся 1.53.107;10 014;ЬР
;                            окхмрся 1.53.108;11 565;ЬР
;                            окхмрся 1.53.109;11 203;ЬР
;                            окхмрся 1.53.110;12 190;ЬР
;                            окхмрся 1.53.111;8 523;ЬР
;                            окхмрся 1.53.112;9 047;ЬР
;                            окхмрся 1.53.501;19 663;ЬР
;                        1.1.1.03.2 оКХМРСЯЮ ЦХАЙХЕ;;
;                            окхмрся цхайхи 1.53.101;24 096;ЬР
;                            окхмрся цхайхи 1.53.102;24 902;ЬР
;                            окхмрся цхайхи 1.53.103;22 648;ЬР
;                            окхмрся цхайхи 1.53.104;23 252;ЬР
;                            окхмрся цхайхи 1.53.105;25 630;ЬР
;                            окхмрся цхайхи 1.53.106;20 832;ЬР
;                            окхмрся цхайхи 1.53.107;20 028;ЬР
;                            окхмрся цхайхи 1.53.108;23 130;ЬР
;                            окхмрся цхайхи 1.53.109;22 406;ЬР
;                            окхмрся цхайхи 1.53.110;24 380;ЬР
;                            окхмрся цхайхи 1.53.111;17 046;ЬР
;                            окхмрся цхайхи 1.53.112;18 094;ЬР
;                            окхмрся цхайхи 1.53.501;39 326;ЬР
;                    1.1.1.04 сЦКНБШЕ ЩКЕЛЕМРШ;;
;                        сцкнбни щкелемр 1.52.279;5 984;ЬР
;                        сцкнбни щкелемр 1.52.283;5 441;ЬР
;                        сцкнбни щкелемр 1.52.284;5 239;ЬР
;                        сцкнбни щкелемр 1.52.285;5 017;ЬР
;                        сцкнбни щкелемр 1.52.286;5 057;ЬР
;                        сцкнбни щкелемр 1.52.287;5 360;ЬР
;                        сцкнбни щкелемр 1.52.288;5 783;ЬР
;                        сцкнбни щкелемр 1.52.289;5 118;ЬР
;                        сцкнбни щкелемр 1.52.290;5 541;ЬР
;                        сцкнбни щкелемр 1.52.291;5 280;ЬР
;                        сцкнбни щкелемр 1.52.292;5 662;ЬР
;                        сцкнбни щкелемр 1.52.293;5 541;ЬР
;                        сцкнбни щкелемр 1.52.294;5 783;ЬР
;                        сцкнбни щкелемр 1.52.295;5 280;ЬР
;                        сцкнбни щкелемр 1.52.296;6 327;ЬР
;                        сцкнбни щкелемр 1.52.297;5 158;ЬР
;                        сцкнбни щкелемр 1.52.298;5 158;ЬР
;                        сцкнбни щкелемр 1.52.299;5 984;ЬР
;                        сцкнбни щкелемр 1.52.301;5 098;ЬР
;                        сцкнбни щкелемр 1.52.302;5 239;ЬР
;                        сцкнбни щкелемр 1.52.308;5 057;ЬР
;                        сцкнбни щкелемр 1.52.312;5 098;ЬР
;                        сцкнбни щкелемр 1.52.314;6 327;ЬР
;                        сцкнбни щкелемр 1.52.322;4 836;ЬР
;                        сцкнбни щкелемр 1.52.348;5 118;ЬР
;                        сцкнбни щкелемр 1.52.375;5 702;ЬР
;                        сцкнбни щкелемр 1.52.400;5 561;ЬР
;                        сцкнбни щкелемр 1.52.810;6 608;ЬР
;                        сцкнбни щкелемр 1.52.812;6 608;ЬР
;                        сцкнбни щкелемр 1.52.815;6 689;ЬР
;                        сцкнбни щкелемр 1.52.816;6 790;ЬР
;                        сцкнбни щкелемр 1.52.817;6 863;ЬР
;                        сцкнбни щкелемр 1.52.818;7 248;ЬР
;                        сцкнбни щкелемр 1.52.819;7 248;ЬР
;                    1.1.1.05 пНГЕРЙХ;;
;                        пнгерйю 1.56.001;21 135;ЬР
;                        пнгерйю 1.56.002;15 030;ЬР
;                        пнгерйю 1.56.003;16 038;ЬР
;                        пнгерйю 1.56.004;12 250;ЬР
;                        пнгерйю 1.56.005;20 571;ЬР
;                        пнгерйю 1.56.006;8 563;ЬР
;                        пнгерйю 1.56.007;12 714;ЬР
;                        пнгерйю 1.56.009;7 475;ЬР
;                        пнгерйю 1.56.010;5 118;ЬР
;                        пнгерйю 1.56.011;5 057;ЬР
;                        пнгерйю 1.56.013;8 039;ЬР
;                        пнгерйю 1.56.014;8 745;ЬР
;                        пнгерйю 1.56.015;16 501;ЬР
;                        пнгерйю 1.56.016;15 030;ЬР
;                        пнгерйю 1.56.018;29 354;ЬР
;                        пнгерйю 1.56.020;15 675;ЬР
;                        пнгерйю 1.56.021;16 501;ЬР
;                        пнгерйю 1.56.022;15 030;ЬР
;                        пнгерйю 1.56.023;20 591;ЬР
;                        пнгерйю 1.56.025;38 663;ЬР
;                        пнгерйю 1.56.026;27 985;ЬР
;                        пнгерйю 1.56.027;8 543;ЬР
;                        пнгерйю 1.56.029;21 135;ЬР
;                        пнгерйю 1.56.030;9 006;ЬР
;                        пнгерйю 1.56.031;20 591;ЬР
;                        пнгерйю 1.56.032;8 925;ЬР
;                        пнгерйю 1.56.034;15 534;ЬР
;                        пнгерйю 1.56.035;15 514;ЬР
;                        пнгерйю 1.56.036;33 323;ЬР
;                        пнгерйю 1.56.037;8 745;ЬР
;                        пнгерйю 1.56.039;21 396;ЬР
;                        пнгерйю 1.56.040;27 985;ЬР
;                        пнгерйю 1.56.041;19 442;ЬР
;                        пнгерйю 1.56.043;9 047;ЬР
;                        пнгерйю 1.56.044;18 354;ЬР
;                        пнгерйю 1.56.047;11 565;ЬР
;                        пнгерйю 1.56.049;8 725;ЬР
;                        пнгерйю 1.56.050;11 565;ЬР
;                        пнгерйю 1.56.054;30 281;ЬР
;                        пнгерйю 1.56.501;12 733;ЬР
;                        пнгерйю 1.56.502;22 746;ЬР
;                        пнгерйю 1.56.503;53 668;ЬР
;                        пнгерйю 1.56.702;14 849;ЬР
;                        пнгерйю 1.56.801;11 728;ЬР
;                        пнгерйю 1.56.802;34 759;ЬР
;                        пнгерйю 1.56.803;22 669;ЬР
;                        пнгерйю 1.56.804;41 569;ЬР
;                        пнгерйю 1.56.805;11 728;ЬР
;                        пнгерйю 1.56.806;34 395;ЬР
;                        пнгерйю цхайюъ 1.56.511;6 226;ЬР
;                        пнгерйю цхайюъ 1.56.512;6 367;ЬР
;                    1.1.1.06 оХКЪЯРПШ;;
;                        1.1.1.06.1 йЮОХРЕКХ;;
;                            йюохрекэ 1.21.001;11 787;ЬР
;                            йюохрекэ 1.21.002;14 970;ЬР
