IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP254
4967;карниз FLEX;1.50.169;Да;1529
4968;карниз FLEX;1.50.170;Да;870
4969;карниз FLEX;1.50.171;Да;568
4970;карниз FLEX;1.50.172;Да;589
4971;карниз FLEX;1.50.173;Да;592
4972;карниз FLEX;1.50.174;Да;604
4973;карниз FLEX;1.50.175;Да;1615
4974;карниз FLEX;1.50.176;Да;1476
4975;карниз FLEX;1.50.177;Да;879
4976;карниз FLEX;1.50.180;Да;1497
4977;карниз FLEX;1.50.181;Да;843
4978;карниз FLEX;1.50.182;Да;828
4979;карниз FLEX;1.50.183;Да;901
4980;карниз FLEX;1.50.184;Да;901
4981;карниз FLEX;1.50.185;Да;1578
4982;карниз FLEX;1.50.186;Да;901
4983;карниз FLEX;1.50.187;Да;798
4984;карниз FLEX;1.50.188;Да;798
4985;карниз FLEX;1.50.190;Да;597
4986;карниз FLEX;1.50.191;Да;585
4987;карниз FLEX;1.50.192;Да;815
4988;карниз FLEX;1.50.193;Да;841
4989;карниз FLEX;1.50.194;Да;776
4990;карниз FLEX;1.50.195;Да;843
4991;карниз FLEX;1.50.197;Да;901
4992;карниз FLEX;1.50.200;Да;800
4993;карниз FLEX;1.50.202;Да;1439
4994;карниз FLEX;1.50.203;Да;1624
4995;карниз FLEX;1.50.209;Да;1866
4996;карниз FLEX;1.50.210;Да;1951
4997;карниз FLEX;1.50.220;Да;1731
4998;карниз FLEX;1.50.221;Да;2027
4999;карниз FLEX;1.50.222;Да;2237
5000;карниз FLEX;1.50.250;Да;1483
5001;карниз FLEX;1.50.251;Да;564
5002;карниз FLEX;1.50.252;Да;1705
5003;карниз FLEX;1.50.253;Да;843
5004;карниз FLEX;1.50.254;Да;1274
5005;карниз FLEX;1.50.255;Да;1433
5006;карниз FLEX;1.50.256;Да;1647
5007;карниз FLEX;1.50.257;Да;583
5008;карниз FLEX;1.50.258;Да;541
5009;карниз FLEX;1.50.259;Да;772
5010;карниз FLEX;1.50.260;Да;1998
5011;карниз FLEX;1.50.261;Да;1482
5012;карниз FLEX;1.50.262;Да;1665
5013;карниз FLEX;1.50.264;Да;2045
5014;карниз FLEX;1.50.265;Да;875
5015;карниз FLEX;1.50.266;Да;787
5016;карниз FLEX;1.50.267;Да;1672
5017;карниз FLEX;1.50.268;Да;1723
5018;карниз FLEX;1.50.269;Да;1815
5019;карниз FLEX;1.50.270;Да;1948
5020;молдинг;1.51.311;Нет;558
5021;молдинг;1.51.314;Нет;338
5022;молдинг;1.51.327;Нет;463
5023;молдинг;1.51.301;Нет;272
5024;молдинг;1.51.305;Нет;279
5025;молдинг;1.51.321;Нет;261
5026;молдинг;1.51.400;Нет;280
5027;молдинг;1.51.302;Нет;357
5028;молдинг;1.51.303;Нет;363
5029;молдинг;1.51.304;Нет;347
5030;молдинг;1.51.306;Нет;287
5031;молдинг;1.51.307;Нет;543
5032;молдинг;1.51.324;Нет;261
5033;молдинг;1.51.352;Нет;324
5034;молдинг;1.51.325;Нет;578
5035;молдинг;1.51.312;Нет;319
5036;молдинг;1.51.332;Нет;337
5037;молдинг;1.51.350;Нет;583
5038;молдинг;1.51.326;Нет;334
5039;молдинг;1.51.308;Нет;297
5040;молдинг;1.51.309;Нет;357
5041;молдинг;1.51.310;Нет;543
5042;молдинг;1.51.313;Нет;338
5043;молдинг;1.51.315;Нет;350
5044;молдинг;1.51.316;Нет;324
5045;молдинг;1.51.317;Нет;514
5046;молдинг;1.51.318;Нет;363
5047;молдинг;1.51.319;Нет;588
5048;молдинг;1.51.320;Нет;558
5049;молдинг;1.51.322;Нет;233
5050;молдинг;1.51.328;Нет;334
5051;молдинг;1.51.330;Нет;353
5052;молдинг;1.51.333;Нет;
5053;молдинг;1.51.340;Нет;329
5054;молдинг;1.51.341;Нет;364
5055;молдинг;1.51.342;Нет;351
5056;молдинг;1.51.343;Нет;344
5057;молдинг;1.51.344;Нет;351
5058;молдинг;1.51.351;Нет;343
5059;молдинг;1.51.380;Нет;770
5060;молдинг;1.51.401;Нет;264
5061;молдинг;1.51.323;Нет;236
5062;молдинг;1.51.339;Нет;344
5063;молдинг;1.51.331;Нет;361
5064;молдинг;1.51.336;Нет;337
5065;молдинг;1.51.334;Нет;325
5066;молдинг;1.51.335;Нет;358
5067;молдинг;1.51.337;Нет;351
5068;молдинг;1.51.348;Нет;339
5069;молдинг;1.51.349;Нет;569
5070;молдинг;1.51.329;Нет;278
5071;молдинг;1.51.347;Нет;533
5072;молдинг;1.51.355;Нет;552
5073;молдинг;1.51.354;Нет;352
5074;молдинг FLEX;1.51.311;Да;1119
5075;молдинг FLEX;1.51.314;Да;677
5076;молдинг FLEX;1.51.327;Да;925
5077;молдинг FLEX;1.51.301;Да;544
5078;молдинг FLEX;1.51.305;Да;557
5079;молдинг FLEX;1.51.321;Да;523
5080;молдинг FLEX;1.51.400;Да;558
5081;молдинг FLEX;1.51.302;Да;715
5082;молдинг FLEX;1.51.303;Да;724
5083;молдинг FLEX;1.51.304;Да;691
5084;молдинг FLEX;1.51.306;Да;571
5085;молдинг FLEX;1.51.307;Да;1085
5086;молдинг FLEX;1.51.324;Да;523
5087;молдинг FLEX;1.51.352;Да;648
5088;молдинг FLEX;1.51.325;Да;1154
5089;молдинг FLEX;1.51.312;Да;638
5090;молдинг FLEX;1.51.332;Да;674
5091;молдинг FLEX;1.51.350;Да;1164
5092;молдинг FLEX;1.51.326;Да;666
5093;молдинг FLEX;1.51.308;Да;592
5094;молдинг FLEX;1.51.309;Да;715
5095;молдинг FLEX;1.51.310;Да;1085
5096;молдинг FLEX;1.51.313;Да;677
5097;молдинг FLEX;1.51.315;Да;700
5098;молдинг FLEX;1.51.316;Да;648
5099;молдинг FLEX;1.51.317;Да;1027
5100;молдинг FLEX;1.51.318;Да;724
5101;молдинг FLEX;1.51.319;Да;1173
5102;молдинг FLEX;1.51.320;Да;1119
5103;молдинг FLEX;1.51.322;Да;465
5104;молдинг FLEX;1.51.328;Да;666
5105;молдинг FLEX;1.51.330;Да;703
5106;молдинг FLEX;1.51.333;Да;
5107;молдинг FLEX;1.51.340;Да;659
5108;молдинг FLEX;1.51.341;Да;728
5109;молдинг FLEX;1.51.342;Да;701
5110;молдинг FLEX;1.51.343;Да;688
5111;молдинг FLEX;1.51.344;Да;701
5112;молдинг FLEX;1.51.351;Да;685
5113;молдинг FLEX;1.51.380;Да;1543
5114;молдинг FLEX;1.51.401;Да;528
5115;молдинг FLEX;1.51.323;Да;476
5116;молдинг FLEX;1.51.339;Да;688
5117;молдинг FLEX;1.51.331;Да;719
5118;молдинг FLEX;1.51.336;Да;674
5119;молдинг FLEX;1.51.334;Да;650
5120;молдинг FLEX;1.51.335;Да;717
5121;молдинг FLEX;1.51.337;Да;701
5122;молдинг FLEX;1.51.348;Да;678
5123;молдинг FLEX;1.51.349;Да;1139
5124;молдинг FLEX;1.51.329;Да;555
5125;молдинг FLEX;1.51.347;Да;1066
5126;молдинг FLEX;1.51.355;Да;1103
5127;молдинг FLEX;1.51.354;Да;703
5128;плинтус;1.53.102;Нет;615
5129;плинтус;1.53.103;Нет;564
5130;плинтус;1.53.104;Нет;576
5131;плинтус;1.53.105;Нет;633
5132;плинтус;1.53.106;Нет;513
5133;плинтус;1.53.107;Нет;493
5134;плинтус;1.53.109;Нет;553
5135;плинтус;1.53.101;Нет;594
5136;плинтус FLEX;1.53.102;Да;1230
5137;плинтус FLEX;1.53.103;Да;1053
5138;плинтус FLEX;1.53.104;Да;1152
5139;плинтус FLEX;1.53.105;Да;1267
5140;плинтус FLEX;1.53.106;Да;1025
5141;плинтус FLEX;1.53.107;Да;988
5142;плинтус FLEX;1.53.109;Да;1108
5143;плинтус FLEX;1.53.101;Да;1139
5144;угловой элемент;1.52.326;Нет;292
5145;угловой элемент;1.52.301;Нет;250
5146;угловой элемент;1.52.302;Нет;234
5147;угловой элемент;1.52.290;Нет;272
5148;угловой элемент;1.52.293;Нет;272
5149;угловой элемент;1.52.292;Нет;278
5150;угловой элемент;1.52.288;Нет;285
5151;угловой элемент;1.52.294;Нет;285
5152;угловой элемент;1.52.291;Нет;258
5153;угловой элемент;1.52.295;Нет;258
5154;угловой элемент;1.52.328;Нет;258
5155;угловой элемент;1.52.400;Нет;273
5156;угловой элемент;1.52.289;Нет;252
5157;угловой элемент;1.52.296;Нет;313
5158;угловой элемент;1.52.297;Нет;252
5159;угловой элемент;1.52.298;Нет;252
5160;угловой элемент;1.52.300;Нет;258
5161;угловой элемент;1.52.303;Нет;258
5162;угловой элемент;1.52.308;Нет;247
5163;угловой элемент;1.52.312;Нет;250
5164;угловой элемент;1.52.313;Нет;537
5165;угловой элемент;1.52.314;Нет;313
5166;угловой элемент;1.52.318;Нет;265
5167;кронштейн;1.19.001;Нет;726
5168;кронштейн;1.19.137;Нет;106
5169;кронштейн;1.19.002;Нет;543
5170;кронштейн;1.19.005;Нет;601
5171;кронштейн;1.19.003;Нет;544
5172;кронштейн;1.19.004;Нет;547
5173;кронштейн;1.19.006;Нет;1951
5174;розетка;1.56.017;Нет;767
5175;розетка;1.56.001;Нет;1045
5176;розетка;1.56.002;Нет;742
5177;розетка;1.56.004;Нет;605
5178;розетка;1.56.007;Нет;628
5179;розетка;1.56.013;Нет;386
5180;розетка;1.56.014;Нет;432
5181;розетка;1.56.015;Нет;816
5182;розетка;1.56.016;Нет;742
5183;розетка;1.56.018;Нет;1452
5184;розетка;1.56.019;Нет;792
5185;розетка;1.56.020;Нет;759
5186;розетка;1.56.022;Нет;742
5187;розетка;1.56.023;Нет;1017
5188;розетка;1.56.024;Нет;767
5189;розетка;1.56.025;Нет;1913
5190;розетка;1.56.005;Нет;1016
5191;розетка;1.56.010;Нет;241
5192;розетка;1.56.028;Нет;1418
5193;розетка;1.56.029;Нет;1045
5194;розетка;1.56.030;Нет;444
5195;розетка;1.56.003;Нет;792
5196;розетка;1.56.031;Нет;1017
5197;розетка;1.56.021;Нет;783
5198;розетка;1.56.026;Нет;1385
5199;розетка;1.56.006;Нет;423
5200;розетка;1.56.009;Нет;402
5201;розетка;1.56.032;Нет;440
5202;розетка;1.56.011;Нет;238
5203;розетка;1.56.037;Нет;432
5204;розетка;1.56.034;Нет;767
5205;розетка;1.56.033;Нет;742
5206;розетка;1.56.038;Нет;457
5207;розетка;1.56.012;Нет;792
5208;розетка;1.56.027;Нет;422
5209;розетка;1.56.039;Нет;1058
5210;розетка;1.56.035;Нет;767
5211;розетка;1.56.042;Нет;235
5212;орнамент;1.60.114;Нет;313
5213;орнамент;1.60.014;Нет;313
5214;орнамент;1.60.011;Нет;136
5215;орнамент;1.60.111;Нет;136
5216;орнамент;1.60.007;Нет;125
5217;орнамент;1.60.005;Нет;125
5218;орнамент;1.60.012;Нет;340
5219;орнамент;1.60.008;Нет;118
5220;орнамент;1.60.010;Нет;120
5221;орнамент;1.60.002;Нет;136
5222;орнамент;1.60.003;Нет;118
5223;орнамент;1.60.004;Нет;120
5224;орнамент;1.60.006;Нет;122
5225;орнамент;1.60.009;Нет;120
5226;орнамент;1.60.015;Нет;125
5227;орнамент;1.60.017;Нет;136
5228;орнамент;1.60.018;Нет;139
5229;орнамент;1.60.019;Нет;340
5230;орнамент;1.60.108;Нет;118
5231;орнамент;1.60.109;Нет;120
5232;орнамент;1.60.110;Нет;120
5233;орнамент;1.60.001;Нет;123
5234;кессон;1.57.002;Нет;954
5235;кессон;1.57.003;Нет;1005
5236;кессон;1.57.001;Нет;879
5237;кессон;1.57.004;Нет;1304
5238;купол;1.58.001;Нет;4812
5239;капитель;1.11.001;Нет;4198
5240;капитель;1.11.010;Нет;2278
5241;капитель;1.11.003;Нет;3261
5242;капитель;1.11.002;Нет;2422
5243;капитель;1.11.004;Нет;3261
5244;капитель;1.11.005;Нет;1679
5245;капитель;1.11.006;Нет;3152
5246;капитель;1.11.008;Нет;1895
5247;капитель;1.11.009;Нет;1886
5248;капитель;1.15.002;Нет;1032
5249;капитель;1.15.003;Нет;1452
5250;капитель;1.15.004;Нет;1452
5251;капитель;1.15.005;Нет;752
5252;капитель;1.15.006;Нет;1400
5253;капитель;1.15.008;Нет;948
5254;капитель;1.15.001;Нет;1776
5255;капитель;1.15.009;Нет;943
5256;капитель;1.15.010;Нет;1140
5257;капитель;1.21.003;Нет;648
5258;капитель;1.21.001;Нет;557
5259;капитель;1.21.002;Нет;740
5260;капитель;1.21.004;Нет;677
5261;капитель;1.21.005;Нет;730
5262;капитель;1.21.006;Нет;692
5263;капитель;1.21.007;Нет;655
5264;ствол;1.12.020;Нет;6134
5265;ствол;1.12.010;Нет;6134
5266;ствол;1.12.030;Нет;7814
5267;ствол;1.12.050;Нет;3638
5268;ствол;1.12.060;Нет;3295
5269;ствол;1.12.061;Нет;4451
5270;ствол;1.12.080;Нет;3295
5271;ствол;1.12.081;Нет;4451
5272;ствол;1.12.070;Нет;3295
5273;ствол;1.12.071;Нет;4451
5274;ствол;1.16.080;Нет;1648
5275;ствол;1.16.081;Нет;2226
5276;ствол;1.16.030;Нет;3584
5277;ствол;1.16.070;Нет;1648
5278;ствол;1.16.050;Нет;1614
5279;ствол;1.16.060;Нет;1648
5280;ствол;1.16.071;Нет;2226
5281;ствол;1.16.010;Нет;2745
5282;ствол;1.16.011;Нет;2841
5283;ствол;1.16.020;Нет;2745
5284;ствол;1.16.061;Нет;2226
5285;ствол;1.22.010;Нет;845
5286;ствол;1.22.020;Нет;1334
5287;ствол;1.22.030;Нет;1017
5288;ствол;1.22.200;Нет;1531
5289;ствол;1.22.040;Нет;1082
5290;кольцо;1.11.100;Нет;101
5291;кольцо;1.11.200;Нет;101
5292;кольцо;1.11.300;Нет;146
5293;кольцо;1.15.100;Нет;49
5294;кольцо;1.15.200;Нет;49
5295;кольцо;1.15.300;Нет;76
5296;база;1.13.900;Нет;1498
5297;база;1.13.300;Нет;5651
5298;база;1.13.400;Нет;2503
5299;база;1.13.800;Нет;1498
5300;база;1.13.500;Нет;1679
5301;база;1.13.100;Нет;4358
5302;база;1.13.200;Нет;2163
5303;база;1.13.700;Нет;1468
5304;база;1.17.900;Нет;749
5305;база;1.17.300;Нет;2584
5306;база;1.17.400;Нет;1129
5307;база;1.17.100;Нет;1936
5308;база;1.17.800;Нет;749
5309;база;1.17.500;Нет;752
5310;база;1.17.600;Нет;1412
5311;база;1.17.700;Нет;735
5312;база;1.17.200;Нет;840
5313;база;1.23.100;Нет;692
5314;база;1.23.200;Нет;990
5315;база;1.23.300;Нет;779
5316;база;1.23.400;Нет;1057
5317;база;1.23.500;Нет;758
5318;пьедестал;1.14.001;Нет;2918
5319;пьедестал;1.14.002;Нет;3081
5320;пьедестал;1.14.003;Нет;3081
5321;пьедестал;1.18.001;Нет;1541
5322;пьедестал;1.18.002;Нет;1460
5323;пьедестал;1.18.003;Нет;1541
5324;база;1.54.010;Нет;304
5325;обрамление арок;1.55.003;Нет;131
5326;обрамление арок;1.55.004;Нет;136
5327;обрамление арок;1.55.001;Нет;373
5328;замковый камень;1.55.005;Нет;136
5329;обрамление арок;1.55.002;Нет;373
5330;база;1.54.020;Нет;295
5331;боковой элемент;1.54.009;Нет;127
5332;боковой элемент;1.54.019;Нет;129
5333;квадрат;1.54.001;Нет;115
5334;квадрат;1.54.002;Нет;113
5335;наличник;1.54.003;Нет;468
5336;наличник;1.54.004;Нет;786
5337;элемент;1.54.008;Нет;131
5338;элемент;1.54.006;Нет;162
5339;элемент;1.54.005;Нет;153
5340;элемент;1.54.007;Нет;125
5341;элемент;1.54.012;Нет;322
5342;элемент;1.54.011;Нет;318
5343;ствол;1.12.011;Нет;6363
5344;пилястра;1.20.301;Нет;
5345;пилястра;1.20.302;Нет;
5346;пилястра;1.20.303;Нет;
5347;пилястра;1.20.201;Нет;
5348;пилястра;1.20.202;Нет;
5349;пилястра;1.20.101;Нет;
5350;пилястра;1.20.102;Нет;
5351;пилястра;1.20.001;Нет;
5352;пилястра;1.20.002;Нет;
5353;полуколонна;1.10.301;Нет;
5354;полуколонна;1.10.302;Нет;
5355;полуколонна;1.10.303;Нет;
5356;полуколонна;1.10.304;Нет;
5357;полуколонна;1.10.201;Нет;
5358;полуколонна;1.10.202;Нет;
5359;полуколонна;1.10.203;Нет;
5360;полуколонна;1.10.204;Нет;
5361;полуколонна;1.10.205;Нет;
5362;полуколонна;1.10.206;Нет;
5363;полуколонна;1.10.207;Нет;
5364;полуколонна;1.10.208;Нет;
5365;полуколонна;1.10.209;Нет;
5366;полуколонна;1.10.210;Нет;
5367;полуколонна;1.10.211;Нет;
5368;полуколонна;1.10.212;Нет;
5369;полуколонна;1.10.213;Нет;
5370;полуколонна;1.10.214;Нет;
5371;полуколонна;1.10.101;Нет;
5372;полуколонна;1.10.102;Нет;
5373;полуколонна;1.10.103;Нет;
5374;полуколонна;1.10.104;Нет;
5375;полуколонна;1.10.105;Нет;
5376;полуколонна;1.10.106;Нет;
5377;колонна;1.30.301;Нет;
5378;колонна;1.30.302;Нет;
5379;колонна;1.30.303;Нет;
5380;колонна;1.30.304;Нет;
5381;колонна;1.30.201;Нет;
5382;колонна;1.30.202;Нет;
5383;колонна;1.30.204;Нет;
5384;колонна;1.30.205;Нет;
5385;колонна;1.30.206;Нет;
5386;колонна;1.30.207;Нет;
5387;колонна;1.30.208;Нет;
5388;колонна;1.30.209;Нет;
5389;колонна;1.30.210;Нет;
5390;колонна;1.30.211;Нет;
5391;колонна;1.30.212;Нет;
5392;колонна;1.30.213;Нет;
5393;колонна;1.30.214;Нет;
5394;колонна;1.30.101;Нет;
5395;колонна;1.30.102;Нет;
5396;колонна;1.30.104;Нет;
5397;колонна;1.30.105;Нет;
5398;колонна;1.30.106;Нет;
5861;карниз;1.50.205;Нет;437
5862;карниз FLEX;1.50.196;Да;822
5863;карниз FLEX;1.50.198;Да;885
5864;карниз FLEX;1.50.201;Да;1994
5865;карниз FLEX;1.50.205;Да;872
5866;молдинг;1.51.345;Нет;552
5867;молдинг;1.51.357;Нет;332
5868;молдинг;1.51.358;Нет;524
5869;молдинг;1.51.361;Нет;358
5870;молдинг;1.51.381;Нет;851
5871;молдинг FLEX;1.51.345;Да;1103
5872;молдинг FLEX;1.51.357;Да;664
5873;молдинг FLEX;1.51.358;Да;1047
5874;молдинг FLEX;1.51.361;Да;717
5875;молдинг FLEX;1.51.381;Да;1702
5876;архитрав;1.26.001;Нет;905
5877;архитрав;1.26.002;Нет;905
5878;архитрав;1.26.003;Нет;927
5879;розетка;1.56.036;Нет;1648
5880;база;1.13.600;Нет;2961
5881;ниша;1.61.101;Нет;1809
5882;ниша;1.61.102;Нет;2775
5883;ниша с полкой;1.61.110;Нет;1675
5884;ниша с полкой;1.61.120;Нет;3422
5885;сандрик;1.63.001;Нет;935
5886;сандрик;1.63.002;Нет;880
5887;карниз;4.02.201;Нет;4024
5888;карниз;4.01.201;Нет;4082
5889;карниз;4.01.101;Нет;3499
5890;карниз;4.01.301;Нет;3791
5891;карниз;4.32.202;Нет;2916
5892;карниз;4.01.103;Нет;5249
5893;карниз;4.31.301;Нет;3499
5894;карниз;4.32.201;Нет;2916
5895;карниз;4.81.002;Нет;2625
5896;карниз;4.32.302;Нет;2683
5897;карниз;4.01.202;Нет;4374
5898;карниз;4.01.302;Нет;4082
5899;карниз;4.02.101;Нет;4374
5900;карниз;4.31.101;Нет;4549
5901;карниз;4.31.201;Нет;2916
5902;карниз;4.31.202;Нет;3208
5903;карниз;4.31.302;Нет;2916
5904;карниз;4.32.101;Нет;2333
5905;карниз;4.32.301;Нет;2916
5906;карниз;4.81.001;Нет;2158
5907;карниз;4.02.301;Нет;4374
5908;фриз;4.03.101;Нет;2041
5909;фриз;4.03.102;Нет;1983
5910;фриз;4.03.201;Нет;1458
5911;фриз;4.03.202;Нет;1633
5912;фриз;4.03.301;Нет;1050
5913;фриз;4.33.301;Нет;1050
5914;фриз;4.03.302;Нет;1633
