IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP257
4937;карниз 1.50.137 гибкий;1.50.137;Да;88,3
4938;карниз 1.50.138 гибкий;1.50.138;Да;74,26
4939;карниз 1.50.139 гибкий;1.50.139;Да;57,44
4940;карниз 1.50.140 гибкий;1.50.140;Да;32,92
4941;карниз 1.50.141 гибкий;1.50.141;Да;32,92
4942;карниз 1.50.142 гибкий;1.50.142;Да;74,26
4943;карниз 1.50.143 гибкий;1.50.143;Да;32,92
4944;карниз 1.50.144 гибкий;1.50.144;Да;35,74
4945;карниз 1.50.145 гибкий;1.50.145;Да;93,88
4946;карниз 1.50.146 гибкий;1.50.146;Да;
4947;карниз 1.50.147 гибкий;1.50.147;Да;74,26
4948;карниз 1.50.148 гибкий;1.50.148;Да;63,06
4950;карниз 1.50.150 гибкий;1.50.150;Да;24,5
4951;карниз 1.50.151 гибкий;1.50.151;Да;95,28
4952;карниз 1.50.152 гибкий;1.50.152;Да;95,28
4953;карниз 1.50.153 гибкий;1.50.153;Да;95,28
4954;карниз 1.50.154 гибкий;1.50.154;Да;22,4
4955;карниз 1.50.155 гибкий;1.50.155;Да;22,4
4956;карниз 1.50.156 гибкий;1.50.156;Да;24,5
4957;карниз 1.50.157 гибкий;1.50.157;Да;23,1
4958;карниз 1.50.158 гибкий;1.50.158;Да;23,1
4959;карниз 1.50.159 гибкий;1.50.159;Да;23,8
4960;карниз 1.50.160 гибкий;1.50.160;Да;31,52
4961;карниз 1.50.162 гибкий;1.50.162;Да;32,92
4962;карниз 1.50.163 гибкий;1.50.163;Да;62,36
4963;карниз 1.50.164 гибкий;1.50.164;Да;68,66
4964;карниз 1.50.165 гибкий;1.50.165;Да;32,92
4965;карниз 1.50.166 гибкий;1.50.166;Да;65,86
4966;карниз 1.50.168 гибкий;1.50.168;Да;66,56
4967;карниз 1.50.169 гибкий;1.50.169;Да;63,06
4968;карниз 1.50.170 гибкий;1.50.170;Да;35,74
4969;карниз 1.50.171 гибкий;1.50.171;Да;23,8
4970;карниз 1.50.172 гибкий;1.50.172;Да;24,5
4971;карниз 1.50.173 гибкий;1.50.173;Да;24,5
4972;карниз 1.50.174 гибкий;1.50.174;Да;25,2
4973;карниз 1.50.175 гибкий;1.50.175;Да;66,56
4974;карниз 1.50.176 гибкий;1.50.176;Да;60,94
4975;карниз 1.50.177 гибкий;1.50.177;Да;36,44
4976;карниз 1.50.180 гибкий;1.50.180;Да;61,66
4977;карниз 1.50.181 гибкий;1.50.181;Да;35,04
4978;карниз 1.50.182 гибкий;1.50.182;Да;34,32
4979;карниз 1.50.183 гибкий;1.50.183;Да;37,12
4980;карниз 1.50.184 гибкий;1.50.184;Да;37,12
4981;карниз 1.50.185 гибкий;1.50.185;Да;65,16
4982;карниз 1.50.186 гибкий;1.50.186;Да;37,12
4983;карниз 1.50.187 гибкий;1.50.187;Да;32,92
4984;карниз 1.50.188 гибкий;1.50.188;Да;32,92
4985;карниз 1.50.190 гибкий;1.50.190;Да;25,2
4986;карниз 1.50.191 гибкий;1.50.191;Да;24,5
4987;карниз 1.50.192 гибкий;1.50.192;Да;33,62
4988;карниз 1.50.193 гибкий;1.50.193;Да;59,54
4989;карниз 1.50.194 гибкий;1.50.194;Да;32,22
4990;карниз 1.50.195 гибкий;1.50.195;Да;35,04
4991;карниз 1.50.197 гибкий;1.50.197;Да;37,12
4992;карниз 1.50.200 гибкий;1.50.200;Да;32,92
4993;карниз 1.50.202 гибкий;1.50.202;Да;59,54
4994;карниз 1.50.203 гибкий;1.50.203;Да;66,56
4995;карниз 1.50.209 гибкий;1.50.209;Да;77,06
4996;карниз 1.50.210 гибкий;1.50.210;Да;80,58
4997;карниз 1.50.220 гибкий;1.50.220;Да;71,48
4998;карниз 1.50.221 гибкий;1.50.221;Да;83,38
4999;карниз 1.50.222 гибкий;1.50.222;Да;91,8
5000;карниз 1.50.250 гибкий;1.50.250;Да;60,94
5001;карниз 1.50.251 гибкий;1.50.251;Да;23,8
5002;карниз 1.50.252 гибкий;1.50.252;Да;70,08
5003;карниз 1.50.253 гибкий;1.50.253;Да;35,04
5004;карниз 1.50.254 гибкий;1.50.254;Да;52,56
5005;карниз 1.50.255 гибкий;1.50.255;Да;58,84
5006;карниз 1.50.256 гибкий;1.50.256;Да;67,96
5007;карниз 1.50.257 гибкий;1.50.257;Да;24,5
5008;карниз 1.50.258 гибкий;1.50.258;Да;22,4
5009;карниз 1.50.259 гибкий;1.50.259;Да;32,22
5010;карниз 1.50.260 гибкий;1.50.260;Да;81,98
5011;карниз 1.50.261 гибкий;1.50.261;Да;60,94
5012;карниз 1.50.262 гибкий;1.50.262;Да;68,66
5013;карниз 1.50.264 гибкий;1.50.264;Да;84,08
5014;карниз 1.50.265 гибкий;1.50.265;Да;36,44
5015;карниз 1.50.266 гибкий;1.50.266;Да;32,92
5016;карниз 1.50.267 гибкий;1.50.267;Да;
5017;карниз 1.50.268 гибкий;1.50.268;Да;70,78
5018;карниз 1.50.269 гибкий;1.50.269;Да;
5019;карниз 1.50.270 гибкий;1.50.270;Да;79,88
5020;молдинг 1.51.311;1.51.311;Нет;23,12
5021;молдинг 1.51.314;1.51.314;Нет;14,01
5022;молдинг 1.51.327;1.51.327;Нет;19,26
5023;молдинг 1.51.301;1.51.301;Нет;13,31
5024;молдинг 1.51.305;1.51.305;Нет;11,55
5025;молдинг 1.51.321;1.51.321;Нет;10,85
5026;молдинг 1.51.400;1.51.400;Нет;11,55
5027;молдинг 1.51.302;1.51.302;Нет;14,71
5028;молдинг 1.51.303;1.51.303;Нет;15,06
5029;молдинг 1.51.304;1.51.304;Нет;14,36
5030;молдинг 1.51.306;1.51.306;Нет;11,9
5031;молдинг 1.51.307;1.51.307;Нет;22,42
5032;молдинг 1.51.324;1.51.324;Нет;10,85
5033;молдинг 1.51.352;1.51.352;Нет;13,31
5034;молдинг 1.51.325;1.51.325;Нет;23,82
5035;молдинг 1.51.312;1.51.312;Нет;13,31
5036;молдинг 1.51.332;1.51.332;Нет;17,87
5037;молдинг 1.51.350;1.51.350;Нет;24,17
5038;молдинг 1.51.326;1.51.326;Нет;14,01
5039;молдинг 1.51.308;1.51.308;Нет;13,31
5040;молдинг 1.51.309;1.51.309;Нет;18,91
5041;молдинг 1.51.310;1.51.310;Нет;22,42
5042;молдинг 1.51.313;1.51.313;Нет;14,01
5043;молдинг 1.51.315;1.51.315;Нет;14,71
5044;молдинг 1.51.316;1.51.316;Нет;13,31
5045;молдинг 1.51.317;1.51.317;Нет;21,36
5046;молдинг 1.51.318;1.51.318;Нет;15,06
5047;молдинг 1.51.319;1.51.319;Нет;24,17
5048;молдинг 1.51.320;1.51.320;Нет;23,12
5049;молдинг 1.51.322;1.51.322;Нет;11,2
5050;молдинг 1.51.328;1.51.328;Нет;14,01
5051;молдинг 1.51.330;1.51.330;Нет;14,71
5053;молдинг 1.51.340;1.51.340;Нет;13,66
5054;молдинг 1.51.341;1.51.341;Нет;19,26
5055;молдинг 1.51.342;1.51.342;Нет;19,26
5056;молдинг 1.51.343;1.51.343;Нет;17,87
5057;молдинг 1.51.344;1.51.344;Нет;19,26
5058;молдинг 1.51.351;1.51.351;Нет;14,36
5059;молдинг 1.51.380;1.51.380;Нет;31,88
5060;молдинг 1.51.401;1.51.401;Нет;10,85
5061;молдинг 1.51.323;1.51.323;Нет;11,2
5062;молдинг 1.51.339;1.51.339;Нет;18,22
5063;молдинг 1.51.331;1.51.331;Нет;17,16
5064;молдинг 1.51.336;1.51.336;Нет;17,87
5065;молдинг 1.51.334;1.51.334;Нет;13,66
5066;молдинг 1.51.335;1.51.335;Нет;14,71
5067;молдинг 1.51.337;1.51.337;Нет;21,01
5068;молдинг 1.51.348;1.51.348;Нет;14,01
5069;молдинг 1.51.349;1.51.349;Нет;23,47
5070;молдинг 1.51.329;1.51.329;Нет;11,55
5071;молдинг 1.51.347;1.51.347;Нет;22,07
5072;молдинг 1.51.355;1.51.355;Нет;22,77
5073;молдинг 1.51.354;1.51.354;Нет;14,71
5074;молдинг 1.51.311 гибкий;1.51.311;Да;46,24
5075;молдинг 1.51.314 гибкий;1.51.314;Да;28,02
5076;молдинг 1.51.327 гибкий;1.51.327;Да;38,52
5077;молдинг 1.51.301 гибкий;1.51.301;Да;26,62
5078;молдинг 1.51.305 гибкий;1.51.305;Да;23,1
5079;молдинг 1.51.321 гибкий;1.51.321;Да;21,7
5080;молдинг 1.51.400 гибкий;1.51.400;Да;23,1
5081;молдинг 1.51.302 гибкий;1.51.302;Да;29,42
5082;молдинг 1.51.303 гибкий;1.51.303;Да;30,12
5083;молдинг 1.51.304 гибкий;1.51.304;Да;28,72
5084;молдинг 1.51.306 гибкий;1.51.306;Да;23,8
5085;молдинг 1.51.307 гибкий;1.51.307;Да;44,84
5086;молдинг 1.51.324 гибкий;1.51.324;Да;21,7
5087;молдинг 1.51.352 гибкий;1.51.352;Да;26,62
5088;молдинг 1.51.325 гибкий;1.51.325;Да;47,64
5089;молдинг 1.51.312 гибкий;1.51.312;Да;26,62
5090;молдинг 1.51.332 гибкий;1.51.332;Да;35,74
5091;молдинг 1.51.350 гибкий;1.51.350;Да;48,34
5092;молдинг 1.51.326 гибкий;1.51.326;Да;28,02
5093;молдинг 1.51.308 гибкий;1.51.308;Да;26,62
5094;молдинг 1.51.309 гибкий;1.51.309;Да;35,32
5095;молдинг 1.51.310 гибкий;1.51.310;Да;44,84
5096;молдинг 1.51.313 гибкий;1.51.313;Да;28,02
5097;молдинг 1.51.315 гибкий;1.51.315;Да;29,42
5098;молдинг 1.51.316 гибкий;1.51.316;Да;26,62
5099;молдинг 1.51.317 гибкий;1.51.317;Да;42,72
5100;молдинг 1.51.318 гибкий;1.51.318;Да;30,12
5101;молдинг 1.51.319 гибкий;1.51.319;Да;48,34
5102;молдинг 1.51.320 гибкий;1.51.320;Да;46,24
5103;молдинг 1.51.322 гибкий;1.51.322;Да;22,4
5104;молдинг 1.51.328 гибкий;1.51.328;Да;28,02
5105;молдинг 1.51.330 гибкий;1.51.330;Да;29,42
5107;молдинг 1.51.340 гибкий;1.51.340;Да;27,32
5108;молдинг 1.51.341 гибкий;1.51.341;Да;38,52
5109;молдинг 1.51.342 гибкий;1.51.342;Да;38,52
5110;молдинг 1.51.343 гибкий;1.51.343;Да;35,74
5111;молдинг 1.51.344 гибкий;1.51.344;Да;38,52
5112;молдинг 1.51.351 гибкий;1.51.351;Да;28,72
5113;молдинг 1.51.380 гибкий;1.51.380;Да;63,76
5114;молдинг 1.51.401 гибкий;1.51.401;Да;21,7
5115;молдинг 1.51.323 гибкий;1.51.323;Да;22,4
5116;молдинг 1.51.339 гибкий;1.51.339;Да;36,44
5117;молдинг 1.51.331 гибкий;1.51.331;Да;34,32
5118;молдинг 1.51.336 гибкий;1.51.336;Да;35,74
5119;молдинг 1.51.334 гибкий;1.51.334;Да;27,32
5120;молдинг 1.51.335 гибкий;1.51.335;Да;29,42
5121;молдинг 1.51.337 гибкий;1.51.337;Да;42,02
5122;молдинг 1.51.348 гибкий;1.51.348;Да;28,02
5123;молдинг 1.51.349 гибкий;1.51.349;Да;46,94
5124;молдинг 1.51.329 гибкий;1.51.329;Да;23,1
5125;молдинг 1.51.347 гибкий;1.51.347;Да;44,14
5126;молдинг 1.51.355 гибкий;1.51.355;Да;45,54
5127;молдинг 1.51.354 гибкий;1.51.354;Да;29,42
5128;плинтус 1.53.102;1.53.102;Нет;25,57
5129;плинтус 1.53.103;1.53.103;Нет;23,47
5130;плинтус 1.53.104;1.53.104;Нет;23,82
5131;плинтус 1.53.105;1.53.105;Нет;26,28
5132;плинтус 1.53.106;1.53.106;Нет;21,36
5133;плинтус 1.53.107;1.53.107;Нет;20,31
5134;плинтус 1.53.109;1.53.109;Нет;22,77
5135;плинтус 1.53.101;1.53.101;Нет;24,52
5136;плинтус 1.53.102 гибкий;1.53.102;Да;51,14
5137;плинтус 1.53.103 гибкий;1.53.103;Да;46,94
5138;плинтус 1.53.104 гибкий;1.53.104;Да;47,64
5139;плинтус 1.53.105 гибкий;1.53.105;Да;52,56
5140;плинтус 1.53.106 гибкий;1.53.106;Да;42,72
5141;плинтус 1.53.107 гибкий;1.53.107;Да;40,62
5142;плинтус 1.53.109 гибкий;1.53.109;Да;45,54
5143;плинтус 1.53.101 гибкий;1.53.101;Да;49,04
5144;угловой элемент 1.52.326;1.52.326;Нет;12,25
5145;угловой элемент 1.52.301;1.52.301;Нет;10,5
5146;угловой элемент 1.52.302;1.52.302;Нет;10,85
5147;угловой элемент 1.52.290;1.52.290;Нет;11,2
5148;угловой элемент 1.52.293;1.52.293;Нет;11,2
5149;угловой элемент 1.52.292;1.52.292;Нет;11,55
5150;угловой элемент 1.52.288;1.52.288;Нет;11,9
5151;угловой элемент 1.52.294;1.52.294;Нет;11,9
5152;угловой элемент 1.52.291;1.52.291;Нет;10,85
5153;угловой элемент 1.52.295;1.52.295;Нет;10,85
5154;угловой элемент 1.52.328;1.52.328;Нет;10,85
5155;угловой элемент 1.52.400;1.52.400;Нет;11,55
5156;угловой элемент 1.52.289;1.52.289;Нет;10,5
5157;угловой элемент 1.52.296;1.52.296;Нет;12,95
5158;угловой элемент 1.52.297;1.52.297;Нет;10,5
5159;угловой элемент 1.52.298;1.52.298;Нет;10,5
5160;угловой элемент 1.52.300;1.52.300;Нет;10,85
5161;угловой элемент 1.52.303;1.52.303;Нет;10,85
5162;угловой элемент 1.52.308;1.52.308;Нет;10,5
5163;угловой элемент 1.52.312;1.52.312;Нет;10,5
5164;угловой элемент 1.52.313;1.52.313;Нет;22,07
5165;угловой элемент 1.52.314;1.52.314;Нет;12,95
5166;угловой элемент 1.52.318;1.52.318;Нет;11,2
5167;кронштейн 1.19.001;1.19.001;Нет;30,12
5168;кронштейн 1.19.137;1.19.137;Нет;4,54
5169;кронштейн 1.19.002;1.19.002;Нет;22,42
5170;кронштейн 1.19.005;1.19.005;Нет;24,87
5171;кронштейн 1.19.003;1.19.003;Нет;22,42
5172;кронштейн 1.19.004;1.19.004;Нет;22,42
5174;розетка 1.56.017;1.56.017;Нет;31,53
5175;розетка 1.56.001;1.56.001;Нет;43,1
5176;розетка 1.56.002;1.56.002;Нет;30,47
5177;розетка 1.56.004;1.56.004;Нет;24,87
5178;розетка 1.56.007;1.56.007;Нет;25,93
5179;розетка 1.56.013;1.56.013;Нет;17,16
5180;розетка 1.56.014;1.56.014;Нет;17,87
5181;розетка 1.56.015;1.56.015;Нет;33,63
5182;розетка 1.56.016;1.56.016;Нет;30,47
5183;розетка 1.56.018;1.56.018;Нет;59,56
5184;розетка 1.56.019;1.56.019;Нет;32,58
5185;розетка 1.56.020;1.56.020;Нет;32,58
5186;розетка 1.56.022;1.56.022;Нет;30,47
5187;розетка 1.56.023;1.56.023;Нет;42,04
5188;розетка 1.56.024;1.56.024;Нет;31,53
5189;розетка 1.56.025;1.56.025;Нет;78,49
5190;розетка 1.56.005;1.56.005;Нет;54,31
5191;розетка 1.56.010;1.56.010;Нет;10,5
5192;розетка 1.56.028;1.56.028;Нет;58,16
5193;розетка 1.56.029;1.56.029;Нет;43,1
5194;розетка 1.56.030;1.56.030;Нет;18,56
5195;розетка 1.56.003;1.56.003;Нет;32,58
5196;розетка 1.56.031;1.56.031;Нет;42,04
5197;розетка 1.56.021;1.56.021;Нет;33,63
5198;розетка 1.56.026;1.56.026;Нет;57,11
5199;розетка 1.56.006;1.56.006;Нет;17,52
5200;розетка 1.56.009;1.56.009;Нет;17,87
5201;розетка 1.56.032;1.56.032;Нет;18,22
5202;розетка 1.56.011;1.56.011;Нет;10,5
5203;розетка 1.56.037;1.56.037;Нет;17,87
5204;розетка 1.56.034;1.56.034;Нет;31,53
5205;розетка 1.56.033;1.56.033;Нет;30,47
5206;розетка 1.56.038;1.56.038;Нет;23,47
5207;розетка 1.56.012;1.56.012;Нет;32,58
5208;розетка 1.56.027;1.56.027;Нет;24,52
5209;розетка 1.56.039;1.56.039;Нет;43,45
5210;розетка 1.56.035;1.56.035;Нет;31,53
5211;розетка 1.56.042;1.56.042;Нет;10,5
5212;орнамент 1.60.114;1.60.114;Нет;12,95
5213;орнамент 1.60.014;1.60.014;Нет;12,95
5214;орнамент 1.60.011;1.60.011;Нет;5,6
5215;орнамент 1.60.111;1.60.111;Нет;5,6
5216;орнамент 1.60.007;1.60.007;Нет;5,25
5217;орнамент 1.60.005;1.60.005;Нет;5,25
5218;орнамент 1.60.012;1.60.012;Нет;14,01
5219;орнамент 1.60.008;1.60.008;Нет;4,9
5220;орнамент 1.60.010;1.60.010;Нет;5,25
5221;орнамент 1.60.002;1.60.002;Нет;5,6
5222;орнамент 1.60.003;1.60.003;Нет;4,9
5223;орнамент 1.60.004;1.60.004;Нет;5,25
5224;орнамент 1.60.006;1.60.006;Нет;5,25
5225;орнамент 1.60.009;1.60.009;Нет;5,25
5226;орнамент 1.60.015;1.60.015;Нет;5,25
5227;орнамент 1.60.017;1.60.017;Нет;5,95
5228;орнамент 1.60.018;1.60.018;Нет;5,95
5229;орнамент 1.60.019;1.60.019;Нет;14,01
5230;орнамент 1.60.108;1.60.108;Нет;4,9
5231;орнамент 1.60.109;1.60.109;Нет;5,25
5232;орнамент 1.60.110;1.60.110;Нет;5,25
5233;орнамент 1.60.001;1.60.001;Нет;5,25
5234;кессон 1.57.002;1.57.002;Нет;39,24
5235;кессон 1.57.003;1.57.003;Нет;41,34
5236;кессон 1.57.001;1.57.001;Нет;36,09
5237;кессон 1.57.004;1.57.004;Нет;53,61
5238;купол 1.58.001;1.58.001;Нет;197,29
5239;капитель 1.11.001;1.11.001;Нет;172,06
5240;капитель 1.11.010;1.11.010;Нет;93,55
5241;капитель 1.11.003;1.11.003;Нет;133,86
5242;капитель 1.11.002;1.11.002;Нет;99,52
5243;капитель 1.11.004;1.11.004;Нет;133,86
5244;капитель 1.11.005;1.11.005;Нет;69,03
5245;капитель 1.11.006;1.11.006;Нет;128,26
5246;капитель 1.11.008;1.11.008;Нет;77,79
5247;капитель 1.11.009;1.11.009;Нет;77,44
5248;капитель 1.15.002;1.15.002;Нет;42,39
5249;капитель 1.15.003;1.15.003;Нет;59,56
5250;капитель 1.15.004;1.15.004;Нет;59,56
5251;капитель 1.15.005;1.15.005;Нет;31,18
5252;капитель 1.15.006;1.15.006;Нет;57,46
5253;капитель 1.15.008;1.15.008;Нет;38,88
5254;капитель 1.15.001;1.15.001;Нет;72,89
5255;капитель 1.15.009;1.15.009;Нет;38,88
5256;капитель 1.15.010;1.15.010;Нет;46,94
5257;капитель 1.21.003;1.21.003;Нет;26,63
5258;капитель 1.21.001;1.21.001;Нет;24,17
5259;капитель 1.21.002;1.21.002;Нет;30,47
