IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP163;IP_PROP164
5071;молдинг;1.51.347;4,00;93,00
5072;молдинг;1.51.355;4,00;93,00
5073;молдинг;1.51.354;4,00;93,00
5074;молдинг FLEX;1.51.311;4,00;93,00
5075;молдинг FLEX;1.51.314;4,00;93,00
5076;молдинг FLEX;1.51.327;4,00;93,00
5077;молдинг FLEX;1.51.301;4,00;72,50
5078;молдинг FLEX;1.51.305;4,00;72,50
5079;молдинг FLEX;1.51.321;4,00;72,50
5080;молдинг FLEX;1.51.400;4,00;72,50
5081;молдинг FLEX;1.51.302;4,00;93,00
5082;молдинг FLEX;1.51.303;4,00;72,50
5083;молдинг FLEX;1.51.304;4,00;72,50
5084;молдинг FLEX;1.51.306;4,00;93,00
5085;молдинг FLEX;1.51.307;4,00;93,00
5086;молдинг FLEX;1.51.324;4,00;93,00
5087;молдинг FLEX;1.51.352;4,00;93,00
5088;молдинг FLEX;1.51.325;4,00;93,00
5089;молдинг FLEX;1.51.312;4,00;72,50
5090;молдинг FLEX;1.51.332;4,00;93,00
5091;молдинг FLEX;1.51.350;4,00;93,00
5092;молдинг FLEX;1.51.326;4,00;72,50
5093;молдинг FLEX;1.51.308;4,00;72,50
5094;молдинг FLEX;1.51.309;4,00;93,00
5095;молдинг FLEX;1.51.310;4,00;93,00
5096;молдинг FLEX;1.51.313;4,00;93,00
5097;молдинг FLEX;1.51.315;4,00;93,00
5098;молдинг FLEX;1.51.316;4,00;93,00
5099;молдинг FLEX;1.51.317;4,00;93,00
5100;молдинг FLEX;1.51.318;4,00;93,00
5101;молдинг FLEX;1.51.319;4,00;93,00
5102;молдинг FLEX;1.51.320;4,00;93,00
5103;молдинг FLEX;1.51.322;4,00;93,00
5104;молдинг FLEX;1.51.328;4,00;93,00
5105;молдинг FLEX;1.51.330;4,00;93,00
5106;молдинг FLEX;1.51.333;4,00;93,00
5107;молдинг FLEX;1.51.340;4,00;93,00
5108;молдинг FLEX;1.51.341;4,00;93,00
5109;молдинг FLEX;1.51.342;4,00;93,00
5110;молдинг FLEX;1.51.343;4,00;93,00
5111;молдинг FLEX;1.51.344;4,00;93,00
5112;молдинг FLEX;1.51.351;4,00;93,00
5113;молдинг FLEX;1.51.380;4,50;103,00
5114;молдинг FLEX;1.51.401;4,00;93,00
5115;молдинг FLEX;1.51.323;4,00;93,00
5116;молдинг FLEX;1.51.339;4,00;93,00
5117;молдинг FLEX;1.51.331;4,00;93,00
5118;молдинг FLEX;1.51.336;4,00;93,00
5119;молдинг FLEX;1.51.334;4,00;93,00
5120;молдинг FLEX;1.51.335;4,00;93,00
5121;молдинг FLEX;1.51.337;4,00;93,00
5122;молдинг FLEX;1.51.348;4,00;93,00
5123;молдинг FLEX;1.51.349;4,00;93,00
5124;молдинг FLEX;1.51.329;4,00;93,00
5125;молдинг FLEX;1.51.347;4,00;93,00
5126;молдинг FLEX;1.51.355;4,00;93,00
5127;молдинг FLEX;1.51.354;4,00;93,00
5128;плинтус;1.53.102;4,00;93,00
5129;плинтус;1.53.103;4,00;93,00
5130;плинтус;1.53.104;4,00;93,00
5131;плинтус;1.53.105;4,50;103,00
5132;плинтус;1.53.106;4,00;93,00
5133;плинтус;1.53.107;4,00;93,00
5134;плинтус;1.53.109;4,00;93,00
5135;плинтус;1.53.101;4,00;93,00
5136;плинтус FLEX;1.53.102;4,00;93,00
5137;плинтус FLEX;1.53.103;4,00;93,00
5138;плинтус FLEX;1.53.104;4,00;93,00
5139;плинтус FLEX;1.53.105;4,50;103,00
5140;плинтус FLEX;1.53.106;4,00;93,00
5141;плинтус FLEX;1.53.107;4,00;93,00
5142;плинтус FLEX;1.53.109;4,00;93,00
5143;плинтус FLEX;1.53.101;4,00;93,00
5144;угловой элемент;1.52.326;4,00;28,00
5145;угловой элемент;1.52.301;4,00;24,00
5146;угловой элемент;1.52.302;4,00;24,00
5147;угловой элемент;1.52.290;4,00;18,10
5148;угловой элемент;1.52.293;4,00;18,10
5149;угловой элемент;1.52.292;4,00;24,00
5150;угловой элемент;1.52.288;4,00;24,00
5151;угловой элемент;1.52.294;4,00;24,00
5152;угловой элемент;1.52.291;4,00;18,10
5153;угловой элемент;1.52.295;4,00;18,10
5154;угловой элемент;1.52.328;4,00;24,00
5155;угловой элемент;1.52.400;4,00;24,00
5156;угловой элемент;1.52.289;4,00;18,10
5157;угловой элемент;1.52.296;4,00;28,00
5158;угловой элемент;1.52.297;4,00;24,00
5159;угловой элемент;1.52.298;4,00;24,00
5160;угловой элемент;1.52.300;4,00;24,00
5161;угловой элемент;1.52.303;4,00;24,00
5162;угловой элемент;1.52.308;4,00;18,10
5163;угловой элемент;1.52.312;4,00;24,00
5164;угловой элемент;1.52.313;4,00;28,00
5165;угловой элемент;1.52.314;4,00;24,00
5166;угловой элемент;1.52.318;4,00;18,10
5167;кронштейн;1.19.001;;25,00
5168;кронштейн;1.19.137;;25,00
5169;кронштейн;1.19.002;;25,00
5170;кронштейн;1.19.005;;25,00
5171;кронштейн;1.19.003;;25,00
5172;кронштейн;1.19.004;;25,00
5173;кронштейн;1.19.006;;25,00
5174;розетка;1.56.017;;15,00
5175;розетка;1.56.001;;17,00
5176;розетка;1.56.002;;17,00
5177;розетка;1.56.004;;15,00
5178;розетка;1.56.007;;15,00
5179;розетка;1.56.013;;15,00
5180;розетка;1.56.014;;15,00
5181;розетка;1.56.015;;15,00
5182;розетка;1.56.016;;15,00
5183;розетка;1.56.018;;17,00
5184;розетка;1.56.019;;15,00
5185;розетка;1.56.020;;15,00
5186;розетка;1.56.022;;17,00
5187;розетка;1.56.023;;17,00
5188;розетка;1.56.024;;17,00
5189;розетка;1.56.025;;18,00
5190;розетка;1.56.005;;17,00
5191;розетка;1.56.010;;15,00
5192;розетка;1.56.028;;17,00
5193;розетка;1.56.029;;19,00
5194;розетка;1.56.030;;15,00
5195;розетка;1.56.003;;17,00
5196;розетка;1.56.031;;17,00
5197;розетка;1.56.021;;15,00
5198;розетка;1.56.026;;17,00
5199;розетка;1.56.006;;15,00
5200;розетка;1.56.009;;15,00
5201;розетка;1.56.032;;15,00
5202;розетка;1.56.011;;15,00
5203;розетка;1.56.037;;15,00
5204;розетка;1.56.034;;17,00
5205;розетка;1.56.033;;15,00
5206;розетка;1.56.038;;15,00
5207;розетка;1.56.012;;17,00
5208;розетка;1.56.027;;17,00
5209;розетка;1.56.039;;15,00
5210;розетка;1.56.035;;15,00
5211;розетка;1.56.042;;15,00
5212;орнамент;1.60.114;;8,05
5213;орнамент;1.60.014;;8,05
5214;орнамент;1.60.011;;8,05
5215;орнамент;1.60.111;;8,05
5216;орнамент;1.60.007;;8,05
5217;орнамент;1.60.005;;8,05
5218;орнамент;1.60.012;;10,00
5219;орнамент;1.60.008;;8,05
5220;орнамент;1.60.010;;8,05
5221;орнамент;1.60.002;;8,05
5222;орнамент;1.60.003;;8,05
5223;орнамент;1.60.004;;8,05
5224;орнамент;1.60.006;;8,05
5225;орнамент;1.60.009;;8,05
5226;орнамент;1.60.015;;8,05
5227;орнамент;1.60.017;;8,05
5228;орнамент;1.60.018;;8,05
5229;орнамент;1.60.019;;10,00
5230;орнамент;1.60.108;;8,05
5231;орнамент;1.60.109;;8,05
5232;орнамент;1.60.110;;8,05
5233;орнамент;1.60.001;;8,05
5234;кессон;1.57.002;;48,00
5235;кессон;1.57.003;;48,00
5236;кессон;1.57.001;;48,00
5237;кессон;1.57.004;;50,00
5238;купол;1.58.001;;96,00
5239;капитель;1.11.001;7,00;40,00
5240;капитель;1.11.010;7,00;33,00
5241;капитель;1.11.003;7,00;40,00
5242;капитель;1.11.002;7,00;33,00
5243;капитель;1.11.004;7,00;40,00
5244;капитель;1.11.005;7,00;33,00
5245;капитель;1.11.006;7,00;33,00
5246;капитель;1.11.008;7,00;33,00
5247;капитель;1.11.009;7,00;33,00
5248;капитель;1.15.002;7,00;33,00
5249;капитель;1.15.003;7,00;40,00
5250;капитель;1.15.004;7,00;40,00
5251;капитель;1.15.005;7,00;33,00
5252;капитель;1.15.006;7,00;33,00
5253;капитель;1.15.008;7,00;33,00
5254;капитель;1.15.001;7,00;40,00
5255;капитель;1.15.009;7,00;33,00
5256;капитель;1.15.010;7,00;33,00
5257;капитель;1.21.003;7,00;33,00
5258;капитель;1.21.001;7,00;33,00
5259;капитель;1.21.002;7,00;40,00
5260;капитель;1.21.004;7,00;40,00
5261;капитель;1.21.005;7,00;40,00
5262;капитель;1.21.006;7,00;40,00
5263;капитель;1.21.007;7,00;33,00
5264;ствол;1.12.020;7,00;113,60
5265;ствол;1.12.010;7,00;113,60
5266;ствол;1.12.030;7,00;93,60
5267;ствол;1.12.050;7,00;97,40
5268;ствол;1.12.060;7,00;97,40
5269;ствол;1.12.061;7,00;113,60
5270;ствол;1.12.080;7,00;97,40
5271;ствол;1.12.081;7,00;113,60
5272;ствол;1.12.070;7,00;97,40
5273;ствол;1.12.071;7,00;113,60
5274;ствол;1.16.080;7,00;97,40
5275;ствол;1.16.081;7,00;113,60
5276;ствол;1.16.030;7,00;113,60
5277;ствол;1.16.070;4,00;97,40
5278;ствол;1.16.050;7,00;97,40
5279;ствол;1.16.060;7,00;97,40
5280;ствол;1.16.071;7,00;113,60
5281;ствол;1.16.010;7,00;113,60
5282;ствол;1.16.011;7,00;113,60
5283;ствол;1.16.020;7,00;113,60
5284;ствол;1.16.061;7,00;113,60
5285;ствол;1.22.010;7,00;95,60
5286;ствол;1.22.020;7,00;95,60
5287;ствол;1.22.030;7,00;95,60
5288;ствол;1.22.200;7,00;95,60
5289;ствол;1.22.040;7,00;95,60
5290;кольцо;1.11.100;;40,00
5291;кольцо;1.11.200;;40,00
5292;кольцо;1.11.300;;40,00
5293;кольцо;1.15.100;4,00;18,00
5294;кольцо;1.15.200;4,00;18,00
5295;кольцо;1.15.300;4,00;18,00
5296;база;1.13.900;7,00;20,00
5297;база;1.13.300;7,00;20,00
5298;база;1.13.400;7,00;20,00
5299;база;1.13.800;7,00;20,00
5300;база;1.13.500;7,00;20,00
5301;база;1.13.100;7,00;20,00
5302;база;1.13.200;7,00;20,00
5303;база;1.13.700;7,00;20,00
5304;база;1.17.900;7,00;20,00
5305;база;1.17.300;7,00;20,00
5306;база;1.17.400;7,00;20,00
5307;база;1.17.100;7,00;20,00
5308;база;1.17.800;7,00;20,00
5309;база;1.17.500;7,00;20,00
5310;база;1.17.600;7,00;28,00
5311;база;1.17.700;7,00;20,00
5312;база;1.17.200;7,00;20,00
5313;база;1.23.100;7,00;28,00
5314;база;1.23.200;7,00;28,00
5315;база;1.23.300;7,00;28,00
5316;база;1.23.400;7,00;28,00
5317;база;1.23.500;7,00;28,00
5318;пьедестал;1.14.001;;25,00
5319;пьедестал;1.14.002;;25,00
5320;пьедестал;1.14.003;;25,00
5321;пьедестал;1.18.001;;25,00
5322;пьедестал;1.18.002;;25,00
5323;пьедестал;1.18.003;;25,00
5324;база;1.54.010;7,00;28,00
5325;обрамление арок;1.55.003;4,00;30,00
5326;обрамление арок;1.55.004;4,00;30,00
5327;обрамление арок;1.55.001;4,00;18,00
5328;замковый камень;1.55.005;4,00;18,00
5329;обрамление арок;1.55.002;4,00;18,00
5330;база;1.54.020;7,00;28,00
5331;боковой элемент;1.54.009;;11,00
5332;боковой элемент;1.54.019;;11,00
5333;квадрат;1.54.001;;50,00
5334;квадрат;1.54.002;;50,00
5335;наличник;1.54.003;4,00;50,00
5336;наличник;1.54.004;4,00;56,00
5337;элемент;1.54.008;;11,00
5338;элемент;1.54.006;;11,00
5339;элемент;1.54.005;;11,00
5340;элемент;1.54.007;;11,00
5341;элемент;1.54.012;;11,00
5342;элемент;1.54.011;;11,00
5343;ствол;1.12.011;7,00;113,60
5344;пилястра;1.20.301;;
5345;пилястра;1.20.302;;
5346;пилястра;1.20.303;;
5347;пилястра;1.20.201;;
5348;пилястра;1.20.202;;
5349;пилястра;1.20.101;;
5350;пилястра;1.20.102;;
5351;пилястра;1.20.001;;
5352;пилястра;1.20.002;;
5353;полуколонна;1.10.301;;
5354;полуколонна;1.10.302;;
5355;полуколонна;1.10.303;;
5356;полуколонна;1.10.304;;
5357;полуколонна;1.10.201;;
5358;полуколонна;1.10.202;;
5359;полуколонна;1.10.203;;
5360;полуколонна;1.10.204;;
5361;полуколонна;1.10.205;;
5362;полуколонна;1.10.206;;
5363;полуколонна;1.10.207;;
5364;полуколонна;1.10.208;;
5365;полуколонна;1.10.209;;
5366;полуколонна;1.10.210;;
5367;полуколонна;1.10.211;;
5368;полуколонна;1.10.212;;
5369;полуколонна;1.10.213;;
5370;полуколонна;1.10.214;;
5371;полуколонна;1.10.101;;
5372;полуколонна;1.10.102;;
5373;полуколонна;1.10.103;;
5374;полуколонна;1.10.104;;
5375;полуколонна;1.10.105;;
5376;полуколонна;1.10.106;;
5377;колонна;1.30.301;;
5378;колонна;1.30.302;;
5379;колонна;1.30.303;;
5380;колонна;1.30.304;;
5381;колонна;1.30.201;;
5382;колонна;1.30.202;;
5383;колонна;1.30.204;;
5384;колонна;1.30.205;;
5385;колонна;1.30.206;;
5386;колонна;1.30.207;;
5387;колонна;1.30.208;;
5388;колонна;1.30.209;;
5389;колонна;1.30.210;;
5390;колонна;1.30.211;;
5391;колонна;1.30.212;;
5392;колонна;1.30.213;;
5393;колонна;1.30.214;;
5394;колонна;1.30.101;;
5395;колонна;1.30.102;;
5396;колонна;1.30.104;;
5397;колонна;1.30.105;;
5398;колонна;1.30.106;;
5861;карниз;1.50.205;4,00;93,00
5862;карниз FLEX;1.50.196;4,00;93,00
5863;карниз FLEX;1.50.198;4,00;93,00
5864;карниз FLEX;1.50.201;4,50;103,00
5865;карниз FLEX;1.50.205;4,00;93,00
5866;молдинг;1.51.345;4,00;93,00
5867;молдинг;1.51.357;4,00;72,50
5868;молдинг;1.51.358;4,00;93,00
5869;молдинг;1.51.361;4,00;93,00
5870;молдинг;1.51.381;4,00;93,00
5871;молдинг FLEX;1.51.345;4,00;93,00
5872;молдинг FLEX;1.51.357;4,00;72,50
5873;молдинг FLEX;1.51.358;4,00;93,00
5874;молдинг FLEX;1.51.361;4,00;93,00
5875;молдинг FLEX;1.51.381;4,00;93,00
5876;архитрав;1.26.001;4,50;102,80
