IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP254
4886;карниз;1.50.256;Нет;905
4887;карниз;1.50.257;Нет;318
4888;карниз;1.50.258;Нет;295
4889;карниз;1.50.259;Нет;426
4890;карниз;1.50.260;Нет;1099
4891;карниз;1.50.261;Нет;815
4892;карниз;1.50.262;Нет;916
4893;карниз;1.50.264;Нет;1124
4894;карниз;1.50.265;Нет;481
4895;карниз;1.50.266;Нет;433
4896;карниз;1.50.267;Нет;919
4897;карниз;1.50.268;Нет;947
4898;карниз;1.50.269;Нет;997
4899;карниз;1.50.270;Нет;1071
4900;карниз;1.50.271;Нет;1372
4901;карниз;1.50.273;Нет;1146
4902;карниз FLEX;1.50.114;Да;853
4903;карниз FLEX;1.50.115;Да;688
4904;карниз FLEX;1.50.116;Да;1735
4905;карниз FLEX;1.50.117;Да;1827
4906;карниз FLEX;1.50.118;Да;1927
4907;карниз FLEX;1.50.119;Да;948
4908;карниз FLEX;1.50.120;Да;1979
4909;карниз FLEX;1.50.121;Да;927
4910;карниз FLEX;1.50.122;Да;606
4911;карниз FLEX;1.50.100;Да;853
4912;карниз FLEX;1.50.102;Да;677
4913;карниз FLEX;1.50.103;Да;680
4914;карниз FLEX;1.50.104;Да;1688
4915;карниз FLEX;1.50.105;Да;832
4916;карниз FLEX;1.50.106;Да;899
4917;карниз FLEX;1.50.107;Да;1777
4918;карниз FLEX;1.50.109;Да;1927
4919;карниз FLEX;1.50.110;Да;2183
4920;карниз FLEX;1.50.111;Да;1784
4921;карниз FLEX;1.50.112;Да;885
4922;карниз FLEX;1.50.113;Да;937
4923;карниз FLEX;1.50.123;Да;628
4924;карниз FLEX;1.50.124;Да;1610
4925;карниз FLEX;1.50.125;Да;1323
4926;карниз FLEX;1.50.126;Да;929
4927;карниз FLEX;1.50.127;Да;899
4928;карниз FLEX;1.50.128;Да;1573
4929;карниз FLEX;1.50.129;Да;906
4930;карниз FLEX;1.50.130;Да;591
4931;карниз FLEX;1.50.131;Да;1547
4932;карниз FLEX;1.50.132;Да;2308
4933;карниз FLEX;1.50.133;Да;1573
4934;карниз FLEX;1.50.134;Да;2232
4935;карниз FLEX;1.50.135;Да;1623
4936;карниз FLEX;1.50.136;Да;1802
4937;карниз FLEX;1.50.137;Да;2361
4938;карниз FLEX;1.50.138;Да;1979
4939;карниз FLEX;1.50.139;Да;1532
4940;карниз FLEX;1.50.140;Да;883
4941;карниз FLEX;1.50.141;Да;883
4942;карниз FLEX;1.50.142;Да;1979
4943;карниз FLEX;1.50.143;Да;865
4944;карниз FLEX;1.50.144;Да;944
4945;карниз FLEX;1.50.145;Да;2509
4946;карниз FLEX;1.50.146;Да;1600
4947;карниз FLEX;1.50.147;Да;1979
4948;карниз FLEX;1.50.148;Да;1682
4949;карниз FLEX;1.50.149;Да;2270,52
4950;карниз FLEX;1.50.150;Да;649
4951;карниз FLEX;1.50.151;Да;2555
4952;карниз FLEX;1.50.152;Да;2555
4953;карниз FLEX;1.50.153;Да;2555
4954;карниз FLEX;1.50.154;Да;589
4955;карниз FLEX;1.50.155;Да;583
4956;карниз FLEX;1.50.156;Да;649
4957;карниз FLEX;1.50.157;Да;605
4958;карниз FLEX;1.50.158;Да;591
4959;карниз FLEX;1.50.159;Да;626
4960;карниз FLEX;1.50.160;Да;832
4961;карниз FLEX;1.50.162;Да;865
4962;карниз FLEX;1.50.163;Да;1660
4963;карниз FLEX;1.50.164;Да;1827
4964;карниз FLEX;1.50.165;Да;870
4965;карниз FLEX;1.50.166;Да;1761
4966;карниз FLEX;1.50.168;Да;1784
4967;карниз FLEX;1.50.169;Да;1682
4968;карниз FLEX;1.50.170;Да;957
4969;карниз FLEX;1.50.171;Да;625
4970;карниз FLEX;1.50.172;Да;648
4971;карниз FLEX;1.50.173;Да;651
4972;карниз FLEX;1.50.174;Да;665
4973;карниз FLEX;1.50.175;Да;1777
4974;карниз FLEX;1.50.176;Да;1623
4975;карниз FLEX;1.50.177;Да;967
4976;карниз FLEX;1.50.180;Да;1646
4977;карниз FLEX;1.50.181;Да;927
4978;карниз FLEX;1.50.182;Да;910
4979;карниз FLEX;1.50.183;Да;991
4980;карниз FLEX;1.50.184;Да;991
4981;карниз FLEX;1.50.185;Да;1736
4982;карниз FLEX;1.50.186;Да;991
4983;карниз FLEX;1.50.187;Да;878
4984;карниз FLEX;1.50.188;Да;878
4985;карниз FLEX;1.50.190;Да;657
4986;карниз FLEX;1.50.191;Да;644
4987;карниз FLEX;1.50.192;Да;896
4988;карниз FLEX;1.50.193;Да;925
4989;карниз FLEX;1.50.194;Да;854
4990;карниз FLEX;1.50.195;Да;927
4991;карниз FLEX;1.50.197;Да;991
4992;карниз FLEX;1.50.200;Да;880
4993;карниз FLEX;1.50.202;Да;1583
4994;карниз FLEX;1.50.203;Да;1786
4995;карниз FLEX;1.50.209;Да;2053
4996;карниз FLEX;1.50.210;Да;2146
4997;карниз FLEX;1.50.220;Да;1904
4998;карниз FLEX;1.50.221;Да;2229
4999;карниз FLEX;1.50.222;Да;2461
5000;карниз FLEX;1.50.250;Да;1631
5001;карниз FLEX;1.50.251;Да;620
5002;карниз FLEX;1.50.252;Да;1876
5003;карниз FLEX;1.50.253;Да;927
5004;карниз FLEX;1.50.254;Да;1402
5005;карниз FLEX;1.50.255;Да;1576
5006;карниз FLEX;1.50.256;Да;1812
5007;карниз FLEX;1.50.257;Да;641
5008;карниз FLEX;1.50.258;Да;595
5009;карниз FLEX;1.50.259;Да;850
5010;карниз FLEX;1.50.260;Да;2198
5011;карниз FLEX;1.50.261;Да;1630
5012;карниз FLEX;1.50.262;Да;1832
5013;карниз FLEX;1.50.264;Да;2249
5014;карниз FLEX;1.50.265;Да;962
5015;карниз FLEX;1.50.266;Да;865
5016;карниз FLEX;1.50.267;Да;1836
5017;карниз FLEX;1.50.268;Да;1896
5018;карниз FLEX;1.50.269;Да;1997
5019;карниз FLEX;1.50.270;Да;2142
5020;молдинг;1.51.311;Нет;614
5021;молдинг;1.51.314;Нет;371
5022;молдинг;1.51.327;Нет;509
5023;молдинг;1.51.301;Нет;299
5024;молдинг;1.51.305;Нет;307
5025;молдинг;1.51.321;Нет;288
5026;молдинг;1.51.400;Нет;308
5027;молдинг;1.51.302;Нет;392
5028;молдинг;1.51.303;Нет;399
5029;молдинг;1.51.304;Нет;381
5030;молдинг;1.51.306;Нет;315
5031;молдинг;1.51.307;Нет;597
5032;молдинг;1.51.324;Нет;288
5033;молдинг;1.51.352;Нет;356
5034;молдинг;1.51.325;Нет;636
5035;молдинг;1.51.312;Нет;351
5036;молдинг;1.51.332;Нет;371
5037;молдинг;1.51.350;Нет;641
5038;молдинг;1.51.326;Нет;367
5039;молдинг;1.51.308;Нет;326
5040;молдинг;1.51.309;Нет;393
5041;молдинг;1.51.310;Нет;597
5042;молдинг;1.51.313;Нет;371
5043;молдинг;1.51.315;Нет;385
5044;молдинг;1.51.316;Нет;356
5045;молдинг;1.51.317;Нет;565
5046;молдинг;1.51.318;Нет;399
5047;молдинг;1.51.319;Нет;646
5048;молдинг;1.51.320;Нет;614
5049;молдинг;1.51.322;Нет;257
5050;молдинг;1.51.328;Нет;367
5051;молдинг;1.51.330;Нет;388
5052;молдинг;1.51.333;Нет;345,75
5053;молдинг;1.51.340;Нет;361
5054;молдинг;1.51.341;Нет;401
5055;молдинг;1.51.342;Нет;386
5056;молдинг;1.51.343;Нет;378
5057;молдинг;1.51.344;Нет;386
5058;молдинг;1.51.351;Нет;377
5059;молдинг;1.51.380;Нет;847
5060;молдинг;1.51.401;Нет;290
5061;молдинг;1.51.323;Нет;260
5062;молдинг;1.51.339;Нет;378
5063;молдинг;1.51.331;Нет;397
5064;молдинг;1.51.336;Нет;371
5065;молдинг;1.51.334;Нет;358
5066;молдинг;1.51.335;Нет;394
5067;молдинг;1.51.337;Нет;386
5068;молдинг;1.51.348;Нет;373
5069;молдинг;1.51.349;Нет;626
5070;молдинг;1.51.329;Нет;305
5071;молдинг;1.51.347;Нет;586
5072;молдинг;1.51.355;Нет;607
5073;молдинг;1.51.354;Нет;387
5074;молдинг FLEX;1.51.311;Да;1231
5075;молдинг FLEX;1.51.314;Да;745
5076;молдинг FLEX;1.51.327;Да;1017
5077;молдинг FLEX;1.51.301;Да;598
5078;молдинг FLEX;1.51.305;Да;613
5079;молдинг FLEX;1.51.321;Да;575
5080;молдинг FLEX;1.51.400;Да;614
5081;молдинг FLEX;1.51.302;Да;787
5082;молдинг FLEX;1.51.303;Да;797
5083;молдинг FLEX;1.51.304;Да;760
5084;молдинг FLEX;1.51.306;Да;628
5085;молдинг FLEX;1.51.307;Да;1193
5086;молдинг FLEX;1.51.324;Да;575
5087;молдинг FLEX;1.51.352;Да;713
5088;молдинг FLEX;1.51.325;Да;1270
5089;молдинг FLEX;1.51.312;Да;702
5090;молдинг FLEX;1.51.332;Да;742
5091;молдинг FLEX;1.51.350;Да;1281
5092;молдинг FLEX;1.51.326;Да;733
5093;молдинг FLEX;1.51.308;Да;651
5094;молдинг FLEX;1.51.309;Да;786
5095;молдинг FLEX;1.51.310;Да;1193
5096;молдинг FLEX;1.51.313;Да;745
5097;молдинг FLEX;1.51.315;Да;770
5098;молдинг FLEX;1.51.316;Да;713
5099;молдинг FLEX;1.51.317;Да;1130
5100;молдинг FLEX;1.51.318;Да;797
5101;молдинг FLEX;1.51.319;Да;1291
5102;молдинг FLEX;1.51.320;Да;1231
5103;молдинг FLEX;1.51.322;Да;511
5104;молдинг FLEX;1.51.328;Да;733
5105;молдинг FLEX;1.51.330;Да;774
5106;молдинг FLEX;1.51.333;Да;689,73
5107;молдинг FLEX;1.51.340;Да;725
5108;молдинг FLEX;1.51.341;Да;801
5109;молдинг FLEX;1.51.342;Да;771
5110;молдинг FLEX;1.51.343;Да;756
5111;молдинг FLEX;1.51.344;Да;771
5112;молдинг FLEX;1.51.351;Да;754
5113;молдинг FLEX;1.51.380;Да;1697
5114;молдинг FLEX;1.51.401;Да;581
5115;молдинг FLEX;1.51.323;Да;523
5116;молдинг FLEX;1.51.339;Да;756
5117;молдинг FLEX;1.51.331;Да;791
5118;молдинг FLEX;1.51.336;Да;742
5119;молдинг FLEX;1.51.334;Да;715
5120;молдинг FLEX;1.51.335;Да;789
5121;молдинг FLEX;1.51.337;Да;771
5122;молдинг FLEX;1.51.348;Да;746
5123;молдинг FLEX;1.51.349;Да;1253
5124;молдинг FLEX;1.51.329;Да;611
5125;молдинг FLEX;1.51.347;Да;1173
5126;молдинг FLEX;1.51.355;Да;1214
5127;молдинг FLEX;1.51.354;Да;774
5128;плинтус;1.53.102;Нет;677
5129;плинтус;1.53.103;Нет;620
5130;плинтус;1.53.104;Нет;634
5131;плинтус;1.53.105;Нет;696
5132;плинтус;1.53.106;Нет;564
5133;плинтус;1.53.107;Нет;542
5134;плинтус;1.53.109;Нет;608
5135;плинтус;1.53.101;Нет;654
5136;плинтус FLEX;1.53.102;Да;1353
5137;плинтус FLEX;1.53.103;Да;1158
5138;плинтус FLEX;1.53.104;Да;1267
5139;плинтус FLEX;1.53.105;Да;1394
5140;плинтус FLEX;1.53.106;Да;1127
5141;плинтус FLEX;1.53.107;Да;1087
5142;плинтус FLEX;1.53.109;Да;1219
5143;плинтус FLEX;1.53.101;Да;1253
5144;угловой элемент;1.52.326;Нет;321
5145;угловой элемент;1.52.301;Нет;276
5146;угловой элемент;1.52.302;Нет;257
5147;угловой элемент;1.52.290;Нет;300
5148;угловой элемент;1.52.293;Нет;300
5149;угловой элемент;1.52.292;Нет;305
5150;угловой элемент;1.52.288;Нет;313
5151;угловой элемент;1.52.294;Нет;313
5152;угловой элемент;1.52.291;Нет;284
5153;угловой элемент;1.52.295;Нет;284
5154;угловой элемент;1.52.328;Нет;284
5155;угловой элемент;1.52.400;Нет;300
5156;угловой элемент;1.52.289;Нет;277
5157;угловой элемент;1.52.296;Нет;344
5158;угловой элемент;1.52.297;Нет;278
5159;угловой элемент;1.52.298;Нет;278
5160;угловой элемент;1.52.300;Нет;284
5161;угловой элемент;1.52.303;Нет;284
5162;угловой элемент;1.52.308;Нет;272
5163;угловой элемент;1.52.312;Нет;276
5164;угловой элемент;1.52.313;Нет;591
5165;угловой элемент;1.52.314;Нет;344
5166;угловой элемент;1.52.318;Нет;292
5167;кронштейн;1.19.001;Нет;799
5168;кронштейн;1.19.137;Нет;117
5169;кронштейн;1.19.002;Нет;597
5170;кронштейн;1.19.005;Нет;661
5171;кронштейн;1.19.003;Нет;598
5172;кронштейн;1.19.004;Нет;601
5173;кронштейн;1.19.006;Нет;2063,82
5174;розетка;1.56.017;Нет;844
5175;розетка;1.56.001;Нет;1149
5176;розетка;1.56.002;Нет;817
5177;розетка;1.56.004;Нет;666
5178;розетка;1.56.007;Нет;691
5179;розетка;1.56.013;Нет;425
5180;розетка;1.56.014;Нет;475
5181;розетка;1.56.015;Нет;898
5182;розетка;1.56.016;Нет;817
5183;розетка;1.56.018;Нет;1597
5184;розетка;1.56.019;Нет;872
5185;розетка;1.56.020;Нет;835
5186;розетка;1.56.022;Нет;817
5187;розетка;1.56.023;Нет;1119
5188;розетка;1.56.024;Нет;844
5189;розетка;1.56.025;Нет;2104
5190;розетка;1.56.005;Нет;1118
5191;розетка;1.56.010;Нет;265
5192;розетка;1.56.028;Нет;1560
5193;розетка;1.56.029;Нет;1149
5194;розетка;1.56.030;Нет;489
5195;розетка;1.56.003;Нет;872
5196;розетка;1.56.031;Нет;1119
5197;розетка;1.56.021;Нет;861
5198;розетка;1.56.026;Нет;1523
5199;розетка;1.56.006;Нет;465
5200;розетка;1.56.009;Нет;442
5201;розетка;1.56.032;Нет;484
5202;розетка;1.56.011;Нет;262
5203;розетка;1.56.037;Нет;476
5204;розетка;1.56.034;Нет;844
5205;розетка;1.56.033;Нет;817
5206;розетка;1.56.038;Нет;503
5207;розетка;1.56.012;Нет;872
5208;розетка;1.56.027;Нет;464
5209;розетка;1.56.039;Нет;1164
5210;розетка;1.56.035;Нет;844
5211;розетка;1.56.042;Нет;258
5212;орнамент;1.60.114;Нет;344
5213;орнамент;1.60.014;Нет;344
5214;орнамент;1.60.011;Нет;150
5215;орнамент;1.60.111;Нет;150
5216;орнамент;1.60.007;Нет;138
5217;орнамент;1.60.005;Нет;138
5218;орнамент;1.60.012;Нет;374
5219;орнамент;1.60.008;Нет;130
5220;орнамент;1.60.010;Нет;132
5221;орнамент;1.60.002;Нет;150
5222;орнамент;1.60.003;Нет;130
5223;орнамент;1.60.004;Нет;132
5224;орнамент;1.60.006;Нет;134
5225;орнамент;1.60.009;Нет;132
5226;орнамент;1.60.015;Нет;138
5227;орнамент;1.60.017;Нет;150
5228;орнамент;1.60.018;Нет;153
5229;орнамент;1.60.019;Нет;374
5230;орнамент;1.60.108;Нет;130
5231;орнамент;1.60.109;Нет;132
5232;орнамент;1.60.110;Нет;132
5233;орнамент;1.60.001;Нет;136
5234;кессон;1.57.002;Нет;1050
5235;кессон;1.57.003;Нет;1105
5236;кессон;1.57.001;Нет;967
5237;кессон;1.57.004;Нет;1434
5238;купол;1.58.001;Нет;5293
5239;капитель;1.11.001;Нет;4618
5240;капитель;1.11.010;Нет;2506
5241;капитель;1.11.003;Нет;3587
5242;капитель;1.11.002;Нет;2664
5243;капитель;1.11.004;Нет;3587
5244;капитель;1.11.005;Нет;1846
5245;капитель;1.11.006;Нет;3467
5246;капитель;1.11.008;Нет;2084
5247;капитель;1.11.009;Нет;2075
5248;капитель;1.15.002;Нет;1135
5249;капитель;1.15.003;Нет;1598
5250;капитель;1.15.004;Нет;1598
5251;капитель;1.15.005;Нет;828
5252;капитель;1.15.006;Нет;1540
5253;капитель;1.15.008;Нет;1043
5254;капитель;1.15.001;Нет;1954
5255;капитель;1.15.009;Нет;1037
5256;капитель;1.15.010;Нет;1254
5257;капитель;1.21.003;Нет;712
5258;капитель;1.21.001;Нет;613
5259;капитель;1.21.002;Нет;814
5260;капитель;1.21.004;Нет;745
5261;капитель;1.21.005;Нет;803
5262;капитель;1.21.006;Нет;761
5263;капитель;1.21.007;Нет;721
5264;ствол;1.12.020;Нет;6748
5265;ствол;1.12.010;Нет;6748
5266;ствол;1.12.030;Нет;8595
5267;ствол;1.12.050;Нет;4002
5268;ствол;1.12.060;Нет;3625
5269;ствол;1.12.061;Нет;4896
5270;ствол;1.12.080;Нет;3625
5271;ствол;1.12.081;Нет;4896
5272;ствол;1.12.070;Нет;3625
5273;ствол;1.12.071;Нет;4896
5274;ствол;1.16.080;Нет;1813
5275;ствол;1.16.081;Нет;2448
5276;ствол;1.16.030;Нет;3942
5277;ствол;1.16.070;Нет;1813
5278;ствол;1.16.050;Нет;1775
5279;ствол;1.16.060;Нет;1813
5280;ствол;1.16.071;Нет;2448
5281;ствол;1.16.010;Нет;3020
5282;ствол;1.16.011;Нет;3125
5283;ствол;1.16.020;Нет;3020
5284;ствол;1.16.061;Нет;2448
5285;ствол;1.22.010;Нет;930
5286;ствол;1.22.020;Нет;1468
5287;ствол;1.22.030;Нет;1119
5288;ствол;1.22.200;Нет;1684
5289;ствол;1.22.040;Нет;1190
5290;кольцо;1.11.100;Нет;111
5291;кольцо;1.11.200;Нет;111
5292;кольцо;1.11.300;Нет;161
5293;кольцо;1.15.100;Нет;54
5294;кольцо;1.15.200;Нет;54
5295;кольцо;1.15.300;Нет;84
5296;база;1.13.900;Нет;1648
5297;база;1.13.300;Нет;6216
5298;база;1.13.400;Нет;2753
5299;база;1.13.800;Нет;1648
5300;база;1.13.500;Нет;1846
5301;база;1.13.100;Нет;4794
5302;база;1.13.200;Нет;2379
5303;база;1.13.700;Нет;1615
5304;база;1.17.900;Нет;824
5305;база;1.17.300;Нет;2842
5306;база;1.17.400;Нет;1242
5307;база;1.17.100;Нет;2130
5308;база;1.17.800;Нет;824
5309;база;1.17.500;Нет;828
5310;база;1.17.600;Нет;1553
5311;база;1.17.700;Нет;808
5312;база;1.17.200;Нет;924
5313;база;1.23.100;Нет;761
5314;база;1.23.200;Нет;1089
5315;база;1.23.300;Нет;857
5316;база;1.23.400;Нет;1163
5317;база;1.23.500;Нет;834
5318;пьедестал;1.14.001;Нет;3210
5319;пьедестал;1.14.002;Нет;3389
5320;пьедестал;1.14.003;Нет;3389
5321;пьедестал;1.18.001;Нет;1695
5322;пьедестал;1.18.002;Нет;1606
5323;пьедестал;1.18.003;Нет;1695
5324;база;1.54.010;Нет;334
5325;обрамление арок;1.55.003;Нет;144
5326;обрамление арок;1.55.004;Нет;150
5327;обрамление арок;1.55.001;Нет;410
5328;замковый камень;1.55.005;Нет;150
5329;обрамление арок;1.55.002;Нет;410
5330;база;1.54.020;Нет;325
5331;боковой элемент;1.54.009;Нет;140
5332;боковой элемент;1.54.019;Нет;142
5333;квадрат;1.54.001;Нет;127
5334;квадрат;1.54.002;Нет;124
5335;наличник;1.54.003;Нет;515
5336;наличник;1.54.004;Нет;865
5337;элемент;1.54.008;Нет;144
5338;элемент;1.54.006;Нет;178
5339;элемент;1.54.005;Нет;169
5340;элемент;1.54.007;Нет;138
5341;элемент;1.54.012;Нет;354
5342;элемент;1.54.011;Нет;350
5343;ствол;1.12.011;Нет;6999
5344;пилястра;1.20.301;Нет;
5345;пилястра;1.20.302;Нет;
5346;пилястра;1.20.303;Нет;
5347;пилястра;1.20.201;Нет;
5348;пилястра;1.20.202;Нет;
5349;пилястра;1.20.101;Нет;
5350;пилястра;1.20.102;Нет;
5351;пилястра;1.20.001;Нет;
5352;пилястра;1.20.002;Нет;
5353;полуколонна;1.10.301;Нет;
5354;полуколонна;1.10.302;Нет;
5355;полуколонна;1.10.303;Нет;
5356;полуколонна;1.10.304;Нет;
5357;полуколонна;1.10.201;Нет;
5358;полуколонна;1.10.202;Нет;
5359;полуколонна;1.10.203;Нет;
5360;полуколонна;1.10.204;Нет;
5361;полуколонна;1.10.205;Нет;
5362;полуколонна;1.10.206;Нет;
5363;полуколонна;1.10.207;Нет;
5364;полуколонна;1.10.208;Нет;
5365;полуколонна;1.10.209;Нет;
5366;полуколонна;1.10.210;Нет;
5367;полуколонна;1.10.211;Нет;
5368;полуколонна;1.10.212;Нет;
5369;полуколонна;1.10.213;Нет;
5370;полуколонна;1.10.214;Нет;
5371;полуколонна;1.10.101;Нет;
5372;полуколонна;1.10.102;Нет;
5373;полуколонна;1.10.103;Нет;
5374;полуколонна;1.10.104;Нет;
5375;полуколонна;1.10.105;Нет;
5376;полуколонна;1.10.106;Нет;
5377;колонна;1.30.301;Нет;
5378;колонна;1.30.302;Нет;
5379;колонна;1.30.303;Нет;
5380;колонна;1.30.304;Нет;
5381;колонна;1.30.201;Нет;
5382;колонна;1.30.202;Нет;
5383;колонна;1.30.204;Нет;
5384;колонна;1.30.205;Нет;
5385;колонна;1.30.206;Нет;
5386;колонна;1.30.207;Нет;
5387;колонна;1.30.208;Нет;
5388;колонна;1.30.209;Нет;
5389;колонна;1.30.210;Нет;
5390;колонна;1.30.211;Нет;
5391;колонна;1.30.212;Нет;
5392;колонна;1.30.213;Нет;
5393;колонна;1.30.214;Нет;
5394;колонна;1.30.101;Нет;
5395;колонна;1.30.102;Нет;
5396;колонна;1.30.104;Нет;
5397;колонна;1.30.105;Нет;
5398;колонна;1.30.106;Нет;
5861;карниз;1.50.205;Нет;481
5862;карниз FLEX;1.50.196;Да;904
5863;карниз FLEX;1.50.198;Да;973
5864;карниз FLEX;1.50.201;Да;2193
5865;карниз FLEX;1.50.205;Да;959
5866;молдинг;1.51.345;Нет;607
5867;молдинг;1.51.357;Нет;365
5868;молдинг;1.51.358;Нет;576
5869;молдинг;1.51.361;Нет;394
5870;молдинг;1.51.381;Нет;936
5871;молдинг FLEX;1.51.345;Да;1213
5872;молдинг FLEX;1.51.357;Да;730
5873;молдинг FLEX;1.51.358;Да;1152
5874;молдинг FLEX;1.51.361;Да;789
5875;молдинг FLEX;1.51.381;Да;1872
5876;архитрав;1.26.001;Нет;995
5877;архитрав;1.26.002;Нет;995
5878;архитрав;1.26.003;Нет;1019
5879;розетка;1.56.036;Нет;1813
5880;база;1.13.600;Нет;3132,3
5881;ниша;1.61.101;Нет;1990
5882;ниша;1.61.102;Нет;3053
5883;ниша с полкой;1.61.110;Нет;1842
5884;ниша с полкой;1.61.120;Нет;3765
5885;сандрик;1.63.001;Нет;1029
5886;сандрик;1.63.002;Нет;968
5887;карниз;4.02.201;Нет;4427
5888;карниз;4.01.201;Нет;4491
5889;карниз;4.01.101;Нет;3849
5890;карниз;4.01.301;Нет;4170
5891;карниз;4.32.202;Нет;3208
5892;карниз;4.01.103;Нет;5774
5893;карниз;4.31.301;Нет;3849
5894;карниз;4.32.201;Нет;3208
5895;карниз;4.81.002;Нет;2887
5896;карниз;4.32.302;Нет;2951
5897;карниз;4.01.202;Нет;4812
5898;карниз;4.01.302;Нет;4491
5899;карниз;4.02.101;Нет;4812
5900;карниз;4.31.101;Нет;5004
5901;карниз;4.31.201;Нет;3208
5902;карниз;4.31.202;Нет;3529
5903;карниз;4.31.302;Нет;3208
5904;карниз;4.32.101;Нет;2566
5905;карниз;4.32.301;Нет;3208
5906;карниз;4.81.001;Нет;2374
5907;карниз;4.02.301;Нет;4812
5908;фриз;4.03.101;Нет;2246
5909;фриз;4.03.102;Нет;2181
5910;фриз;4.03.201;Нет;1604
5911;фриз;4.03.202;Нет;1796
5912;фриз;4.03.301;Нет;1155
