IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157
4949;карниз FLEX;1.50.149;Да
4950;карниз FLEX;1.50.150;Да
4951;карниз FLEX;1.50.151;Да
4952;карниз FLEX;1.50.152;Да
4953;карниз FLEX;1.50.153;Да
4954;карниз FLEX;1.50.154;Да
4955;карниз FLEX;1.50.155;Да
4956;карниз FLEX;1.50.156;Да
4957;карниз FLEX;1.50.157;Да
4958;карниз FLEX;1.50.158;Да
4959;карниз FLEX;1.50.159;Да
4960;карниз FLEX;1.50.160;Да
4961;карниз FLEX;1.50.162;Да
4962;карниз FLEX;1.50.163;Да
4963;карниз FLEX;1.50.164;Да
4964;карниз FLEX;1.50.165;Да
4965;карниз FLEX;1.50.166;Да
4966;карниз FLEX;1.50.168;Да
4967;карниз FLEX;1.50.169;Да
4968;карниз FLEX;1.50.170;Да
4969;карниз FLEX;1.50.171;Да
4970;карниз FLEX;1.50.172;Да
4971;карниз FLEX;1.50.173;Да
4972;карниз FLEX;1.50.174;Да
4973;карниз FLEX;1.50.175;Да
4974;карниз FLEX;1.50.176;Да
4975;карниз FLEX;1.50.177;Да
4976;карниз FLEX;1.50.180;Да
4977;карниз FLEX;1.50.181;Да
4978;карниз FLEX;1.50.182;Да
4979;карниз FLEX;1.50.183;Да
4980;карниз FLEX;1.50.184;Да
4981;карниз FLEX;1.50.185;Да
4982;карниз FLEX;1.50.186;Да
4983;карниз FLEX;1.50.187;Да
4984;карниз FLEX;1.50.188;Да
4985;карниз FLEX;1.50.190;Да
4986;карниз FLEX;1.50.191;Да
4987;карниз FLEX;1.50.192;Да
4988;карниз FLEX;1.50.193;Да
4989;карниз FLEX;1.50.194;Да
4990;карниз FLEX;1.50.195;Да
4991;карниз FLEX;1.50.197;Да
4992;карниз FLEX;1.50.200;Да
4993;карниз FLEX;1.50.202;Да
4994;карниз FLEX;1.50.203;Да
4995;карниз FLEX;1.50.209;Да
4996;карниз FLEX;1.50.210;Да
4997;карниз FLEX;1.50.220;Да
4998;карниз FLEX;1.50.221;Да
4999;карниз FLEX;1.50.222;Да
5000;карниз FLEX;1.50.250;Да
5001;карниз FLEX;1.50.251;Да
5002;карниз FLEX;1.50.252;Да
5003;карниз FLEX;1.50.253;Да
5004;карниз FLEX;1.50.254;Да
5005;карниз FLEX;1.50.255;Да
5006;карниз FLEX;1.50.256;Да
5007;карниз FLEX;1.50.257;Да
5008;карниз FLEX;1.50.258;Да
5009;карниз FLEX;1.50.259;Да
5010;карниз FLEX;1.50.260;Да
5011;карниз FLEX;1.50.261;Да
5012;карниз FLEX;1.50.262;Да
5013;карниз FLEX;1.50.264;Да
5014;карниз FLEX;1.50.265;Да
5015;карниз FLEX;1.50.266;Да
5016;карниз FLEX;1.50.267;Да
5017;карниз FLEX;1.50.268;Да
5018;карниз FLEX;1.50.269;Да
5019;карниз FLEX;1.50.270;Да
5020;молдинг;1.51.311;Нет
5021;молдинг;1.51.314;Нет
5022;молдинг;1.51.327;Нет
5023;молдинг;1.51.301;Нет
5024;молдинг;1.51.305;Нет
5025;молдинг;1.51.321;Нет
5026;молдинг;1.51.400;Нет
5027;молдинг;1.51.302;Нет
5028;молдинг;1.51.303;Нет
5029;молдинг;1.51.304;Нет
5030;молдинг;1.51.306;Нет
5031;молдинг;1.51.307;Нет
5032;молдинг;1.51.324;Нет
5033;молдинг;1.51.352;Нет
5034;молдинг;1.51.325;Нет
5035;молдинг;1.51.312;Нет
5036;молдинг;1.51.332;Нет
5037;молдинг;1.51.350;Нет
5038;молдинг;1.51.326;Нет
5039;молдинг;1.51.308;Нет
5040;молдинг;1.51.309;Нет
5041;молдинг;1.51.310;Нет
5042;молдинг;1.51.313;Нет
5043;молдинг;1.51.315;Нет
5044;молдинг;1.51.316;Нет
5045;молдинг;1.51.317;Нет
5046;молдинг;1.51.318;Нет
5047;молдинг;1.51.319;Нет
5048;молдинг;1.51.320;Нет
5049;молдинг;1.51.322;Нет
5050;молдинг;1.51.328;Нет
5051;молдинг;1.51.330;Нет
5052;молдинг;1.51.333;Нет
5053;молдинг;1.51.340;Нет
5054;молдинг;1.51.341;Нет
5055;молдинг;1.51.342;Нет
5056;молдинг;1.51.343;Нет
5057;молдинг;1.51.344;Нет
5058;молдинг;1.51.351;Нет
5059;молдинг;1.51.380;Нет
5060;молдинг;1.51.401;Нет
5061;молдинг;1.51.323;Нет
5062;молдинг;1.51.339;Нет
5063;молдинг;1.51.331;Нет
5064;молдинг;1.51.336;Нет
5065;молдинг;1.51.334;Нет
5066;молдинг;1.51.335;Нет
5067;молдинг;1.51.337;Нет
5068;молдинг;1.51.348;Нет
5069;молдинг;1.51.349;Нет
5070;молдинг;1.51.329;Нет
5071;молдинг;1.51.347;Нет
5072;молдинг;1.51.355;Нет
5073;молдинг;1.51.354;Нет
5074;молдинг FLEX;1.51.311;Да
5075;молдинг FLEX;1.51.314;Да
5076;молдинг FLEX;1.51.327;Да
5077;молдинг FLEX;1.51.301;Да
5078;молдинг FLEX;1.51.305;Да
5079;молдинг FLEX;1.51.321;Да
5080;молдинг FLEX;1.51.400;Да
5081;молдинг FLEX;1.51.302;Да
5082;молдинг FLEX;1.51.303;Да
5083;молдинг FLEX;1.51.304;Да
5084;молдинг FLEX;1.51.306;Да
5085;молдинг FLEX;1.51.307;Да
5086;молдинг FLEX;1.51.324;Да
5087;молдинг FLEX;1.51.352;Да
5088;молдинг FLEX;1.51.325;Да
5089;молдинг FLEX;1.51.312;Да
5090;молдинг FLEX;1.51.332;Да
5091;молдинг FLEX;1.51.350;Да
5092;молдинг FLEX;1.51.326;Да
5093;молдинг FLEX;1.51.308;Да
5094;молдинг FLEX;1.51.309;Да
5095;молдинг FLEX;1.51.310;Да
5096;молдинг FLEX;1.51.313;Да
5097;молдинг FLEX;1.51.315;Да
5098;молдинг FLEX;1.51.316;Да
5099;молдинг FLEX;1.51.317;Да
5100;молдинг FLEX;1.51.318;Да
5101;молдинг FLEX;1.51.319;Да
5102;молдинг FLEX;1.51.320;Да
5103;молдинг FLEX;1.51.322;Да
5104;молдинг FLEX;1.51.328;Да
5105;молдинг FLEX;1.51.330;Да
5106;молдинг FLEX;1.51.333;Да
5107;молдинг FLEX;1.51.340;Да
5108;молдинг FLEX;1.51.341;Да
5109;молдинг FLEX;1.51.342;Да
5110;молдинг FLEX;1.51.343;Да
5111;молдинг FLEX;1.51.344;Да
5112;молдинг FLEX;1.51.351;Да
5113;молдинг FLEX;1.51.380;Да
5114;молдинг FLEX;1.51.401;Да
5115;молдинг FLEX;1.51.323;Да
5116;молдинг FLEX;1.51.339;Да
5117;молдинг FLEX;1.51.331;Да
5118;молдинг FLEX;1.51.336;Да
5119;молдинг FLEX;1.51.334;Да
5120;молдинг FLEX;1.51.335;Да
5121;молдинг FLEX;1.51.337;Да
5122;молдинг FLEX;1.51.348;Да
5123;молдинг FLEX;1.51.349;Да
5124;молдинг FLEX;1.51.329;Да
5125;молдинг FLEX;1.51.347;Да
5126;молдинг FLEX;1.51.355;Да
5127;молдинг FLEX;1.51.354;Да
5128;плинтус;1.53.102;Нет
5129;плинтус;1.53.103;Нет
5130;плинтус;1.53.104;Нет
5131;плинтус;1.53.105;Нет
5132;плинтус;1.53.106;Нет
5133;плинтус;1.53.107;Нет
5134;плинтус;1.53.109;Нет
5135;плинтус;1.53.101;Нет
5136;плинтус FLEX;1.53.102;Да
5137;плинтус FLEX;1.53.103;Да
5138;плинтус FLEX;1.53.104;Да
5139;плинтус FLEX;1.53.105;Да
5140;плинтус FLEX;1.53.106;Да
5141;плинтус FLEX;1.53.107;Да
5142;плинтус FLEX;1.53.109;Да
5143;плинтус FLEX;1.53.101;Да
5144;угловой элемент;1.52.326;Нет
5145;угловой элемент;1.52.301;Нет
5146;угловой элемент;1.52.302;Нет
5147;угловой элемент;1.52.290;Нет
5148;угловой элемент;1.52.293;Нет
5149;угловой элемент;1.52.292;Нет
5150;угловой элемент;1.52.288;Нет
5151;угловой элемент;1.52.294;Нет
5152;угловой элемент;1.52.291;Нет
5153;угловой элемент;1.52.295;Нет
5154;угловой элемент;1.52.328;Нет
5155;угловой элемент;1.52.400;Нет
5156;угловой элемент;1.52.289;Нет
5157;угловой элемент;1.52.296;Нет
5158;угловой элемент;1.52.297;Нет
5159;угловой элемент;1.52.298;Нет
5160;угловой элемент;1.52.300;Нет
5161;угловой элемент;1.52.303;Нет
5162;угловой элемент;1.52.308;Нет
5163;угловой элемент;1.52.312;Нет
5164;угловой элемент;1.52.313;Нет
5165;угловой элемент;1.52.314;Нет
5166;угловой элемент;1.52.318;Нет
5167;кронштейн;1.19.001;Нет
5168;кронштейн;1.19.137;Нет
5169;кронштейн;1.19.002;Нет
5170;кронштейн;1.19.005;Нет
5171;кронштейн;1.19.003;Нет
5172;кронштейн;1.19.004;Нет
5173;кронштейн;1.19.006;Нет
5174;розетка;1.56.017;Нет
5175;розетка;1.56.001;Нет
5176;розетка;1.56.002;Нет
5177;розетка;1.56.004;Нет
5178;розетка;1.56.007;Нет
5179;розетка;1.56.013;Нет
5180;розетка;1.56.014;Нет
5181;розетка;1.56.015;Нет
5182;розетка;1.56.016;Нет
5183;розетка;1.56.018;Нет
5184;розетка;1.56.019;Нет
5185;розетка;1.56.020;Нет
5186;розетка;1.56.022;Нет
5187;розетка;1.56.023;Нет
5188;розетка;1.56.024;Нет
5189;розетка;1.56.025;Нет
5190;розетка;1.56.005;Нет
5191;розетка;1.56.010;Нет
5192;розетка;1.56.028;Нет
5193;розетка;1.56.029;Нет
5194;розетка;1.56.030;Нет
5195;розетка;1.56.003;Нет
5196;розетка;1.56.031;Нет
5197;розетка;1.56.021;Нет
5198;розетка;1.56.026;Нет
5199;розетка;1.56.006;Нет
5200;розетка;1.56.009;Нет
5201;розетка;1.56.032;Нет
5202;розетка;1.56.011;Нет
5203;розетка;1.56.037;Нет
5204;розетка;1.56.034;Нет
5205;розетка;1.56.033;Нет
5206;розетка;1.56.038;Нет
5207;розетка;1.56.012;Нет
5208;розетка;1.56.027;Нет
5209;розетка;1.56.039;Нет
5210;розетка;1.56.035;Нет
5211;розетка;1.56.042;Нет
5212;орнамент;1.60.114;Нет
5213;орнамент;1.60.014;Нет
5214;орнамент;1.60.011;Нет
5215;орнамент;1.60.111;Нет
5216;орнамент;1.60.007;Нет
5217;орнамент;1.60.005;Нет
5218;орнамент;1.60.012;Нет
5219;орнамент;1.60.008;Нет
5220;орнамент;1.60.010;Нет
5221;орнамент;1.60.002;Нет
5222;орнамент;1.60.003;Нет
5223;орнамент;1.60.004;Нет
5224;орнамент;1.60.006;Нет
5225;орнамент;1.60.009;Нет
5226;орнамент;1.60.015;Нет
5227;орнамент;1.60.017;Нет
5228;орнамент;1.60.018;Нет
5229;орнамент;1.60.019;Нет
5230;орнамент;1.60.108;Нет
5231;орнамент;1.60.109;Нет
5232;орнамент;1.60.110;Нет
5233;орнамент;1.60.001;Нет
5234;кессон;1.57.002;Нет
5235;кессон;1.57.003;Нет
5236;кессон;1.57.001;Нет
5237;кессон;1.57.004;Нет
5238;купол;1.58.001;Нет
5239;капитель;1.11.001;Нет
5240;капитель;1.11.010;Нет
5241;капитель;1.11.003;Нет
5242;капитель;1.11.002;Нет
5243;капитель;1.11.004;Нет
5244;капитель;1.11.005;Нет
5245;капитель;1.11.006;Нет
5246;капитель;1.11.008;Нет
5247;капитель;1.11.009;Нет
5248;капитель;1.15.002;Нет
5249;капитель;1.15.003;Нет
5250;капитель;1.15.004;Нет
5251;капитель;1.15.005;Нет
5252;капитель;1.15.006;Нет
5253;капитель;1.15.008;Нет
5254;капитель;1.15.001;Нет
5255;капитель;1.15.009;Нет
5256;капитель;1.15.010;Нет
5257;капитель;1.21.003;Нет
5258;капитель;1.21.001;Нет
5259;капитель;1.21.002;Нет
5260;капитель;1.21.004;Нет
5261;капитель;1.21.005;Нет
5262;капитель;1.21.006;Нет
5263;капитель;1.21.007;Нет
5264;ствол;1.12.020;Нет
5265;ствол;1.12.010;Нет
5266;ствол;1.12.030;Нет
5267;ствол;1.12.050;Нет
5268;ствол;1.12.060;Нет
5269;ствол;1.12.061;Нет
5270;ствол;1.12.080;Нет
5271;ствол;1.12.081;Нет
5272;ствол;1.12.070;Нет
5273;ствол;1.12.071;Нет
5274;ствол;1.16.080;Нет
5275;ствол;1.16.081;Нет
5276;ствол;1.16.030;Нет
5277;ствол;1.16.070;Нет
5278;ствол;1.16.050;Нет
5279;ствол;1.16.060;Нет
5280;ствол;1.16.071;Нет
5281;ствол;1.16.010;Нет
5282;ствол;1.16.011;Нет
5283;ствол;1.16.020;Нет
5284;ствол;1.16.061;Нет
5285;ствол;1.22.010;Нет
5286;ствол;1.22.020;Нет
5287;ствол;1.22.030;Нет
5288;ствол;1.22.200;Нет
5289;ствол;1.22.040;Нет
5290;кольцо;1.11.100;Нет
5291;кольцо;1.11.200;Нет
5292;кольцо;1.11.300;Нет
5293;кольцо;1.15.100;Нет
5294;кольцо;1.15.200;Нет
5295;кольцо;1.15.300;Нет
5296;база;1.13.900;Нет
5297;база;1.13.300;Нет
5298;база;1.13.400;Нет
5299;база;1.13.800;Нет
5300;база;1.13.500;Нет
5301;база;1.13.100;Нет
5302;база;1.13.200;Нет
5303;база;1.13.700;Нет
5304;база;1.17.900;Нет
5305;база;1.17.300;Нет
5306;база;1.17.400;Нет
5307;база;1.17.100;Нет
5308;база;1.17.800;Нет
5309;база;1.17.500;Нет
5310;база;1.17.600;Нет
5311;база;1.17.700;Нет
5312;база;1.17.200;Нет
5313;база;1.23.100;Нет
5314;база;1.23.200;Нет
5315;база;1.23.300;Нет
5316;база;1.23.400;Нет
5317;база;1.23.500;Нет
5318;пьедестал;1.14.001;Нет
5319;пьедестал;1.14.002;Нет
5320;пьедестал;1.14.003;Нет
5321;пьедестал;1.18.001;Нет
5322;пьедестал;1.18.002;Нет
5323;пьедестал;1.18.003;Нет
5324;база;1.54.010;Нет
5325;обрамление арок;1.55.003;Нет
5326;обрамление арок;1.55.004;Нет
5327;обрамление арок;1.55.001;Нет
5328;замковый камень;1.55.005;Нет
5329;обрамление арок;1.55.002;Нет
5330;база;1.54.020;Нет
5331;боковой элемент;1.54.009;Нет
5332;боковой элемент;1.54.019;Нет
5333;квадрат;1.54.001;Нет
5334;квадрат;1.54.002;Нет
5335;наличник;1.54.003;Нет
5336;наличник;1.54.004;Нет
5337;элемент;1.54.008;Нет
5338;элемент;1.54.006;Нет
5339;элемент;1.54.005;Нет
5340;элемент;1.54.007;Нет
5341;элемент;1.54.012;Нет
5342;элемент;1.54.011;Нет
5343;ствол;1.12.011;Нет
5344;пилястра;1.20.301;Нет
5345;пилястра;1.20.302;Нет
5346;пилястра;1.20.303;Нет
5347;пилястра;1.20.201;Нет
5348;пилястра;1.20.202;Нет
5349;пилястра;1.20.101;Нет
5350;пилястра;1.20.102;Нет
5351;пилястра;1.20.001;Нет
5352;пилястра;1.20.002;Нет
5353;полуколонна;1.10.301;Нет
5354;полуколонна;1.10.302;Нет
5355;полуколонна;1.10.303;Нет
5356;полуколонна;1.10.304;Нет
5357;полуколонна;1.10.201;Нет
5358;полуколонна;1.10.202;Нет
5359;полуколонна;1.10.203;Нет
5360;полуколонна;1.10.204;Нет
5361;полуколонна;1.10.205;Нет
5362;полуколонна;1.10.206;Нет
5363;полуколонна;1.10.207;Нет
5364;полуколонна;1.10.208;Нет
5365;полуколонна;1.10.209;Нет
5366;полуколонна;1.10.210;Нет
5367;полуколонна;1.10.211;Нет
5368;полуколонна;1.10.212;Нет
5369;полуколонна;1.10.213;Нет
5370;полуколонна;1.10.214;Нет
5371;полуколонна;1.10.101;Нет
5372;полуколонна;1.10.102;Нет
5373;полуколонна;1.10.103;Нет
5374;полуколонна;1.10.104;Нет
5375;полуколонна;1.10.105;Нет
5376;полуколонна;1.10.106;Нет
5377;колонна;1.30.301;Нет
5378;колонна;1.30.302;Нет
5379;колонна;1.30.303;Нет
5380;колонна;1.30.304;Нет
5381;колонна;1.30.201;Нет
5382;колонна;1.30.202;Нет
5383;колонна;1.30.204;Нет
5384;колонна;1.30.205;Нет
5385;колонна;1.30.206;Нет
5386;колонна;1.30.207;Нет
5387;колонна;1.30.208;Нет
5388;колонна;1.30.209;Нет
5389;колонна;1.30.210;Нет
5390;колонна;1.30.211;Нет
5391;колонна;1.30.212;Нет
5392;колонна;1.30.213;Нет
5393;колонна;1.30.214;Нет
5394;колонна;1.30.101;Нет
5395;колонна;1.30.102;Нет
5396;колонна;1.30.104;Нет
5397;колонна;1.30.105;Нет
5398;колонна;1.30.106;Нет
5861;карниз;1.50.205;Нет
5862;карниз FLEX;1.50.196;Да
5863;карниз FLEX;1.50.198;Да
5864;карниз FLEX;1.50.201;Да
5865;карниз FLEX;1.50.205;Да
5866;молдинг;1.51.345;Нет
5867;молдинг;1.51.357;Нет
5868;молдинг;1.51.358;Нет
5869;молдинг;1.51.361;Нет
5870;молдинг;1.51.381;Нет
5871;молдинг FLEX;1.51.345;Да
5872;молдинг FLEX;1.51.357;Да
5873;молдинг FLEX;1.51.358;Да
5874;молдинг FLEX;1.51.361;Да
5875;молдинг FLEX;1.51.381;Да
5876;архитрав;1.26.001;Нет
5877;архитрав;1.26.002;Нет
5878;архитрав;1.26.003;Нет
5879;розетка;1.56.036;Нет
5880;база;1.13.600;Нет
5881;ниша;1.61.101;Нет
5882;ниша;1.61.102;Нет
5883;ниша с полкой;1.61.110;Нет
5884;ниша с полкой;1.61.120;Нет
5885;сандрик;1.63.001;Нет
5886;сандрик;1.63.002;Нет
5887;карниз;4.02.201;Нет
5888;карниз;4.01.201;Нет
5889;карниз;4.01.101;Нет
5890;карниз;4.01.301;Нет
5891;карниз;4.32.202;Нет
5892;карниз;4.01.103;Нет
5893;карниз;4.31.301;Нет
5894;карниз;4.32.201;Нет
5895;карниз;4.81.002;Нет
5896;карниз;4.32.302;Нет
5897;карниз;4.01.202;Нет
5898;карниз;4.01.302;Нет
5899;карниз;4.02.101;Нет
5900;карниз;4.31.101;Нет
5901;карниз;4.31.201;Нет
5902;карниз;4.31.202;Нет
5903;карниз;4.31.302;Нет
5904;карниз;4.32.101;Нет
5905;карниз;4.32.301;Нет
5906;карниз;4.81.001;Нет
5907;карниз;4.02.301;Нет
5908;фриз;4.03.101;Нет
5909;фриз;4.03.102;Нет
5910;фриз;4.03.201;Нет
5911;фриз;4.03.202;Нет
5912;фриз;4.03.301;Нет
5913;фриз;4.33.301;Нет
5914;фриз;4.03.302;Нет
5915;фриз;4.33.101;Нет
5916;фриз;4.33.102;Нет
5917;фриз;4.33.201;Нет
5918;фриз;4.33.202;Нет
5919;архитрав;4.04.201;Нет
5920;архитрав;4.34.201;Нет
5921;архитрав;4.34.202;Нет
5922;архитрав;4.04.101;Нет
5923;архитрав;4.04.102;Нет
5924;архитрав;4.04.202;Нет
5925;архитрав;4.04.301;Нет
5926;архитрав;4.04.302;Нет
5927;архитрав;4.34.101;Нет
5928;архитрав;4.34.102;Нет
5929;архитрав;4.34.301;Нет
5930;архитрав;4.34.302;Нет
5931;балясина;4.71.101;Нет
5932;балясина;4.71.201;Нет
5933;столб;4.75.101;Нет
5934;столб;4.75.201;Нет
5935;крышка (пирамида);4.76.101;Нет
5936;крышка (пирамида);4.76.201;Нет
5937;крышка столба (плоская);4.73.101;Нет
5938;крышка столба (плоская);4.73.201;Нет
5939;крышка (шар);4.77.101;Нет
5940;крышка (шар);4.77.201;Нет
5941;основание;4.74.101;Нет
5942;основание;4.74.201;Нет
5943;поручень;4.72.101;Нет
5944;поручень;4.72.201;Нет
5945;наличник;4.84.001;Нет
5946;наличник;4.84.002;Нет
5947;наличник;4.84.003;Нет
5948;наличник;4.84.051;Нет
5949;наличник;4.84.052;Нет
5950;наличник;4.84.053;Нет
5951;арочное обрамление;4.87.031;Нет
5952;арочное обрамление;4.87.032;Нет
5953;арочное обрамление;4.87.033;Нет
5954;замковый камень;4.85.001;Нет
5955;замковый камень;4.85.002;Нет
5956;замковый камень;4.85.003;Нет
5957;подоконный элемент;4.82.001;Нет
5958;подоконный элемент;4.82.002;Нет
5959;подоконный элемент;4.82.003;Нет
5960;подоконный элемент;4.82.101;Нет
5961;подоконный элемент;4.82.201;Нет
5962;подоконный элемент;4.82.202;Нет
5963;подоконный элемент;4.82.301;Нет
5964;подоконный элемент;4.82.302;Нет
5965;кронштейн-пьедестал;4.83.101;Нет
5966;кронштейн-пьедестал;4.83.102;Нет
5967;кронштейн-пьедестал;4.83.201;Нет
5968;кронштейн-пьедестал;4.83.202;Нет
5969;кронштейн-пьедестал;4.83.301;Нет
5970;кронштейн-пьедестал;4.83.302;Нет
5971;руст;4.86.003;Нет
5972;руст;4.86.004;Нет
5973;руст;4.86.005;Нет
5974;руст;4.86.001;Нет
5975;руст;4.86.002;Нет
5982;угловой элемент;1.52.361;Нет
5983;база;4.17.302;Нет
5984;база;4.53.201;Нет
5985;база;4.53.301;Нет
5986;база;4.17.101;Нет
5987;база;4.17.201;Нет
5988;база;4.17.202;Нет
5989;база;4.17.301;Нет
5990;база;4.23.101;Нет
5991;база;4.23.201;Нет
5992;база;4.23.301;Нет
5993;база;4.43.101;Нет
5994;база;4.43.201;Нет
5995;база;4.43.202;Нет
5996;база;4.43.301;Нет
5997;база;4.43.302;Нет
5998;база;4.47.101;Нет
5999;база;4.47.201;Нет
6000;база;4.47.202;Нет
6001;база;4.47.301;Нет
6002;база;4.47.302;Нет
6003;база;4.53.101;Нет
6004;база;4.53.302;Нет
