IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP252;IP_PROP253;IP_PROP254;IP_PROP255;IP_PROP256;IP_PROP257;IP_PROP258;CV_PRICE_1
5917;фриз 4.33.201;4.33.201;Нет;166,64;21167;2220;1591;41400;98,61;98,61;4893.00
5918;фриз 4.33.202;4.33.202;Нет;90,49;11500;1205;864;22500;53,72;53,72;2657.00
5919;архитрав 4.04.201;4.04.201;Нет;119,02;15121;1585;1137;29700;70,28;70,28;3495.00
5920;архитрав 4.34.201;4.34.201;Нет;109,51;13909;1459;1046;27300;64,76;64,76;3215.00
5921;архитрав 4.34.202;4.34.202;Нет;95,2;12091;1268;909;23700;56,3;56,3;2795.00
5922;архитрав 4.04.101;4.04.101;Нет;95,2;12091;1268;909;23700;56,3;56,3;2795.00
5923;архитрав 4.04.102;4.04.102;Нет;128,54;16333;1712;1227;31900;76,17;76,17;3774.00
5924;архитрав 4.04.202;4.04.202;Нет;152,34;19349;2029;1455;37900;90,15;90,15;4473.00
5925;архитрав 4.04.301;4.04.301;Нет;90,49;11500;1205;864;22500;53,72;53,72;2657.00
5926;архитрав 4.04.302;4.04.302;Нет;152,34;19349;2029;1455;37900;90,15;90,15;4473.00
5927;архитрав 4.34.101;4.34.101;Нет;142,82;18136;1902;1364;35600;84,63;84,63;4193.00
5928;архитрав 4.34.102;4.34.102;Нет;109,51;10894;1141;818;21300;50,78;50,78;2516.00
5929;архитрав 4.34.301;4.34.301;Нет;119,02;15121;1585;1137;29700;70,28;70,28;3495.00
5930;архитрав 4.34.302;4.34.302;Нет;85,69;10894;1141;818;21300;50,78;50,78;2516.00
5931;балясина 4.71.101;4.71.101;Нет;71,44;9076;952;682;17800;42,32;42,32;2098.00
5932;балясина 4.71.201;4.71.201;Нет;61,93;7879;825;591;15400;36,8;36,8;1818.00
5933;столб 4.75.101;4.75.101;Нет;238,03;30227;3170;2273;59200;140,56;140,56;6988.00
5934;столб 4.75.201;4.75.201;Нет;190,4;24182;2536;1818;47300;112,6;112,6;5590.00
5935;крышка (пирамида) 4.76.101;4.76.101;Нет;38,11;4848;507;364;9600;22,81;22,81;1119.00
5936;крышка (пирамида) 4.76.201;4.76.201;Нет;21,5;2742;286;205;5500;12,88;12,88;631.00
5937;крышка столба (плоская) 4.73.101;4.73.101;Нет;31,02;3939;413;296;7700;18,4;18,4;911.00
5938;крышка столба (плоская) 4.73.201;4.73.201;Нет;23,82;3031;317;228;6000;14,35;14,35;700.00
5939;крышка (шар) 4.77.101;4.77.101;Нет;38,11;4848;507;364;9600;22,81;22,81;1119.00
5940;крышка (шар) 4.77.201;4.77.201;Нет;31,02;3939;413;296;7700;18,4;18,4;911.00
5941;основание 4.74.101;4.74.101;Нет;404,63;51394;5389;3864;100400;239,18;239,18;11880.00
5942;основание 4.74.201;4.74.201;Нет;333,23;42318;4438;3182;82700;196,86;196,86;9783.00
5943;поручень 4.72.101;4.72.101;Нет;347,54;44135;4629;3319;86300;205,32;205,32;10204.00
5944;поручень 4.72.201;4.72.201;Нет;309,43;39303;4121;2955;76900;182,88;182,88;9085.00
5945;наличник 4.84.001;4.84.001;Нет;119,02;15121;1585;1137;29700;70,28;70,28;3495.00
5946;наличник 4.84.002;4.84.002;Нет;102,68;13045;1368;981;25500;60,71;60,71;3015.00
5947;наличник 4.84.003;4.84.003;Нет;79,21;10060;1055;756;19700;46,73;46,73;2325.00
5948;наличник 4.84.051;4.84.051;Нет;123,78;15728;1649;1182;30700;73,22;73,22;3634.00
5949;наличник 4.84.052;4.84.052;Нет;98,01;12454;1305;936;24300;58,14;58,14;2878.00
5950;наличник 4.84.053;4.84.053;Нет;74,78;9500;996;714;18600;44,16;44,16;2196.00
5951;арочное обрамление 4.87.031;4.87.031;Нет;109,51;13909;1459;1046;27300;64,76;64,76;3215.00
5952;арочное обрамление 4.87.032;4.87.032;Нет;88,11;11197;1174;841;21900;52,25;52,25;2587.00
5953;арочное обрамление 4.87.033;4.87.033;Нет;57,13;7258;761;546;14200;33,85;33,85;1678.00
5954;замковый камень 4.85.001;4.85.001;Нет;32,41;4121;432;309;8100;19,13;19,13;952.00
5955;замковый камень 4.85.002;4.85.002;Нет;28,58;3637;381;273;7200;16,93;16,93;839.00
5956;замковый камень 4.85.003;4.85.003;Нет;28,58;3637;381;273;7200;16,93;16,93;839.00
5957;подоконный элемент 4.82.001;4.82.001;Нет;142,82;18136;1902;1364;35500;84,63;84,63;4193.00
5958;подоконный элемент 4.82.002;4.82.002;Нет;95,2;12091;1268;909;23700;56,3;56,3;2795.00
5959;подоконный элемент 4.82.003;4.82.003;Нет;95,2;12091;1268;909;23700;56,3;56,3;2795.00
5960;подоконный элемент 4.82.101;4.82.101;Нет;69,09;8787;920;660;17200;40,84;40,84;2028.00
5961;подоконный элемент 4.82.201;4.82.201;Нет;71,44;9076;952;682;17900;42,32;42,32;2098.00
5962;подоконный элемент 4.82.202;4.82.202;Нет;71,44;9076;952;682;17900;42,32;42,32;2098.00
5963;подоконный элемент 4.82.301;4.82.301;Нет;71,44;9076;952;682;17900;42,32;42,32;2098.00
5964;подоконный элемент 4.82.302;4.82.302;Нет;71,44;9076;952;682;17900;42,32;42,32;2098.00
5965;кронштейн-пьедестал 4.83.101;4.83.101;Нет;76,16;9682;1014;727;19100;45,26;45,26;2236.00
5966;кронштейн-пьедестал 4.83.102;4.83.102;Нет;46,45;5909;619;444;11600;27,6;27,6;1364.00
5967;кронштейн-пьедестал 4.83.201;4.83.201;Нет;52,42;6666;698;501;13100;30,91;30,91;1539.00
5968;кронштейн-пьедестал 4.83.202;4.83.202;Нет;53,65;6818;715;512;13500;31,64;31,64;1575.00
5969;кронштейн-пьедестал 4.83.301;4.83.301;Нет;47,62;6061;634;455;11900;28,33;28,33;1398.00
5970;кронштейн-пьедестал 4.83.302;4.83.302;Нет;42,87;5455;571;409;10700;25,39;25,39;1258.00
5971;руст 4.86.003;4.86.003;Нет;31,02;3939;413;296;7800;18,4;18,4;911.00
5972;руст 4.86.004;4.86.004;Нет;19,07;2424;254;182;4800;11,41;11,41;560.00
5973;руст 4.86.005;4.86.005;Нет;31,02;3939;413;296;7800;18,4;18,4;911.00
5974;руст 4.86.001;4.86.001;Нет;52,42;6666;698;501;13100;30,91;30,91;1539.00
5975;руст 4.86.002;4.86.002;Нет;33,35;4242;444;318;8400;19,87;19,87;979.00
5982;угловой элемент 1.52.361;1.52.361;Нет;22,55;3128;300;215;5700;11,9;11,9;662.00
5983;база 4.17.302;4.17.302;Нет;66,65;8470;888;636;16600;39,37;39,37;1957.00
5984;база 4.53.201;4.53.201;Нет;25,07;3197;334;239;6300;15,09;15,09;736.00
5985;база 4.53.301;4.53.301;Нет;17,92;2288;239;171;4600;10,67;10,67;526.00
5986;база 4.17.101;4.17.101;Нет;66,65;8470;888;636;16600;39,37;39,37;1957.00
5987;база 4.17.201;4.17.201;Нет;66,65;8470;888;636;16600;39,37;39,37;1957.00
5988;база 4.17.202;4.17.202;Нет;47,62;6061;634;455;11800;28,33;28,33;1398.00
5989;база 4.17.301;4.17.301;Нет;52,42;6666;698;501;13000;30,91;30,91;1539.00
5990;база 4.23.101;4.23.101;Нет;50,06;6363;667;478;12500;29,8;29,8;1470.00
5991;база 4.23.201;4.23.201;Нет;50,06;6363;667;478;12500;29,8;29,8;1470.00
5992;база 4.23.301;4.23.301;Нет;50,06;6363;667;478;12500;29,8;29,8;1470.00
5993;база 4.43.101;4.43.101;Нет;59,72;7592;795;570;14900;35,32;35,32;1753.00
5994;база 4.43.201;4.43.201;Нет;55,04;7000;733;526;13700;32,75;32,75;1616.00
5995;база 4.43.202;4.43.202;Нет;62,87;7985;837;600;15700;37,16;37,16;1846.00
5996;база 4.43.301;4.43.301;Нет;62,87;7985;837;600;15700;37,16;37,16;1846.00
5997;база 4.43.302;4.43.302;Нет;62,87;7985;837;600;15700;37,16;37,16;1846.00
5998;база 4.47.101;4.47.101;Нет;27,16;3455;362;259;6800;16,19;16,19;798.00
5999;база 4.47.201;4.47.201;Нет;25,07;3197;334;239;6300;15,09;15,09;736.00
6000;база 4.47.202;4.47.202;Нет;28,58;3637;381;273;7200;16,93;16,93;839.00
6001;база 4.47.301;4.47.301;Нет;28,58;3637;381;273;7200;16,93;16,93;839.00
6002;база 4.47.302;4.47.302;Нет;28,58;3637;381;273;7200;16,93;16,93;839.00
6003;база 4.53.101;4.53.101;Нет;21,5;2742;286;205;5500;12,88;12,88;631.00
6004;база 4.53.302;4.53.302;Нет;17,92;2288;239;171;4600;10,67;10,67;526.00
6005;база 4.13.101;4.13.101;Нет;146,64;18622;1953;1400;36400;86,84;86,84;4305.00
6006;база 4.13.201;4.13.201;Нет;146,64;18622;1953;1400;36400;86,84;86,84;4305.00
6007;база 4.13.202;4.13.202;Нет;104,76;13304;1395;1000;26100;61,82;61,82;3076.00
6008;база 4.13.301;4.13.301;Нет;115,25;14636;1535;1100;28600;68,07;68,07;3384.00
6009;база 4.13.302;4.13.302;Нет;146,64;18622;1953;1400;36400;86,84;86,84;4305.00
6010;база 4.17.002;4.17.002;Нет;90,49;11500;1205;864;22500;53,72;53,72;2657.00
6011;база 4.17.001;4.17.001;Нет;80,95;10287;1078;773;20200;47,84;47,84;2377.00
6012;капитель 4.51.301;4.51.301;Нет;28,58;3637;381;273;7200;16,93;16,93;839.00
6013;капитель 4.15.101;4.15.101;Нет;64,29;8166;856;614;16000;38,27;38,27;1888.00
6014;капитель 4.15.201;4.15.201;Нет;57,13;7258;761;546;14200;33,85;33,85;1678.00
6015;капитель 4.15.301;4.15.301;Нет;80,95;10287;1078;773;20200;47,84;47,84;2377.00
6016;капитель 4.21.101;4.21.101;Нет;50,06;6363;667;478;12500;29,8;29,8;1470.00
6017;капитель 4.21.201;4.21.201;Нет;50,06;6363;667;478;12500;29,8;29,8;1470.00
6018;капитель 4.21.301;4.21.301;Нет;71,44;9076;952;682;17800;42,32;42,32;2098.00
6019;капитель 4.41.101;4.41.101;Нет;83,33;10591;1110;796;20800;49,31;49,31;2446.00
6020;капитель 4.41.201;4.41.201;Нет;55,04;7000;733;526;13700;32,75;32,75;1616.00
6021;капитель 4.41.301;4.41.301;Нет;62,87;7985;837;600;15700;37,16;37,16;1846.00
6022;капитель 4.45.101;4.45.101;Нет;37,88;4818;504;362;9500;22,45;22,45;1112.00
6023;капитель 4.45.201;4.45.201;Нет;25,07;3197;334;239;6300;15,09;15,09;736.00
6024;капитель 4.45.301;4.45.301;Нет;28,58;3637;381;273;7200;16,93;16,93;839.00
6025;капитель 4.51.101;4.51.101;Нет;21,5;2742;286;205;5500;12,88;12,88;631.00
6026;капитель 4.51.201;4.51.201;Нет;21,5;2742;286;205;5500;12,88;12,88;631.00
6027;капитель 4.11.101;4.11.101;Нет;141,43;17969;1884;1351;35100;83,53;83,53;4153.00
6028;капитель 4.11.201;4.11.201;Нет;125,71;15969;1674;1200;31300;74,33;74,33;3691.00
6029;капитель 4.11.301;4.11.301;Нет;178,04;22621;2371;1700;44300;105,24;105,24;5227.00
6030;капитель 4.15.102;4.15.102;Нет;107,15;13621;1427;1023;26600;63,29;63,29;3146.00
6031;регул 4.37.101;4.37.101;Нет;6,25;803;83;60;1600;3,68;3,68;184.00
6032;регул 4.07.101;4.07.101;Нет;6,25;803;83;60;1600;3,68;3,68;184.00
6033;мутул 4.05.102;4.05.102;Нет;32,14;4091;428;307;8000;19,13;19,13;944.00
6034;мутул 4.35.102;4.35.102;Нет;9,55;1227;127;91;2400;5,89;5,89;281.00
6035;мутул 4.35.101;4.35.101;Нет;12,44;1591;166;119;3200;7,36;7,36;365.00
6036;мутул 4.05.101;4.05.101;Нет;34,32;4364;457;328;8600;20,24;20,24;1008.00
6037;модильон 4.08.301;4.08.301;Нет;10,09;1288;134;96;2500;6,26;6,26;296.00
6038;модильон 4.08.302;4.08.302;Нет;6,25;803;83;60;1600;3,68;3,68;184.00
6039;модильон 4.38.301;4.38.301;Нет;6,25;803;83;60;1600;3,68;3,68;184.00
6040;модильон 4.38.302;4.38.302;Нет;6,25;803;83;60;1600;3,68;3,68;184.00
6041;триглиф 4.36.101;4.36.101;Нет;8,59;1091;114;82;2300;5,15;5,15;252.00
6042;триглиф 4.06.101;4.06.101;Нет;18,1;2303;241;173;4500;11,04;11,04;531.00
6043;ствол 4.52.102;4.52.102;Нет;95,2;12091;1268;909;23700;56,3;56,3;2795.00
6044;ствол 4.52.301;4.52.301;Нет;71,44;9076;952;682;17900;42,32;42,32;2098.00
6045;ствол 4.16.101;4.16.101;Нет;380,81;48363;5072;3636;94600;224,82;224,82;11180.00
6046;ствол 4.16.102;4.16.102;Нет;238,03;30227;3170;2273;59200;140,56;140,56;6988.00
6047;ствол 4.16.201;4.16.201;Нет;309,43;39303;4121;2955;76900;182,88;182,88;9085.00
6048;ствол 4.16.202;4.16.202;Нет;285,61;36272;3804;2727;70900;168,89;168,89;8385.00
6049;ствол 4.16.301;4.16.301;Нет;238,03;30227;3170;2273;59200;140,56;140,56;6988.00
6050;ствол 4.22.101;4.22.101;Нет;238,03;30227;3170;2273;59200;140,56;140,56;6988.00
6051;ствол 4.22.102;4.22.102;Нет;214,23;27212;2853;2046;53200;126,58;126,58;6290.00
6052;ствол 4.22.201;4.22.201;Нет;214,23;27212;2853;2046;53200;126,58;126,58;6290.00
6053;ствол 4.22.202;4.22.202;Нет;214,23;27212;2853;2046;53200;126,58;126,58;6290.00
6054;ствол 4.22.301;4.22.301;Нет;218,98;27818;2917;2091;54400;129,52;129,52;6430.00
6055;ствол 4.22.302;4.22.302;Нет;190,4;24182;2536;1818;47300;112,6;112,6;5590.00
6056;ствол 4.42.101;4.42.101;Нет;230,44;29273;3069;2201;57200;136,15;136,15;6766.00
6057;ствол 4.42.201;4.42.201;Нет;188,52;23954;2511;1800;46900;111,49;111,49;5535.00
6058;ствол 4.42.301;4.42.301;Нет;157,13;19954;2093;1500;39200;92,73;92,73;4613.00
6059;ствол 4.46.101;4.46.101;Нет;104,76;13304;1395;1000;26100;61,82;61,82;3076.00
6060;ствол 4.46.201;4.46.201;Нет;85,69;10894;1141;818;21300;50,78;50,78;2516.00
6061;ствол 4.46.301;4.46.301;Нет;71,44;9076;952;682;17900;42,32;42,32;2098.00
6062;ствол 4.52.101;4.52.101;Нет;95,2;12091;1268;909;23700;56,3;56,3;2795.00
6063;ствол 4.52.201;4.52.201;Нет;95,2;12091;1268;909;23700;56,3;56,3;2795.00
6064;ствол 4.52.202;4.52.202;Нет;114,27;14515;1522;1091;28500;67,71;67,71;3355.00
6065;ствол 4.52.302;4.52.302;Нет;57,13;7258;761;546;14300;33,85;33,85;1678.00
6066;верхний фрагмент ствола 4.16.001;4.16.001;Нет;104,76;13304;1395;1000;26100;61,82;61,82;3076.00
6067;фрагмент ствола 4.16.002;4.16.002;Нет;107,15;13621;1427;1023;26600;63,29;63,29;3146.00
6068;ствол 4.12.301;4.12.301;Нет;523,61;66499;6974;5000;129900;309,09;309,09;15374.00
6069;ствол 4.12.101;4.12.101;Нет;837,77;106394;11158;8000;207900;494,54;494,54;24597.00
6070;ствол 4.12.102;4.12.102;Нет;523,61;66499;6974;5000;129900;309,09;309,09;15374.00
6071;ствол 4.12.202;4.12.202;Нет;628,33;79803;8369;6000;156000;370,91;370,91;18448.00
6072;ствол 4.12.201;4.12.201;Нет;680,7;86454;9066;6500;168900;401,81;401,81;19986.00
6104;E01.M.290 / Клей Европласт Монтажный 290 мл.;E01.M.290;Нет;14,99;2408;158;143;3700;;;420.00
6105;E04.U.290 / Клей Европласт универсальный 290 мл.;E04.U.290;Нет;22,67;3654;263;216;5700;14,53;14,53;636.00
6107;E02.S.290 / Клей Европласт стыковочный 290 мл.;E02.S.290;Нет;29,48;4747;451;282;7400;27,01;27,01;827.00
6108;карниз 1.50.101;1.50.101;Нет;32,23;4463;429;308;8100;16,81;16,81;946.00
6109;карниз 1.50.101 гибкий;1.50.101;Да;64,43;8926;858;615;16100;33,62;33,62;1892.00
6110;карниз 1.50.199 гибкий;1.50.199;Да;34,59;9552;921;660;17300;36,44;36,44;1998.00
6111;карниз 1.50.199;1.50.199;Нет;69,17;4776;461;330;8600;18,22;18,22;999.00
6112;молдинг 1.51.353;1.51.353;Нет;20,87;2881;278;199;5200;10,85;10,85;613.00
6113;молдинг 1.51.353 гибкий;1.51.353;Да;41,74;5762;556;399;10400;21,7;21,7;1226.00
6114;молдинг 1.51.356;1.51.356;Нет;26,26;3639;350;251;6500;13,66;13,66;771.00
6115;молдинг 1.51.356 гибкий;1.51.356;Да;52,52;7278;700;502;13200;27,32;27,32;1542.00
6135;откос 4.88.001;4.88.001;Нет;83,35;10591;1110;796;20700;49,31;49,31;2448.00
6168;элемент камина 1.64.004;1.64.004;Нет;352,21;48618;4691;3363;87600;182,92;182,92;10341.00
6169;элемент камина 1.64.005;1.64.005;Нет;178,64;24672;2379;1706;44500;92,85;92,85;5245.00
6171;элемент камина 1.64.005;1.64.005;Нет;178,64;24672;2379;1706;44500;92,85;92,85;5245.00
6172;карниз 1.50.108;1.50.108;Нет;62,3;8614;830;595;15600;32,58;32,58;1829.00
6173;карниз 1.50.161;1.50.161;Нет;34,58;4776;461;330;8600;18,22;18,22;999.00
6174;карниз 1.50.179;1.50.179;Нет;32,74;4529;436;313;8200;17,16;17,16;961.00
6175;карниз 1.50.189;1.50.189;Нет;34,58;4776;461;330;8600;18,22;18,22;999.00
6176;карниз 1.50.207;1.50.207;Нет;33,87;4677;451;323;8500;17,87;17,87;994.00
6177;карниз 1.50.274;1.50.274;Нет;34,58;4776;461;330;8600;18,22;18,22;999.00
6178;карниз 1.50.275;1.50.275;Нет;63,16;8729;841;603;15700;32,93;32,93;1855.00
6179;молдинг 1.51.346;1.51.346;Нет;22,49;3113;299;215;5600;11,9;11,9;660.00
6180;розетка 1.56.040;1.56.040;Нет;109,55;15134;1459;1046;27300;57,11;57,11;3216.00
6181;розетка 1.56.041;1.56.041;Нет;76,1;10507;1013;727;18900;39,59;39,59;2234.00
6182;кронштейн 1.19.007;1.19.007;Нет;42,05;5814;560;401;10500;22,07;22,07;1234.00
6183;кронштейн 1.19.008;1.19.008;Нет;42,05;5814;560;401;10500;22,07;22,07;1234.00
6184;капитель 1.21.008;1.21.008;Нет;43,19;5980;575;412;10800;22,42;22,42;1268.00
6185;ствол 1.22.050;1.22.050;Нет;63,69;8795;848;608;15900;33,28;33,28;1870.00
6186;база 1.23.600;1.23.600;Нет;45,26;6259;603;432;11400;23,47;23,47;1329.00
6188;карниз 4.91.001;4.91.001;Нет;226,67;28787;3019;2164;56300;133,94;133,94;6655.00
6189;карниз 4.91.004;4.91.004;Нет;294,67;37425;3925;2814;73200;174,05;174,05;8652.00
6194;карниз 1.50.208 гибкий;1.50.208;Да;69,17;9552;921;660;17300;36,44;36,44;1998.00
6195;карниз 1.50.204 гибкий;1.50.204;Да;62,26;8598;829;595;15600;32,92;32,92;1798.00
6196;карниз 1.50.189 гибкий;1.50.189;Да;69,17;9552;921;660;17300;36,44;36,44;1998.00
6198;замковый камень 4.85.004;4.85.004;Нет;29,93;3804;399;286;7400;17,73;17,73;879.00
6199;замковый камень 4.85.005;4.85.005;Нет;40,8;5182;543;390;10200;24,18;24,18;1198.00
6200;карниз 4.91.002;4.91.002;Нет;339,99;43181;4528;3247;84500;200,91;200,91;9983.00
6201;наличник 4.84.005;4.84.005;Нет;49,88;6333;664;476;12500;29,44;29,44;1464.00
6202;кронштейн-пьедестал 4.83.003;4.83.003;Нет;14,31;1818;191;137;3600;8,46;8,46;420.00
6206;молдинг 1.51.359;1.51.359;Нет;26,26;3639;350;251;6500;13,66;13,66;771.00
6207;карниз 1.50.161 гибкий;1.50.161;Да;69,17;9552;921;660;17300;36,44;36,44;1998.00
6208;молдинг 1.51.359 гибкий;1.51.359;Да;52,52;7278;700;502;13200;27,32;27,32;1542.00
6211;наличник 4.84.004;4.84.004;Нет;64,86;8243;864;619;16100;38,27;38,27;1904.00
6212;наличник 4.84.006;4.84.006;Нет;99,73;12667;1328;952;24900;58,9;58,9;2928.00
6213;карниз 4.91.003;4.91.003;Нет;209,47;26606;2790;2000;52100;123,78;123,78;6150.00
6214;карниз 4.91.005;4.91.005;Нет;224,41;28500;2989;2143;55800;132,59;132,59;6589.00
6215;фриз 4.33.302;4.33.302;Нет;71,44;9076;952;682;17900;42,32;42,32;2098.00
6216;кронштейн-пьедестал 4.83.002;4.83.002;Нет;17,16;2181;229;164;4400;10,3;10,3;504.00
6217;фрагмент ствола 4.16.002;4.16.002;Нет;107,15;13621;1427;1023;26600;63,29;63,29;3146.00
6218;фрагмент ствола 4.16.002;4.16.002;Нет;107,15;13621;1427;1023;26600;63,29;63,29;3146.00
6313;молдинг 1.51.346 гибкий;1.51.346;Да;44,96;6226;599;429;11200;23,80;23,80;1320.00
6355;угловой элемент 1.52.322;1.52.322;Нет;18,88;2619;251;180;4800;9,8;9,8;554.00
6356;угловой элемент 1.52.348;1.52.348;Нет;19,97;2767;266;191;5100;10,5;10,5;586.00
6357;угловой элемент 1.52.286;1.52.286;Нет;19,7;2734;262;188;4900;10,5;10,5;579.00
6358;угловой элемент 1.52.287;1.52.287;Нет;20,95;2898;279;200;5300;10,85;10,85;615.00
6359;карниз 1.50.108 гибкий;1.50.108;Да;124,62;17228;1660;1190;31000;65,16;65,16;3658.00
6362;карниз 1.50.279;1.50.279;Нет;66,05;9123;880;631;16500;34,33;34,33;1939.00
6363;карниз 1.50.276;1.50.276;Нет;33,87;4677;451;323;8500;17,87;17,87;994.00
6364;карниз 1.50.276 гибкий;1.50.276;Да;67,73;9354;902;647;16900;35,74;35,74;1988.00
6365;карниз 1.50.278;1.50.278;Нет;35,67;4924;475;341;8900;18,56;18,56;1047.00
6366;карниз 1.50.278 гибкий;1.50.278;Да;71,34;9848;950;681;17900;37,12;37,12;2094.00
6367;розетка 1.56.044;1.56.044;Нет;71,79;9914;956;685;17800;37,48;37,48;2108.00
6368;молдинг 1.51.360;1.51.360;Нет;25,67;3558;342;245;6400;13,31;13,31;754.00
6369;молдинг 1.51.360 гибкий;1.51.360;Да;51,33;7116;684;490;12800;26,62;26,62;1508.00
6370;молдинг 1.51.363;1.51.363;Нет;27,8;3838;370;265;6900;20,66;20,66;816.00
6371;молдинг 1.51.363 гибкий;1.51.363;Да;55,6;7676;741;531;13900;41,32;41,32;1632.00
6372;молдинг 1.51.362;1.51.362;Нет;26,22;3623;349;250;6500;13,66;13,66;770.00
6373;молдинг 1.51.362 гибкий;1.51.362;Да;52,46;7246;699;501;13100;27,32;27,32;1540.00
6374;молдинг 1.51.370;1.51.370;Нет;28,8;3985;384;275;7200;15,06;15,06;846.00
6375;молдинг 1.51.370 гибкий;1.51.370;Да;57,63;7970;767;550;14400;30,12;30,12;1692.00
6376;плинтус 1.53.110;1.53.110;Нет;48,52;6703;646;463;12100;25,22;25,22;1399.00
6377;плинтус 1.53.110 гибкий;1.53.110;Да;97,03;13406;1292;927;24300;50,44;50,44;2798.00
6380;карниз 1.50.179 гибкий;1.50.179;Да;65,5;9058;872;625;16400;34,32;34,32;1922.00
6381;карниз 1.50.207 гибкий;1.50.207;Да;67,73;9354;902;647;16900;35,74;35,74;1988.00
6382;карниз 1.50.275 гибкий;1.50.275;Да;126,34;17458;1683;1206;31400;65,86;65,86;3710.00
6385;ствол 4.16.003;4.16.003;Нет;74,83;9516;997;714;18600;44,16;44,16;2197.00
6386;ствол 4.16.004;4.16.004;Нет;104,26;13242;1389;996;25900;61,82;61,82;3061.00
6387;ствол 4.16.005;4.16.005;Нет;74,83;9516;997;714;18600;44,16;44,16;2197.00
6388;капитель 4.15.202;4.15.202;Нет;149,60;19000;1993;1429;37200;88,31;88,31;4392.00
6389;капитель 4.15.302;4.15.302;Нет;224,41;28500;2989;2143;55700;132,47;132,47;6589.00
6390;капитель 4.11.102;4.11.102;Нет;235,67;29939;3139;2250;58500;139,15;139,15;6919.00
6391;капитель 4.11.202;4.11.202;Нет;329,13;41803;4384;3143;81800;194,68;194,68;9664.00
6392;капитель 4.11.302;4.11.302;Нет;493,68;62697;6575;4714;122500;287,6;287,6;14495.00
6393;база 4.13.001;4.13.001;Нет;178,04;22621;2371;1700;44300;105,45;105,45;5227.00
6394;ствол 4.12.001;4.12.001;Нет;230,44;29273;3069;2201;57200;136,03;136,03;6766.00
6395;ствол 4.12.002;4.12.002;Нет;235,69;29939;3139;2251;58500;139,15;139,15;6920.00
6396;ствол 4.12.003;4.12.003;Нет;164,59;20909;2192;1572;41000;97,16;97,16;4832.00
6397;ствол 4.12.004;4.12.004;Нет;229,4;29136;3055;2191;56900;135,44;135,44;6735.00
6398;ствол 4.12.005;4.12.005;Нет;164,59;20909;2192;1572;41000;97,16;97,16;4832.00
6423;карниз 1.50.271 гибкий;1.50.271;Да;197,37;27272;2629;1885;49100;102,3;102,3;5794.00
6424;карниз 1.50.274 гибкий;1.50.274;Да;69,17;9552;921;660;17300;36,44;36,44;1998.00
6429;E03.S.60 / Клей Европласт стыковочный 60 мл.;E03.S.60;Нет;12,36;1988;189;118;3200;9,08;9,08;347.00
6430;база 1.54.030;1.54.030;Нет;24,4;3375;325;233;6100;12,95;12,95;716.00
6431;квадрат 1.54.013;1.54.013;Нет;8,96;1252;119;86;2300;4,9;4,9;263.00
6432;квадрат 1.54.013;1.54.013;Нет;8,96;1252;119;86;2300;4,9;4,9;263.00
6433;база 1.54.030;1.54.030;Нет;24,4;3375;325;233;6100;12,95;12,95;716.00
6434;угловой элемент 1.52.285;1.52.285;Нет;19,6;2717;261;187;4900;10,15;10,15;575.00
6435;молдинг 1.51.367;1.51.367;Нет;42,05;5814;560;401;10500;22,07;22,07;1234.00
6436;молдинг 1.51.367 гибкий;1.51.367;Да;84,07;11628;1120;803;20900;44,14;44,14;2468.00
6438;карниз 1.50.280;1.50.280;Нет;87,97;12154;1172;840;21900;45,9;45,9;2583.00
6439;молдинг 1.51.368;1.51.368;Нет;50,06;6917;667;478;12500;26,28;26,28;1470.00
6440;орнамент 1.60.025;1.60.025;Нет;32,04;4432;427;306;8000;16,81;16,81;941.00
6441;орнамент 1.60.032;1.60.032;Нет;58,9;8137;784;562;14700;30,83;30,83;1729.00
6442;орнамент 1.60.020;1.60.020;Нет;11,54;1599;154;110;3000;6,3;6,3;339.00
6443;орнамент 1.60.120;1.60.120;Нет;11,54;1599;154;110;3000;6,3;6,3;339.00
6444;торцевой элемент 4.33.332;4.33.332;Нет;10,54;1348;140;101;2700;6,26;6,26;309.00
6445;торцевой элемент 4.31.232;4.31.232;Нет;72,04;9152;960;688;18000;42,68;42,68;2115.00
6446;торцевой элемент 4.81.031;4.81.031;Нет;19,45;2470;259;186;5000;11,77;11,77;571.00
6447;торцевой элемент 4.81.032;4.81.032;Нет;26,04;3318;347;249;6600;15,45;15,45;765.00
6448;внешний угол 4.32.111;4.32.111;Нет;62,87;7985;837;600;15700;37,16;37,16;1846.00
6449;внешний угол 4.32.312;4.32.312;Нет;73,57;9349;980;703;18400;43,42;43,42;2160.00
6450;внешний угол 4.81.011;4.81.011;Нет;38,81;4939;517;371;9800;23,18;23,18;1140.00
6451;внешний угол 4.81.012;4.81.012;Нет;49,57;6303;660;473;12400;29,44;29,44;1455.00
6452;внутренний угол 4.31.222;4.31.222;Нет;100,86;12818;1343;963;25200;59,61;59,61;2961.00
6453;внутренний угол 4.32.221;4.32.221;Нет;77,33;9833;1030;738;19300;45,63;45,63;2270.00
6454;внутренний угол 4.81.021;4.81.021;Нет;35,26;4939;517;371;9800;23,18;23,18;1140.00
6455;внутренний угол 4.81.022;4.81.022;Нет;45,04;6303;660;473;12400;29,44;29,44;1455.00
