IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157
4997;карниз FLEX;1.50.220;Y
4998;карниз FLEX;1.50.221;Y
4999;карниз FLEX;1.50.222;Y
5000;карниз FLEX;1.50.250;Y
5001;карниз FLEX;1.50.251;Y
5002;карниз FLEX;1.50.252;Y
5003;карниз FLEX;1.50.253;Y
5004;карниз FLEX;1.50.254;Y
5005;карниз FLEX;1.50.255;Y
5006;карниз FLEX;1.50.256;Y
5007;карниз FLEX;1.50.257;Y
5008;карниз FLEX;1.50.258;Y
5009;карниз FLEX;1.50.259;Y
5010;карниз FLEX;1.50.260;Y
5011;карниз FLEX;1.50.261;Y
5012;карниз FLEX;1.50.262;Y
5013;карниз FLEX;1.50.264;Y
5014;карниз FLEX;1.50.265;Y
5015;карниз FLEX;1.50.266;Y
5016;карниз FLEX;1.50.267;Y
5017;карниз FLEX;1.50.268;Y
5018;карниз FLEX;1.50.269;Y
5019;карниз FLEX;1.50.270;Y
5020;молдинг;1.51.311;N
5021;молдинг;1.51.314;N
5022;молдинг;1.51.327;N
5023;молдинг;1.51.301;N
5024;молдинг;1.51.305;N
5025;молдинг;1.51.321;N
5026;молдинг;1.51.400;N
5027;молдинг;1.51.302;N
5028;молдинг;1.51.303;N
5029;молдинг;1.51.304;N
5030;молдинг;1.51.306;N
5031;молдинг;1.51.307;N
5032;молдинг;1.51.324;N
5033;молдинг;1.51.352;N
5034;молдинг;1.51.325;N
5035;молдинг;1.51.312;N
5036;молдинг;1.51.332;N
5037;молдинг;1.51.350;N
5038;молдинг;1.51.326;N
5039;молдинг;1.51.308;N
5040;молдинг;1.51.309;N
5041;молдинг;1.51.310;N
5042;молдинг;1.51.313;N
5043;молдинг;1.51.315;N
5044;молдинг;1.51.316;N
5045;молдинг;1.51.317;N
5046;молдинг;1.51.318;N
5047;молдинг;1.51.319;N
5048;молдинг;1.51.320;N
5049;молдинг;1.51.322;N
5050;молдинг;1.51.328;N
5051;молдинг;1.51.330;N
5052;молдинг;1.51.333;N
5053;молдинг;1.51.340;N
5054;молдинг;1.51.341;N
5055;молдинг;1.51.342;N
5056;молдинг;1.51.343;N
5057;молдинг;1.51.344;N
5058;молдинг;1.51.351;N
5059;молдинг;1.51.380;N
5060;молдинг;1.51.401;N
5061;молдинг;1.51.323;N
5062;молдинг;1.51.339;N
5063;молдинг;1.51.331;N
5064;молдинг;1.51.336;N
5065;молдинг;1.51.334;N
5066;молдинг;1.51.335;N
5067;молдинг;1.51.337;N
5068;молдинг;1.51.348;N
5069;молдинг;1.51.349;N
5070;молдинг;1.51.329;N
5071;молдинг;1.51.347;N
5072;молдинг;1.51.355;N
5073;молдинг;1.51.354;N
5074;молдинг FLEX;1.51.311;Y
5075;молдинг FLEX;1.51.314;Y
5076;молдинг FLEX;1.51.327;Y
5077;молдинг FLEX;1.51.301;Y
5078;молдинг FLEX;1.51.305;Y
5079;молдинг FLEX;1.51.321;Y
5080;молдинг FLEX;1.51.400;Y
5081;молдинг FLEX;1.51.302;Y
5082;молдинг FLEX;1.51.303;Y
5083;молдинг FLEX;1.51.304;Y
5084;молдинг FLEX;1.51.306;Y
5085;молдинг FLEX;1.51.307;Y
5086;молдинг FLEX;1.51.324;Y
5087;молдинг FLEX;1.51.352;Y
5088;молдинг FLEX;1.51.325;Y
5089;молдинг FLEX;1.51.312;Y
5090;молдинг FLEX;1.51.332;Y
5091;молдинг FLEX;1.51.350;Y
5092;молдинг FLEX;1.51.326;Y
5093;молдинг FLEX;1.51.308;Y
5094;молдинг FLEX;1.51.309;Y
5095;молдинг FLEX;1.51.310;Y
5096;молдинг FLEX;1.51.313;Y
5097;молдинг FLEX;1.51.315;Y
5098;молдинг FLEX;1.51.316;Y
5099;молдинг FLEX;1.51.317;Y
5100;молдинг FLEX;1.51.318;Y
5101;молдинг FLEX;1.51.319;Y
5102;молдинг FLEX;1.51.320;Y
5103;молдинг FLEX;1.51.322;Y
5104;молдинг FLEX;1.51.328;Y
5105;молдинг FLEX;1.51.330;Y
5106;молдинг FLEX;1.51.333;Y
5107;молдинг FLEX;1.51.340;Y
5108;молдинг FLEX;1.51.341;Y
5109;молдинг FLEX;1.51.342;Y
5110;молдинг FLEX;1.51.343;Y
5111;молдинг FLEX;1.51.344;Y
5112;молдинг FLEX;1.51.351;Y
5113;молдинг FLEX;1.51.380;Y
5114;молдинг FLEX;1.51.401;Y
5115;молдинг FLEX;1.51.323;Y
5116;молдинг FLEX;1.51.339;Y
5117;молдинг FLEX;1.51.331;Y
5118;молдинг FLEX;1.51.336;Y
5119;молдинг FLEX;1.51.334;Y
5120;молдинг FLEX;1.51.335;Y
5121;молдинг FLEX;1.51.337;Y
5122;молдинг FLEX;1.51.348;Y
5123;молдинг FLEX;1.51.349;Y
5124;молдинг FLEX;1.51.329;Y
5125;молдинг FLEX;1.51.347;Y
5126;молдинг FLEX;1.51.355;Y
5127;молдинг FLEX;1.51.354;Y
5128;плинтус;1.53.102;N
5129;плинтус;1.53.103;N
5130;плинтус;1.53.104;N
5131;плинтус;1.53.105;N
5132;плинтус;1.53.106;N
5133;плинтус;1.53.107;N
5134;плинтус;1.53.109;N
5135;плинтус;1.53.101;N
5136;плинтус FLEX;1.53.102;Y
5137;плинтус FLEX;1.53.103;Y
5138;плинтус FLEX;1.53.104;Y
5139;плинтус FLEX;1.53.105;Y
5140;плинтус FLEX;1.53.106;Y
5141;плинтус FLEX;1.53.107;Y
5142;плинтус FLEX;1.53.109;Y
5143;плинтус FLEX;1.53.101;Y
5144;угловой элемент;1.52.326;N
5145;угловой элемент;1.52.301;N
5146;угловой элемент;1.52.302;N
5147;угловой элемент;1.52.290;N
5148;угловой элемент;1.52.293;N
5149;угловой элемент;1.52.292;N
5150;угловой элемент;1.52.288;N
5151;угловой элемент;1.52.294;N
5152;угловой элемент;1.52.291;N
5153;угловой элемент;1.52.295;N
5154;угловой элемент;1.52.328;N
5155;угловой элемент;1.52.400;N
5156;угловой элемент;1.52.289;N
5157;угловой элемент;1.52.296;N
5158;угловой элемент;1.52.297;N
5159;угловой элемент;1.52.298;N
5160;угловой элемент;1.52.300;N
5161;угловой элемент;1.52.303;N
5162;угловой элемент;1.52.308;N
5163;угловой элемент;1.52.312;N
5164;угловой элемент;1.52.313;N
5165;угловой элемент;1.52.314;N
5166;угловой элемент;1.52.318;N
5167;кронштейн;1.19.001;N
5168;кронштейн;1.19.137;N
5169;кронштейн;1.19.002;N
5170;кронштейн;1.19.005;N
5171;кронштейн;1.19.003;N
5172;кронштейн;1.19.004;N
5173;кронштейн;1.19.006;N
5174;розетка;1.56.017;N
5175;розетка;1.56.001;N
5176;розетка;1.56.002;N
5177;розетка;1.56.004;N
5178;розетка;1.56.007;N
5179;розетка;1.56.013;N
5180;розетка;1.56.014;N
5181;розетка;1.56.015;N
5182;розетка;1.56.016;N
5183;розетка;1.56.018;N
5184;розетка;1.56.019;N
5185;розетка;1.56.020;N
5186;розетка;1.56.022;N
5187;розетка;1.56.023;N
5188;розетка;1.56.024;N
5189;розетка;1.56.025;N
5190;розетка;1.56.005;N
5191;розетка;1.56.010;N
5192;розетка;1.56.028;N
5193;розетка;1.56.029;N
5194;розетка;1.56.030;N
5195;розетка;1.56.003;N
5196;розетка;1.56.031;N
5197;розетка;1.56.021;N
5198;розетка;1.56.026;N
5199;розетка;1.56.006;N
5200;розетка;1.56.009;N
5201;розетка;1.56.032;N
5202;розетка;1.56.011;N
5203;розетка;1.56.037;N
5204;розетка;1.56.034;N
5205;розетка;1.56.033;N
5206;розетка;1.56.038;N
5207;розетка;1.56.012;N
5208;розетка;1.56.027;N
5209;розетка;1.56.039;N
5210;розетка;1.56.035;N
5211;розетка;1.56.042;N
5212;орнамент;1.60.114;N
5213;орнамент;1.60.014;N
5214;орнамент;1.60.011;N
5215;орнамент;1.60.111;N
5216;орнамент;1.60.007;N
5217;орнамент;1.60.005;N
5218;орнамент;1.60.012;N
5219;орнамент;1.60.008;N
5220;орнамент;1.60.010;N
5221;орнамент;1.60.002;N
5222;орнамент;1.60.003;N
5223;орнамент;1.60.004;N
5224;орнамент;1.60.006;N
5225;орнамент;1.60.009;N
5226;орнамент;1.60.015;N
5227;орнамент;1.60.017;N
5228;орнамент;1.60.018;N
5229;орнамент;1.60.019;N
5230;орнамент;1.60.108;N
5231;орнамент;1.60.109;N
5232;орнамент;1.60.110;N
5233;орнамент;1.60.001;N
5234;кессон;1.57.002;N
5235;кессон;1.57.003;N
5236;кессон;1.57.001;N
5237;кессон;1.57.004;N
5238;купол;1.58.001;N
5239;капитель;1.11.001;N
5240;капитель;1.11.010;N
5241;капитель;1.11.003;N
5242;капитель;1.11.002;N
5243;капитель;1.11.004;N
5244;капитель;1.11.005;N
5245;капитель;1.11.006;N
5246;капитель;1.11.008;N
5247;капитель;1.11.009;N
5248;капитель;1.15.002;N
5249;капитель;1.15.003;N
5250;капитель;1.15.004;N
5251;капитель;1.15.005;N
5252;капитель;1.15.006;N
5253;капитель;1.15.008;N
5254;капитель;1.15.001;N
5255;капитель;1.15.009;N
5256;капитель;1.15.010;N
5257;капитель;1.21.003;N
5258;капитель;1.21.001;N
5259;капитель;1.21.002;N
5260;капитель;1.21.004;N
5261;капитель;1.21.005;N
5262;капитель;1.21.006;N
5263;капитель;1.21.007;N
5264;ствол;1.12.020;N
5265;ствол;1.12.010;N
5266;ствол;1.12.030;N
5267;ствол;1.12.050;N
5268;ствол;1.12.060;N
5269;ствол;1.12.061;N
5270;ствол;1.12.080;N
5271;ствол;1.12.081;N
5272;ствол;1.12.070;N
5273;ствол;1.12.071;N
5274;ствол;1.16.080;N
5275;ствол;1.16.081;N
5276;ствол;1.16.030;N
5277;ствол;1.16.070;N
5278;ствол;1.16.050;N
5279;ствол;1.16.060;N
5280;ствол;1.16.071;N
5281;ствол;1.16.010;N
5282;ствол;1.16.011;N
5283;ствол;1.16.020;N
5284;ствол;1.16.061;N
5285;ствол;1.22.010;N
5286;ствол;1.22.020;N
5287;ствол;1.22.030;N
5288;ствол;1.22.200;N
5289;ствол;1.22.040;N
5290;кольцо;1.11.100;N
5291;кольцо;1.11.200;N
5292;кольцо;1.11.300;N
5293;кольцо;1.15.100;N
5294;кольцо;1.15.200;N
5295;кольцо;1.15.300;N
5296;база;1.13.900;N
5297;база;1.13.300;N
5298;база;1.13.400;N
5299;база;1.13.800;N
5300;база;1.13.500;N
5301;база;1.13.100;N
5302;база;1.13.200;N
5303;база;1.13.700;N
5304;база;1.17.900;N
5305;база;1.17.300;N
5306;база;1.17.400;N
5307;база;1.17.100;N
5308;база;1.17.800;N
5309;база;1.17.500;N
5310;база;1.17.600;N
5311;база;1.17.700;N
5312;база;1.17.200;N
5313;база;1.23.100;N
5314;база;1.23.200;N
5315;база;1.23.300;N
5316;база;1.23.400;N
5317;база;1.23.500;N
5318;пьедестал;1.14.001;N
5319;пьедестал;1.14.002;N
5320;пьедестал;1.14.003;N
5321;пьедестал;1.18.001;N
5322;пьедестал;1.18.002;N
5323;пьедестал;1.18.003;N
5324;база;1.54.010;N
5325;обрамление арок;1.55.003;N
5326;обрамление арок;1.55.004;N
5327;обрамление арок;1.55.001;N
5328;замковый камень;1.55.005;N
5329;обрамление арок;1.55.002;N
5330;база;1.54.020;N
5331;боковой элемент;1.54.009;N
5332;боковой элемент;1.54.019;N
5333;квадрат;1.54.001;N
5334;квадрат;1.54.002;N
5335;наличник;1.54.003;N
5336;наличник;1.54.004;N
5337;элемент;1.54.008;N
5338;элемент;1.54.006;N
5339;элемент;1.54.005;N
5340;элемент;1.54.007;N
5341;элемент;1.54.012;N
5342;элемент;1.54.011;N
5343;ствол;1.12.011;N
5344;пилястра;1.20.301;N
5345;пилястра;1.20.302;N
5346;пилястра;1.20.303;N
5347;пилястра;1.20.201;N
5348;пилястра;1.20.202;N
5349;пилястра;1.20.101;N
5350;пилястра;1.20.102;N
5351;пилястра;1.20.001;N
5352;пилястра;1.20.002;N
5353;полуколонна;1.10.301;N
5354;полуколонна;1.10.302;N
5355;полуколонна;1.10.303;N
5356;полуколонна;1.10.304;N
5357;полуколонна;1.10.201;N
5358;полуколонна;1.10.202;N
5359;полуколонна;1.10.203;N
5360;полуколонна;1.10.204;N
5361;полуколонна;1.10.205;N
5362;полуколонна;1.10.206;N
5363;полуколонна;1.10.207;N
5364;полуколонна;1.10.208;N
5365;полуколонна;1.10.209;N
5366;полуколонна;1.10.210;N
5367;полуколонна;1.10.211;N
5368;полуколонна;1.10.212;N
5369;полуколонна;1.10.213;N
5370;полуколонна;1.10.214;N
5371;полуколонна;1.10.101;N
5372;полуколонна;1.10.102;N
5373;полуколонна;1.10.103;N
5374;полуколонна;1.10.104;N
5375;полуколонна;1.10.105;N
5376;полуколонна;1.10.106;N
5377;колонна;1.30.301;N
5378;колонна;1.30.302;N
5379;колонна;1.30.303;N
5380;колонна;1.30.304;N
5381;колонна;1.30.201;N
5382;колонна;1.30.202;N
5383;колонна;1.30.204;N
5384;колонна;1.30.205;N
5385;колонна;1.30.206;N
5386;колонна;1.30.207;N
5387;колонна;1.30.208;N
5388;колонна;1.30.209;N
5389;колонна;1.30.210;N
5390;колонна;1.30.211;N
5391;колонна;1.30.212;N
5392;колонна;1.30.213;N
5393;колонна;1.30.214;N
5394;колонна;1.30.101;N
5395;колонна;1.30.102;N
5396;колонна;1.30.104;N
5397;колонна;1.30.105;N
5398;колонна;1.30.106;N
5861;карниз;1.50.205;N
5862;карниз FLEX;1.50.196;Y
5863;карниз FLEX;1.50.198;Y
5864;карниз FLEX;1.50.201;Y
5865;карниз FLEX;1.50.205;Y
5866;молдинг;1.51.345;N
5867;молдинг;1.51.357;N
5868;молдинг;1.51.358;N
5869;молдинг;1.51.361;N
5870;молдинг;1.51.381;N
5871;молдинг FLEX;1.51.345;Y
5872;молдинг FLEX;1.51.357;Y
5873;молдинг FLEX;1.51.358;Y
5874;молдинг FLEX;1.51.361;Y
5875;молдинг FLEX;1.51.381;Y
5876;архитрав;1.26.001;N
5877;архитрав;1.26.002;N
5878;архитрав;1.26.003;N
5879;розетка;1.56.036;N
5880;база;1.13.600;N
5881;ниша;1.61.101;N
5882;ниша;1.61.102;N
5883;ниша с полкой;1.61.110;N
5884;ниша с полкой;1.61.120;N
5885;сандрик;1.63.001;N
5886;сандрик;1.63.002;N
5887;карниз;4.02.201;N
5888;карниз;4.01.201;N
5889;карниз;4.01.101;N
5890;карниз;4.01.301;N
5891;карниз;4.32.202;N
5892;карниз;4.01.103;N
5893;карниз;4.31.301;N
5894;карниз;4.32.201;N
5895;карниз;4.81.002;N
5896;карниз;4.32.302;N
5897;карниз;4.01.202;N
5898;карниз;4.01.302;N
5899;карниз;4.02.101;N
5900;карниз;4.31.101;N
5901;карниз;4.31.201;N
5902;карниз;4.31.202;N
5903;карниз;4.31.302;N
5904;карниз;4.32.101;N
5905;карниз;4.32.301;N
5906;карниз;4.81.001;N
5907;карниз;4.02.301;N
5908;фриз;4.03.101;N
5909;фриз;4.03.102;N
5910;фриз;4.03.201;N
5911;фриз;4.03.202;N
5912;фриз;4.03.301;N
5913;фриз;4.33.301;N
5914;фриз;4.03.302;N
5915;фриз;4.33.101;N
5916;фриз;4.33.102;N
5917;фриз;4.33.201;N
5918;фриз;4.33.202;N
5919;архитрав;4.04.201;N
5920;архитрав;4.34.201;N
5921;архитрав;4.34.202;N
5922;архитрав;4.04.101;N
5923;архитрав;4.04.102;N
5924;архитрав;4.04.202;N
5925;архитрав;4.04.301;N
5926;архитрав;4.04.302;N
5927;архитрав;4.34.101;N
5928;архитрав;4.34.102;N
5929;архитрав;4.34.301;N
5930;архитрав;4.34.302;N
5931;балясина;4.71.101;N
5932;балясина;4.71.201;N
5933;столб;4.75.101;N
5934;столб;4.75.201;N
5935;крышка (пирамида);4.76.101;N
5936;крышка (пирамида);4.76.201;N
5937;крышка столба (плоская);4.73.101;N
5938;крышка столба (плоская);4.73.201;N
5939;крышка (шар);4.77.101;N
5940;крышка (шар);4.77.201;N
5941;основание;4.74.101;N
5942;основание;4.74.201;N
5943;поручень;4.72.101;N
5944;поручень;4.72.201;N
5945;наличник;4.84.001;N
5946;наличник;4.84.002;N
5947;наличник;4.84.003;N
5948;наличник;4.84.051;N
5949;наличник;4.84.052;N
5950;наличник;4.84.053;N
5951;арочное обрамление;4.87.031;N
5952;арочное обрамление;4.87.032;N
5953;арочное обрамление;4.87.033;N
5954;замковый камень;4.85.001;N
5955;замковый камень;4.85.002;N
5956;замковый камень;4.85.003;N
5957;подоконный элемент;4.82.001;N
5958;подоконный элемент;4.82.002;N
5959;подоконный элемент;4.82.003;N
5960;подоконный элемент;4.82.101;N
5961;подоконный элемент;4.82.201;N
5962;подоконный элемент;4.82.202;N
5963;подоконный элемент;4.82.301;N
5964;подоконный элемент;4.82.302;N
5965;кронштейн-пьедестал;4.83.101;N
5966;кронштейн-пьедестал;4.83.102;N
5967;кронштейн-пьедестал;4.83.201;N
5968;кронштейн-пьедестал;4.83.202;N
5969;кронштейн-пьедестал;4.83.301;N
5970;кронштейн-пьедестал;4.83.302;N
5971;руст;4.86.003;N
5972;руст;4.86.004;N
5973;руст;4.86.005;N
5974;руст;4.86.001;N
5975;руст;4.86.002;N
5982;угловой элемент;1.52.361;N
5983;база;4.17.302;N
5984;база;4.53.201;N
5985;база;4.53.301;N
5986;база;4.17.101;N
5987;база;4.17.201;N
5988;база;4.17.202;N
5989;база;4.17.301;N
5990;база;4.23.101;N
5991;база;4.23.201;N
5992;база;4.23.301;N
5993;база;4.43.101;N
5994;база;4.43.201;N
5995;база;4.43.202;N
5996;база;4.43.301;N
5997;база;4.43.302;N
5998;база;4.47.101;N
5999;база;4.47.201;N
6000;база;4.47.202;N
6001;база;4.47.301;N
6002;база;4.47.302;N
6003;база;4.53.101;N
6004;база;4.53.302;N
6005;база;4.13.101;N
6006;база;4.13.201;N
6007;база;4.13.202;N
6008;база;4.13.301;N
6009;база;4.13.302;N
6010;база;4.17.002;N
6011;база;4.17.001;N
6012;капитель;4.51.301;N
6013;капитель;4.15.101;N
6014;капитель;4.15.201;N
6015;капитель;4.15.301;N
6016;капитель;4.21.101;N
6017;капитель;4.21.201;N
6018;капитель;4.21.301;N
6019;капитель;4.41.101;N
6020;капитель;4.41.201;N
6021;капитель;4.41.301;N
6022;капитель;4.45.101;N
6023;капитель;4.45.201;N
6024;капитель;4.45.301;N
6025;капитель;4.51.101;N
6026;капитель;4.51.201;N
6027;капитель;4.11.101;N
6028;капитель;4.11.201;N
6029;капитель;4.11.301;N
6030;капитель;4.15.102;N
6031;регул;4.37.101;N
6032;регул;4.07.101;N
6033;мутул;4.05.102;N
6034;мутул;4.35.102;N
6035;мутул;4.35.101;N
6036;мутул;4.05.101;N
6037;модильон;4.08.301;N
6038;модильон;4.08.302;N
6039;модильон;4.38.301;N
6040;модильон;4.38.302;N
6041;триглиф;4.36.101;N
6042;триглиф;4.06.101;N
6043;ствол;4.52.102;N
6044;ствол;4.52.301;N
6045;ствол;4.16.101;N
6046;ствол;4.16.102;N
6047;ствол;4.16.201;N
6048;ствол;4.16.202;N
6049;ствол;4.16.301;N
6050;ствол;4.22.101;N
6051;ствол;4.22.102;N
6052;ствол;4.22.201;N
6053;ствол;4.22.202;N
6054;ствол;4.22.301;N
6055;ствол;4.22.302;N
6056;ствол;4.42.101;N
6057;ствол;4.42.201;N
6058;ствол;4.42.301;N
6059;ствол;4.46.101;N
6060;ствол;4.46.201;N
6061;ствол;4.46.301;N
6062;ствол;4.52.101;N
6063;ствол;4.52.201;N
6064;ствол;4.52.202;N
6065;ствол;4.52.302;N
6066;верхний фрагмент ствола;4.16.001;N
6067;фрагмент ствола;4.16.002;N
6068;ствол;4.12.301;N
6069;ствол;4.12.101;N
6070;ствол;4.12.102;N
6071;ствол;4.12.202;N
6072;ствол;4.12.201;N
6073;колонна;4.30.301;N
6074;колонна;4.30.201;N
6075;колонна;4.30.202;N
6076;колонна;4.30.101;N
6077;колонна;4.30.102;N
6078;колонна;4.30.104;N
6079;колонна;4.30.204;N
6080;колонна;4.30.304;N
6081;полуколонна;4.10.301;N
