IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157
4912;карниз 1.50.102 гибкий;1.50.102;Да
4913;карниз 1.50.103 гибкий;1.50.103;Да
4914;карниз 1.50.104 гибкий;1.50.104;Да
4915;карниз 1.50.105 гибкий;1.50.105;Да
4916;карниз 1.50.106 гибкий;1.50.106;Да
4917;карниз 1.50.107 гибкий;1.50.107;Да
4918;карниз 1.50.109 гибкий;1.50.109;Да
4919;карниз 1.50.110 гибкий;1.50.110;Да
4920;карниз 1.50.111 гибкий;1.50.111;Да
4921;карниз 1.50.112 гибкий;1.50.112;Да
4922;карниз 1.50.113 гибкий;1.50.113;Да
4923;карниз 1.50.123 гибкий;1.50.123;Да
4924;карниз 1.50.124 гибкий;1.50.124;Да
4925;карниз 1.50.125 гибкий;1.50.125;Да
4926;карниз 1.50.126 гибкий;1.50.126;Да
4927;карниз 1.50.127 гибкий;1.50.127;Да
4928;карниз 1.50.128 гибкий;1.50.128;Да
4929;карниз 1.50.129 гибкий;1.50.129;Да
4930;карниз 1.50.130 гибкий;1.50.130;Да
4931;карниз 1.50.131 гибкий;1.50.131;Да
4932;карниз 1.50.132 гибкий;1.50.132;Да
4933;карниз 1.50.133 гибкий;1.50.133;Да
4934;карниз 1.50.134 гибкий;1.50.134;Да
4935;карниз 1.50.135 гибкий;1.50.135;Да
4936;карниз 1.50.136 гибкий;1.50.136;Да
4937;карниз 1.50.137 гибкий;1.50.137;Да
4938;карниз 1.50.138 гибкий;1.50.138;Да
4939;карниз 1.50.139 гибкий;1.50.139;Да
4940;карниз 1.50.140 гибкий;1.50.140;Да
4941;карниз 1.50.141 гибкий;1.50.141;Да
4942;карниз 1.50.142 гибкий;1.50.142;Да
4943;карниз 1.50.143 гибкий;1.50.143;Да
4944;карниз 1.50.144 гибкий;1.50.144;Да
4945;карниз 1.50.145 гибкий;1.50.145;Да
4946;карниз 1.50.146 гибкий;1.50.146;Да
4947;карниз 1.50.147 гибкий;1.50.147;Да
4948;карниз 1.50.148 гибкий;1.50.148;Да
4950;карниз 1.50.150 гибкий;1.50.150;Да
4951;карниз 1.50.151 гибкий;1.50.151;Да
4952;карниз 1.50.152 гибкий;1.50.152;Да
4953;карниз 1.50.153 гибкий;1.50.153;Да
4954;карниз 1.50.154 гибкий;1.50.154;Да
4955;карниз 1.50.155 гибкий;1.50.155;Да
4956;карниз 1.50.156 гибкий;1.50.156;Да
4957;карниз 1.50.157 гибкий;1.50.157;Да
4958;карниз 1.50.158 гибкий;1.50.158;Да
4959;карниз 1.50.159 гибкий;1.50.159;Да
4960;карниз 1.50.160 гибкий;1.50.160;Да
4961;карниз 1.50.162 гибкий;1.50.162;Да
4962;карниз 1.50.163 гибкий;1.50.163;Да
4963;карниз 1.50.164 гибкий;1.50.164;Да
4964;карниз 1.50.165 гибкий;1.50.165;Да
4965;карниз 1.50.166 гибкий;1.50.166;Да
4966;карниз 1.50.168 гибкий;1.50.168;Да
4967;карниз 1.50.169 гибкий;1.50.169;Да
4968;карниз 1.50.170 гибкий;1.50.170;Да
4969;карниз 1.50.171 гибкий;1.50.171;Да
4970;карниз 1.50.172 гибкий;1.50.172;Да
4971;карниз 1.50.173 гибкий;1.50.173;Да
4972;карниз 1.50.174 гибкий;1.50.174;Да
4973;карниз 1.50.175 гибкий;1.50.175;Да
4974;карниз 1.50.176 гибкий;1.50.176;Да
4975;карниз 1.50.177 гибкий;1.50.177;Да
4976;карниз 1.50.180 гибкий;1.50.180;Да
4977;карниз 1.50.181 гибкий;1.50.181;Да
4978;карниз 1.50.182 гибкий;1.50.182;Да
4979;карниз 1.50.183 гибкий;1.50.183;Да
4980;карниз 1.50.184 гибкий;1.50.184;Да
4981;карниз 1.50.185 гибкий;1.50.185;Да
4982;карниз 1.50.186 гибкий;1.50.186;Да
4983;карниз 1.50.187 гибкий;1.50.187;Да
4984;карниз 1.50.188 гибкий;1.50.188;Да
4985;карниз 1.50.190 гибкий;1.50.190;Да
4986;карниз 1.50.191 гибкий;1.50.191;Да
4987;карниз 1.50.192 гибкий;1.50.192;Да
4988;карниз 1.50.193 гибкий;1.50.193;Да
4989;карниз 1.50.194 гибкий;1.50.194;Да
4990;карниз 1.50.195 гибкий;1.50.195;Да
4991;карниз 1.50.197 гибкий;1.50.197;Да
4992;карниз 1.50.200 гибкий;1.50.200;Да
4993;карниз 1.50.202 гибкий;1.50.202;Да
4994;карниз 1.50.203 гибкий;1.50.203;Да
4995;карниз 1.50.209 гибкий;1.50.209;Да
4996;карниз 1.50.210 гибкий;1.50.210;Да
4997;карниз 1.50.220 гибкий;1.50.220;Да
4998;карниз 1.50.221 гибкий;1.50.221;Да
4999;карниз 1.50.222 гибкий;1.50.222;Да
5000;карниз 1.50.250 гибкий;1.50.250;Да
5001;карниз 1.50.251 гибкий;1.50.251;Да
5002;карниз 1.50.252 гибкий;1.50.252;Да
5003;карниз 1.50.253 гибкий;1.50.253;Да
5004;карниз 1.50.254 гибкий;1.50.254;Да
5005;карниз 1.50.255 гибкий;1.50.255;Да
5006;карниз 1.50.256 гибкий;1.50.256;Да
5007;карниз 1.50.257 гибкий;1.50.257;Да
5008;карниз 1.50.258 гибкий;1.50.258;Да
5009;карниз 1.50.259 гибкий;1.50.259;Да
5010;карниз 1.50.260 гибкий;1.50.260;Да
5011;карниз 1.50.261 гибкий;1.50.261;Да
5012;карниз 1.50.262 гибкий;1.50.262;Да
5013;карниз 1.50.264 гибкий;1.50.264;Да
5014;карниз 1.50.265 гибкий;1.50.265;Да
5015;карниз 1.50.266 гибкий;1.50.266;Да
5016;карниз 1.50.267 гибкий;1.50.267;Да
5017;карниз 1.50.268 гибкий;1.50.268;Да
5018;карниз 1.50.269 гибкий;1.50.269;Да
5019;карниз 1.50.270 гибкий;1.50.270;Да
5020;молдинг 1.51.311;1.51.311;Нет
5021;молдинг 1.51.314;1.51.314;Нет
5022;молдинг 1.51.327;1.51.327;Нет
5023;молдинг 1.51.301;1.51.301;Нет
5024;молдинг 1.51.305;1.51.305;Нет
5025;молдинг 1.51.321;1.51.321;Нет
5026;молдинг 1.51.400;1.51.400;Нет
5027;молдинг 1.51.302;1.51.302;Нет
5028;молдинг 1.51.303;1.51.303;Нет
5029;молдинг 1.51.304;1.51.304;Нет
5030;молдинг 1.51.306;1.51.306;Нет
5031;молдинг 1.51.307;1.51.307;Нет
5032;молдинг 1.51.324;1.51.324;Нет
5033;молдинг 1.51.352;1.51.352;Нет
5034;молдинг 1.51.325;1.51.325;Нет
5035;молдинг 1.51.312;1.51.312;Нет
5036;молдинг 1.51.332;1.51.332;Нет
5037;молдинг 1.51.350;1.51.350;Нет
5038;молдинг 1.51.326;1.51.326;Нет
5039;молдинг 1.51.308;1.51.308;Нет
5040;молдинг 1.51.309;1.51.309;Нет
5041;молдинг 1.51.310;1.51.310;Нет
5042;молдинг 1.51.313;1.51.313;Нет
5043;молдинг 1.51.315;1.51.315;Нет
5044;молдинг 1.51.316;1.51.316;Нет
5045;молдинг 1.51.317;1.51.317;Нет
5046;молдинг 1.51.318;1.51.318;Нет
5047;молдинг 1.51.319;1.51.319;Нет
5048;молдинг 1.51.320;1.51.320;Нет
5049;молдинг 1.51.322;1.51.322;Нет
5050;молдинг 1.51.328;1.51.328;Нет
5051;молдинг 1.51.330;1.51.330;Нет
5053;молдинг 1.51.340;1.51.340;Нет
5054;молдинг 1.51.341;1.51.341;Нет
5055;молдинг 1.51.342;1.51.342;Нет
5056;молдинг 1.51.343;1.51.343;Нет
5057;молдинг 1.51.344;1.51.344;Нет
5058;молдинг 1.51.351;1.51.351;Нет
5059;молдинг 1.51.380;1.51.380;Нет
5060;молдинг 1.51.401;1.51.401;Нет
5061;молдинг 1.51.323;1.51.323;Нет
5062;молдинг 1.51.339;1.51.339;Нет
5063;молдинг 1.51.331;1.51.331;Нет
5064;молдинг 1.51.336;1.51.336;Нет
5065;молдинг 1.51.334;1.51.334;Нет
5066;молдинг 1.51.335;1.51.335;Нет
5067;молдинг 1.51.337;1.51.337;Нет
5068;молдинг 1.51.348;1.51.348;Нет
5069;молдинг 1.51.349;1.51.349;Нет
5070;молдинг 1.51.329;1.51.329;Нет
5071;молдинг 1.51.347;1.51.347;Нет
5072;молдинг 1.51.355;1.51.355;Нет
5073;молдинг 1.51.354;1.51.354;Нет
5074;молдинг 1.51.311 гибкий;1.51.311;Да
5075;молдинг 1.51.314 гибкий;1.51.314;Да
5076;молдинг 1.51.327 гибкий;1.51.327;Да
5077;молдинг 1.51.301 гибкий;1.51.301;Да
5078;молдинг 1.51.305 гибкий;1.51.305;Да
5079;молдинг 1.51.321 гибкий;1.51.321;Да
5080;молдинг 1.51.400 гибкий;1.51.400;Да
5081;молдинг 1.51.302 гибкий;1.51.302;Да
5082;молдинг 1.51.303 гибкий;1.51.303;Да
5083;молдинг 1.51.304 гибкий;1.51.304;Да
5084;молдинг 1.51.306 гибкий;1.51.306;Да
5085;молдинг 1.51.307 гибкий;1.51.307;Да
5086;молдинг 1.51.324 гибкий;1.51.324;Да
5087;молдинг 1.51.352 гибкий;1.51.352;Да
5088;молдинг 1.51.325 гибкий;1.51.325;Да
5089;молдинг 1.51.312 гибкий;1.51.312;Да
5090;молдинг 1.51.332 гибкий;1.51.332;Да
5091;молдинг 1.51.350 гибкий;1.51.350;Да
5092;молдинг 1.51.326 гибкий;1.51.326;Да
5093;молдинг 1.51.308 гибкий;1.51.308;Да
5094;молдинг 1.51.309 гибкий;1.51.309;Да
5095;молдинг 1.51.310 гибкий;1.51.310;Да
5096;молдинг 1.51.313 гибкий;1.51.313;Да
5097;молдинг 1.51.315 гибкий;1.51.315;Да
5098;молдинг 1.51.316 гибкий;1.51.316;Да
5099;молдинг 1.51.317 гибкий;1.51.317;Да
5100;молдинг 1.51.318 гибкий;1.51.318;Да
5101;молдинг 1.51.319 гибкий;1.51.319;Да
5102;молдинг 1.51.320 гибкий;1.51.320;Да
5103;молдинг 1.51.322 гибкий;1.51.322;Да
5104;молдинг 1.51.328 гибкий;1.51.328;Да
5105;молдинг 1.51.330 гибкий;1.51.330;Да
5107;молдинг 1.51.340 гибкий;1.51.340;Да
5108;молдинг 1.51.341 гибкий;1.51.341;Да
5109;молдинг 1.51.342 гибкий;1.51.342;Да
5110;молдинг 1.51.343 гибкий;1.51.343;Да
5111;молдинг 1.51.344 гибкий;1.51.344;Да
5112;молдинг 1.51.351 гибкий;1.51.351;Да
5113;молдинг 1.51.380 гибкий;1.51.380;Да
5114;молдинг 1.51.401 гибкий;1.51.401;Да
5115;молдинг 1.51.323 гибкий;1.51.323;Да
5116;молдинг 1.51.339 гибкий;1.51.339;Да
5117;молдинг 1.51.331 гибкий;1.51.331;Да
5118;молдинг 1.51.336 гибкий;1.51.336;Да
5119;молдинг 1.51.334 гибкий;1.51.334;Да
5120;молдинг 1.51.335 гибкий;1.51.335;Да
5121;молдинг 1.51.337 гибкий;1.51.337;Да
5122;молдинг 1.51.348 гибкий;1.51.348;Да
5123;молдинг 1.51.349 гибкий;1.51.349;Да
5124;молдинг 1.51.329 гибкий;1.51.329;Да
5125;молдинг 1.51.347 гибкий;1.51.347;Да
5126;молдинг 1.51.355 гибкий;1.51.355;Да
5127;молдинг 1.51.354 гибкий;1.51.354;Да
5128;плинтус 1.53.102;1.53.102;Нет
5129;плинтус 1.53.103;1.53.103;Нет
5130;плинтус 1.53.104;1.53.104;Нет
5131;плинтус 1.53.105;1.53.105;Нет
5132;плинтус 1.53.106;1.53.106;Нет
5133;плинтус 1.53.107;1.53.107;Нет
5134;плинтус 1.53.109;1.53.109;Нет
5135;плинтус 1.53.101;1.53.101;Нет
5136;плинтус 1.53.102 гибкий;1.53.102;Да
5137;плинтус 1.53.103 гибкий;1.53.103;Да
5138;плинтус 1.53.104 гибкий;1.53.104;Да
5139;плинтус 1.53.105 гибкий;1.53.105;Да
5140;плинтус 1.53.106 гибкий;1.53.106;Да
5141;плинтус 1.53.107 гибкий;1.53.107;Да
5142;плинтус 1.53.109 гибкий;1.53.109;Да
5143;плинтус 1.53.101 гибкий;1.53.101;Да
5144;угловой элемент 1.52.326;1.52.326;Нет
5145;угловой элемент 1.52.301;1.52.301;Нет
5146;угловой элемент 1.52.302;1.52.302;Нет
5147;угловой элемент 1.52.290;1.52.290;Нет
5148;угловой элемент 1.52.293;1.52.293;Нет
5149;угловой элемент 1.52.292;1.52.292;Нет
5150;угловой элемент 1.52.288;1.52.288;Нет
5151;угловой элемент 1.52.294;1.52.294;Нет
5152;угловой элемент 1.52.291;1.52.291;Нет
5153;угловой элемент 1.52.295;1.52.295;Нет
5154;угловой элемент 1.52.328;1.52.328;Нет
5155;угловой элемент 1.52.400;1.52.400;Нет
5156;угловой элемент 1.52.289;1.52.289;Нет
5157;угловой элемент 1.52.296;1.52.296;Нет
5158;угловой элемент 1.52.297;1.52.297;Нет
5159;угловой элемент 1.52.298;1.52.298;Нет
5160;угловой элемент 1.52.300;1.52.300;Нет
5161;угловой элемент 1.52.303;1.52.303;Нет
5162;угловой элемент 1.52.308;1.52.308;Нет
5163;угловой элемент 1.52.312;1.52.312;Нет
5164;угловой элемент 1.52.313;1.52.313;Нет
5165;угловой элемент 1.52.314;1.52.314;Нет
5166;угловой элемент 1.52.318;1.52.318;Нет
5167;кронштейн 1.19.001;1.19.001;Нет
5168;кронштейн 1.19.137;1.19.137;Нет
5169;кронштейн 1.19.002;1.19.002;Нет
5170;кронштейн 1.19.005;1.19.005;Нет
5171;кронштейн 1.19.003;1.19.003;Нет
5172;кронштейн 1.19.004;1.19.004;Нет
5174;розетка 1.56.017;1.56.017;Нет
5175;розетка 1.56.001;1.56.001;Нет
5176;розетка 1.56.002;1.56.002;Нет
5177;розетка 1.56.004;1.56.004;Нет
5178;розетка 1.56.007;1.56.007;Нет
5179;розетка 1.56.013;1.56.013;Нет
5180;розетка 1.56.014;1.56.014;Нет
5181;розетка 1.56.015;1.56.015;Нет
5182;розетка 1.56.016;1.56.016;Нет
5183;розетка 1.56.018;1.56.018;Нет
5184;розетка 1.56.019;1.56.019;Нет
5185;розетка 1.56.020;1.56.020;Нет
5186;розетка 1.56.022;1.56.022;Нет
5187;розетка 1.56.023;1.56.023;Нет
5188;розетка 1.56.024;1.56.024;Нет
5189;розетка 1.56.025;1.56.025;Нет
5190;розетка 1.56.005;1.56.005;Нет
5191;розетка 1.56.010;1.56.010;Нет
5192;розетка 1.56.028;1.56.028;Нет
5193;розетка 1.56.029;1.56.029;Нет
5194;розетка 1.56.030;1.56.030;Нет
5195;розетка 1.56.003;1.56.003;Нет
5196;розетка 1.56.031;1.56.031;Нет
5197;розетка 1.56.021;1.56.021;Нет
5198;розетка 1.56.026;1.56.026;Нет
5199;розетка 1.56.006;1.56.006;Нет
5200;розетка 1.56.009;1.56.009;Нет
5201;розетка 1.56.032;1.56.032;Нет
5202;розетка 1.56.011;1.56.011;Нет
5203;розетка 1.56.037;1.56.037;Нет
5204;розетка 1.56.034;1.56.034;Нет
5205;розетка 1.56.033;1.56.033;Нет
5206;розетка 1.56.038;1.56.038;Нет
5207;розетка 1.56.012;1.56.012;Нет
5208;розетка 1.56.027;1.56.027;Нет
5209;розетка 1.56.039;1.56.039;Нет
5210;розетка 1.56.035;1.56.035;Нет
5211;розетка 1.56.042;1.56.042;Нет
5212;орнамент 1.60.114;1.60.114;Нет
5213;орнамент 1.60.014;1.60.014;Нет
5214;орнамент 1.60.011;1.60.011;Нет
5215;орнамент 1.60.111;1.60.111;Нет
5216;орнамент 1.60.007;1.60.007;Нет
5217;орнамент 1.60.005;1.60.005;Нет
5218;орнамент 1.60.012;1.60.012;Нет
5219;орнамент 1.60.008;1.60.008;Нет
5220;орнамент 1.60.010;1.60.010;Нет
5221;орнамент 1.60.002;1.60.002;Нет
5222;орнамент 1.60.003;1.60.003;Нет
5223;орнамент 1.60.004;1.60.004;Нет
5224;орнамент 1.60.006;1.60.006;Нет
5225;орнамент 1.60.009;1.60.009;Нет
5226;орнамент 1.60.015;1.60.015;Нет
5227;орнамент 1.60.017;1.60.017;Нет
5228;орнамент 1.60.018;1.60.018;Нет
5229;орнамент 1.60.019;1.60.019;Нет
5230;орнамент 1.60.108;1.60.108;Нет
5231;орнамент 1.60.109;1.60.109;Нет
5232;орнамент 1.60.110;1.60.110;Нет
5233;орнамент 1.60.001;1.60.001;Нет
5234;кессон 1.57.002;1.57.002;Нет
5235;кессон 1.57.003;1.57.003;Нет
5236;кессон 1.57.001;1.57.001;Нет
5237;кессон 1.57.004;1.57.004;Нет
5238;купол 1.58.001;1.58.001;Нет
5239;капитель 1.11.001;1.11.001;Нет
5240;капитель 1.11.010;1.11.010;Нет
5241;капитель 1.11.003;1.11.003;Нет
5242;капитель 1.11.002;1.11.002;Нет
5243;капитель 1.11.004;1.11.004;Нет
5244;капитель 1.11.005;1.11.005;Нет
5245;капитель 1.11.006;1.11.006;Нет
5246;капитель 1.11.008;1.11.008;Нет
5247;капитель 1.11.009;1.11.009;Нет
5248;капитель 1.15.002;1.15.002;Нет
5249;капитель 1.15.003;1.15.003;Нет
5250;капитель 1.15.004;1.15.004;Нет
5251;капитель 1.15.005;1.15.005;Нет
5252;капитель 1.15.006;1.15.006;Нет
5253;капитель 1.15.008;1.15.008;Нет
5254;капитель 1.15.001;1.15.001;Нет
5255;капитель 1.15.009;1.15.009;Нет
5256;капитель 1.15.010;1.15.010;Нет
5257;капитель 1.21.003;1.21.003;Нет
5258;капитель 1.21.001;1.21.001;Нет
5259;капитель 1.21.002;1.21.002;Нет
5260;капитель 1.21.004;1.21.004;Нет
5261;капитель 1.21.005;1.21.005;Нет
5262;капитель 1.21.006;1.21.006;Нет
5263;капитель 1.21.007;1.21.007;Нет
5264;ствол 1.12.020;1.12.020;Нет
5265;ствол 1.12.010;1.12.010;Нет
5266;ствол 1.12.030;1.12.030;Нет
5267;ствол 1.12.050;1.12.050;Нет
5268;ствол 1.12.060;1.12.060;Нет
5269;ствол 1.12.061;1.12.061;Нет
5270;ствол 1.12.080;1.12.080;Нет
5271;ствол 1.12.081;1.12.081;Нет
5272;ствол 1.12.070;1.12.070;Нет
5273;ствол 1.12.071;1.12.071;Нет
5274;ствол 1.16.080;1.16.080;Нет
5275;ствол 1.16.081;1.16.081;Нет
5276;ствол 1.16.030;1.16.030;Нет
5277;ствол 1.16.070;1.16.070;Нет
5278;ствол 1.16.050;1.16.050;Нет
5279;ствол 1.16.060;1.16.060;Нет
5280;ствол 1.16.071;1.16.071;Нет
5281;ствол 1.16.010;1.16.010;Нет
5282;ствол 1.16.011;1.16.011;Нет
5283;ствол 1.16.020;1.16.020;Нет
5284;ствол 1.16.061;1.16.061;Нет
5285;ствол 1.22.010;1.22.010;Нет
5286;ствол 1.22.020;1.22.020;Нет
5287;ствол 1.22.030;1.22.030;Нет
5288;ствол 1.22.200;1.22.200;Нет
5289;ствол 1.22.040;1.22.040;Нет
5290;кольцо 1.11.100;1.11.100;Нет
5291;кольцо 1.11.200;1.11.200;Нет
5292;кольцо 1.11.300;1.11.300;Нет
5293;кольцо 1.15.100;1.15.100;Нет
5294;кольцо 1.15.200;1.15.200;Нет
5295;кольцо 1.15.300;1.15.300;Нет
5296;база 1.13.900;1.13.900;Нет
5297;база 1.13.300;1.13.300;Нет
5298;база 1.13.400;1.13.400;Нет
5299;база 1.13.800;1.13.800;Нет
5300;база 1.13.500;1.13.500;Нет
5301;база 1.13.100;1.13.100;Нет
5302;база 1.13.200;1.13.200;Нет
5303;база 1.13.700;1.13.700;Нет
5304;база 1.17.900;1.17.900;Нет
5305;база 1.17.300;1.17.300;Нет
5306;база 1.17.400;1.17.400;Нет
5307;база 1.17.100;1.17.100;Нет
5308;база 1.17.800;1.17.800;Нет
5309;база 1.17.500;1.17.500;Нет
5310;база 1.17.600;1.17.600;Нет
5311;база 1.17.700;1.17.700;Нет
5312;база 1.17.200;1.17.200;Нет
5313;база 1.23.100;1.23.100;Нет
5314;база 1.23.200;1.23.200;Нет
5315;база 1.23.300;1.23.300;Нет
5316;база 1.23.400;1.23.400;Нет
5317;база 1.23.500;1.23.500;Нет
5318;пьедестал 1.14.001;1.14.001;Нет
5319;пьедестал 1.14.002;1.14.002;Нет
5320;пьедестал 1.14.003;1.14.003;Нет
5321;пьедестал 1.18.001;1.18.001;Нет
5322;пьедестал 1.18.002;1.18.002;Нет
5323;пьедестал 1.18.003;1.18.003;Нет
5324;база 1.54.010;1.54.010;Нет
5325;обрамление арок 1.55.003;1.55.003;Нет
5326;обрамление арок 1.55.004;1.55.004;Нет
5327;обрамление арок 1.55.001;1.55.001;Нет
5328;замковый камень 1.55.005;1.55.005;Нет
5329;обрамление арок 1.55.002;1.55.002;Нет
5330;база 1.54.020;1.54.020;Нет
5331;боковой элемент 1.54.009;1.54.009;Нет
5332;боковой элемент 1.54.019;1.54.019;Нет
5333;квадрат 1.54.001;1.54.001;Нет
5334;квадрат 1.54.002;1.54.002;Нет
5335;наличник 1.54.003;1.54.003;Нет
5336;наличник 1.54.004;1.54.004;Нет
5337;элемент 1.54.008;1.54.008;Нет
5338;элемент 1.54.006;1.54.006;Нет
5339;элемент 1.54.005;1.54.005;Нет
5340;элемент 1.54.007;1.54.007;Нет
5341;элемент 1.54.012;1.54.012;Нет
5342;элемент 1.54.011;1.54.011;Нет
5343;ствол 1.12.011;1.12.011;Нет
