IE_XML_ID;IE_NAME;IP_PROP142;IP_PROP157;IP_PROP160
4865;карниз;1.50.197;Нет;ВР002025291
4866;карниз;1.50.198;Нет;ВР002025290
4867;карниз;1.50.200;Нет;ВР002025307
4868;карниз;1.50.201;Нет;ВР002025337
4869;карниз;1.50.202;Нет;ВР002025339
4870;карниз;1.50.203;Нет;ВР002025341
4871;карниз;1.50.204;Нет;ВР002025428
4872;карниз;1.50.208;Нет;ВР002025426
4873;карниз;1.50.209;Нет;ВР000001058
4874;карниз;1.50.210;Нет;ВР000001077
4875;карниз;1.50.211;Нет;ВР000004385
4876;карниз;1.50.212;Нет;ВР000004386
4877;карниз;1.50.220;Нет;ВР000001281
4878;карниз;1.50.221;Нет;ВР000001338
4879;карниз;1.50.222;Нет;ВР000001612
4880;карниз;1.50.250;Нет;ВР000005486
4881;карниз;1.50.251;Нет;ВР000005602
4882;карниз;1.50.252;Нет;ВР000004035
4883;карниз;1.50.253;Нет;ВР000005501
4884;карниз;1.50.254;Нет;ВР000005595
4885;карниз;1.50.255;Нет;ВР000005644
4886;карниз;1.50.256;Нет;ВР000005750
4887;карниз;1.50.257;Нет;ВР000005752
4888;карниз;1.50.258;Нет;ВР000005754
4889;карниз;1.50.259;Нет;ВР000005756
4890;карниз;1.50.260;Нет;ВР000006884
4891;карниз;1.50.261;Нет;ВР001000006
4892;карниз;1.50.262;Нет;ВР001000028
4893;карниз;1.50.264;Нет;ВР001002926
4894;карниз;1.50.265;Нет;ВР001007508
4895;карниз;1.50.266;Нет;ВР001007509
4896;карниз;1.50.267;Нет;ВР001007510
4897;карниз;1.50.268;Нет;ВР001007511
4898;карниз;1.50.269;Нет;ВР001007512
4899;карниз;1.50.270;Нет;ВР001007513
4900;карниз;1.50.271;Нет;ВР002025312
4901;карниз;1.50.273;Нет;ВР002025512
4902;карниз FLEX;1.50.114;Да;ВР000005865
4903;карниз FLEX;1.50.115;Да;ВР000005846
4904;карниз FLEX;1.50.116;Да;ВР000005863
4905;карниз FLEX;1.50.117;Да;ВР000005856
4906;карниз FLEX;1.50.118;Да;ВР000005875
4907;карниз FLEX;1.50.119;Да;ВР000005873
4908;карниз FLEX;1.50.120;Да;ВР000005874
4909;карниз FLEX;1.50.121;Да;ВР000005853
4910;карниз FLEX;1.50.122;Да;ВР000005847
4911;карниз FLEX;1.50.100;Да;ВР000005843
4912;карниз FLEX;1.50.102;Да;ВР000005914
4913;карниз FLEX;1.50.103;Да;ВР000005908
4914;карниз FLEX;1.50.104;Да;ВР000005862
4915;карниз FLEX;1.50.105;Да;ВР000005897
4916;карниз FLEX;1.50.106;Да;ВР000006081
4917;карниз FLEX;1.50.107;Да;ВР000005909
4918;карниз FLEX;1.50.109;Да;ВР000005883
4919;карниз FLEX;1.50.110;Да;ВР000005887
4920;карниз FLEX;1.50.111;Да;ВР000005864
4921;карниз FLEX;1.50.112;Да;ВР000005861
4922;карниз FLEX;1.50.113;Да;ВР000005851
4923;карниз FLEX;1.50.123;Да;ВР000005872
4924;карниз FLEX;1.50.124;Да;ВР000005877
4925;карниз FLEX;1.50.125;Да;ВР000005878
4926;карниз FLEX;1.50.126;Да;ВР000005907
4927;карниз FLEX;1.50.127;Да;ВР000005882
4928;карниз FLEX;1.50.128;Да;ВР000005880
4929;карниз FLEX;1.50.129;Да;ВР000005913
4930;карниз FLEX;1.50.130;Да;ВР000005845
4931;карниз FLEX;1.50.131;Да;ВР000005854
4932;карниз FLEX;1.50.132;Да;ВР000005858
4933;карниз FLEX;1.50.133;Да;ВР000005855
4934;карниз FLEX;1.50.134;Да;ВР000005857
4935;карниз FLEX;1.50.135;Да;ВР000005871
4936;карниз FLEX;1.50.136;Да;ВР000005879
4937;карниз FLEX;1.50.137;Да;ВР000005876
4938;карниз FLEX;1.50.138;Да;ВР000005881
4939;карниз FLEX;1.50.139;Да;ВР000006252
4940;карниз FLEX;1.50.140;Да;ВР000005848
4941;карниз FLEX;1.50.141;Да;ВР000005911
4942;карниз FLEX;1.50.142;Да;ВР000005890
4943;карниз FLEX;1.50.143;Да;ВР000006083
4944;карниз FLEX;1.50.144;Да;ВР000005898
4945;карниз FLEX;1.50.145;Да;ВР000005891
4946;карниз FLEX;1.50.146;Да;ВР000005915
4947;карниз FLEX;1.50.147;Да;ВР000005892
4948;карниз FLEX;1.50.148;Да;ВР000006277
4949;карниз FLEX;1.50.149;Да;ВР001022450
4950;карниз FLEX;1.50.150;Да;ВР000005844
4951;карниз FLEX;1.50.151;Да;ВР001022119
4952;карниз FLEX;1.50.152;Да;ВР001022120
4953;карниз FLEX;1.50.153;Да;ВР001022121
4954;карниз FLEX;1.50.154;Да;ВР001022868
4955;карниз FLEX;1.50.155;Да;ВР001022867
4956;карниз FLEX;1.50.156;Да;ВР001022866
4957;карниз FLEX;1.50.157;Да;ВР001022865
4958;карниз FLEX;1.50.158;Да;ВР001022864
4959;карниз FLEX;1.50.159;Да;ВР001022863
4960;карниз FLEX;1.50.160;Да;ВР000005849
4961;карниз FLEX;1.50.162;Да;ВР000005884
4962;карниз FLEX;1.50.163;Да;ВР000005889
4963;карниз FLEX;1.50.164;Да;ВР000005886
4964;карниз FLEX;1.50.165;Да;ВР000005850
4965;карниз FLEX;1.50.166;Да;ВР000005888
4966;карниз FLEX;1.50.168;Да;ВР000005893
4967;карниз FLEX;1.50.169;Да;ВР000006092
4968;карниз FLEX;1.50.170;Да;ВР000005852
4969;карниз FLEX;1.50.171;Да;ВР001022862
4970;карниз FLEX;1.50.172;Да;ВР001022861
4971;карниз FLEX;1.50.173;Да;ВР001022860
4972;карниз FLEX;1.50.174;Да;ВР001022859
4973;карниз FLEX;1.50.175;Да;ВР000005868
4974;карниз FLEX;1.50.176;Да;ВР000005910
4975;карниз FLEX;1.50.177;Да;ВР000006276
4976;карниз FLEX;1.50.180;Да;ВР000005866
4977;карниз FLEX;1.50.181;Да;ВР001023419
4978;карниз FLEX;1.50.182;Да;ВР001023420
4979;карниз FLEX;1.50.183;Да;ВР001023421
4980;карниз FLEX;1.50.184;Да;ВР001023422
4981;карниз FLEX;1.50.185;Да;ВР001023423
4982;карниз FLEX;1.50.186;Да;ВР001023424
4983;карниз FLEX;1.50.187;Да;ВР001023425
4984;карниз FLEX;1.50.188;Да;ВР001023694
4985;карниз FLEX;1.50.190;Да;ВР001024051
4986;карниз FLEX;1.50.191;Да;ВР001024052
4987;карниз FLEX;1.50.192;Да;ВР002025146
4988;карниз FLEX;1.50.193;Да;ВР002025143
4989;карниз FLEX;1.50.194;Да;ВР002025138
4990;карниз FLEX;1.50.195;Да;ВР002025295
4991;карниз FLEX;1.50.197;Да;ВР002025292
4992;карниз FLEX;1.50.200;Да;ВР002025311
4993;карниз FLEX;1.50.202;Да;ВР002025340
4994;карниз FLEX;1.50.203;Да;ВР002025342
4995;карниз FLEX;1.50.209;Да;ВР000005859
4996;карниз FLEX;1.50.210;Да;ВР000005860
4997;карниз FLEX;1.50.220;Да;ВР000005867
4998;карниз FLEX;1.50.221;Да;ВР000005869
4999;карниз FLEX;1.50.222;Да;ВР000005870
5000;карниз FLEX;1.50.250;Да;ВР000005895
5001;карниз FLEX;1.50.251;Да;ВР000005900
5002;карниз FLEX;1.50.252;Да;ВР000005885
5003;карниз FLEX;1.50.253;Да;ВР000005896
5004;карниз FLEX;1.50.254;Да;ВР000005899
5005;карниз FLEX;1.50.255;Да;ВР000005901
5006;карниз FLEX;1.50.256;Да;ВР000005902
5007;карниз FLEX;1.50.257;Да;ВР000005903
5008;карниз FLEX;1.50.258;Да;ВР000005904
5009;карниз FLEX;1.50.259;Да;ВР000005905
5010;карниз FLEX;1.50.260;Да;ВР001002940
5011;карниз FLEX;1.50.261;Да;ВР001002929
5012;карниз FLEX;1.50.262;Да;ВР001002939
5013;карниз FLEX;1.50.264;Да;ВР001002938
5014;карниз FLEX;1.50.265;Да;ВР001008167
5015;карниз FLEX;1.50.266;Да;ВР001008165
5016;карниз FLEX;1.50.267;Да;ВР001008162
5017;карниз FLEX;1.50.268;Да;ВР001008163
5018;карниз FLEX;1.50.269;Да;ВР001008164
5019;карниз FLEX;1.50.270;Да;ВР001008166
5020;молдинг;1.51.311;Нет;ВР000001522
5021;молдинг;1.51.314;Нет;ВР000001642
5022;молдинг;1.51.327;Нет;ВР000004028
5023;молдинг;1.51.301;Нет;ВР000001059
5024;молдинг;1.51.305;Нет;ВР000001062
5025;молдинг;1.51.321;Нет;ВР000005725
5026;молдинг;1.51.400;Нет;ВР000005827
5027;молдинг;1.51.302;Нет;ВР000001060
5028;молдинг;1.51.303;Нет;ВР000001061
5029;молдинг;1.51.304;Нет;ВР000001167
5030;молдинг;1.51.306;Нет;ВР000001064
5031;молдинг;1.51.307;Нет;ВР000001065
5032;молдинг;1.51.324;Нет;ВР000002932
5033;молдинг;1.51.352;Нет;ВР000005503
5034;молдинг;1.51.325;Нет;ВР000002935
5035;молдинг;1.51.312;Нет;ВР000001595
5036;молдинг;1.51.332;Нет;ВР001023823
5037;молдинг;1.51.350;Нет;ВР000005488
5038;молдинг;1.51.326;Нет;ВР000004305
5039;молдинг;1.51.308;Нет;ВР000001175
5040;молдинг;1.51.309;Нет;ВР000001170
5041;молдинг;1.51.310;Нет;ВР000001183
5042;молдинг;1.51.313;Нет;ВР000004235
5043;молдинг;1.51.315;Нет;ВР000001942
5044;молдинг;1.51.316;Нет;ВР000002045
5045;молдинг;1.51.317;Нет;ВР000002067
5046;молдинг;1.51.318;Нет;ВР000002158
5047;молдинг;1.51.319;Нет;ВР000002566
5048;молдинг;1.51.320;Нет;ВР000002330
5049;молдинг;1.51.322;Нет;ВР001022869
5050;молдинг;1.51.328;Нет;ВР000005631
5051;молдинг;1.51.330;Нет;ВР000004389
5052;молдинг;1.51.333;Нет;ВР000004893
5053;молдинг;1.51.340;Нет;ВР000002481
5054;молдинг;1.51.341;Нет;ВР001007514
5055;молдинг;1.51.342;Нет;ВР001007515
5056;молдинг;1.51.343;Нет;ВР001007516
5057;молдинг;1.51.344;Нет;ВР001007518
5058;молдинг;1.51.351;Нет;ВР000005561
5059;молдинг;1.51.380;Нет;ВР000004027
5060;молдинг;1.51.401;Нет;ВР000005728
5061;молдинг;1.51.323;Нет;ВР001022870
5062;молдинг;1.51.339;Нет;ВР001023833
5063;молдинг;1.51.331;Нет;ВР001023821
5064;молдинг;1.51.336;Нет;ВР001023829
5065;молдинг;1.51.334;Нет;ВР001023825
5066;молдинг;1.51.335;Нет;ВР001023827
5067;молдинг;1.51.337;Нет;ВР001023831
5068;молдинг;1.51.348;Нет;ВР002025333
5069;молдинг;1.51.349;Нет;ВР002025335
5070;молдинг;1.51.329;Нет;ВР001023819
5071;молдинг;1.51.347;Нет;ВР002025135
5072;молдинг;1.51.355;Нет;ВР002025434
5073;молдинг;1.51.354;Нет;ВР002025432
5074;молдинг FLEX;1.51.311;Да;ВР000005927
5075;молдинг FLEX;1.51.314;Да;ВР000005928
5076;молдинг FLEX;1.51.327;Да;ВР000005938
5077;молдинг FLEX;1.51.301;Да;ВР000005917
5078;молдинг FLEX;1.51.305;Да;ВР000005916
5079;молдинг FLEX;1.51.321;Да;ВР000005947
5080;молдинг FLEX;1.51.400;Да;ВР000006106
5081;молдинг FLEX;1.51.302;Да;ВР000005918
5082;молдинг FLEX;1.51.303;Да;ВР000005919
5083;молдинг FLEX;1.51.304;Да;ВР000005921
5084;молдинг FLEX;1.51.306;Да;ВР000005924
5085;молдинг FLEX;1.51.307;Да;ВР000005920
5086;молдинг FLEX;1.51.324;Да;ВР000005936
5087;молдинг FLEX;1.51.352;Да;ВР000005945
5088;молдинг FLEX;1.51.325;Да;ВР000005941
5089;молдинг FLEX;1.51.312;Да;ВР000005926
5090;молдинг FLEX;1.51.332;Да;ВР001023824
5091;молдинг FLEX;1.51.350;Да;ВР000005943
5092;молдинг FLEX;1.51.326;Да;ВР000005940
5093;молдинг FLEX;1.51.308;Да;ВР000005922
5094;молдинг FLEX;1.51.309;Да;ВР000005923
5095;молдинг FLEX;1.51.310;Да;ВР000005925
5096;молдинг FLEX;1.51.313;Да;ВР000005939
5097;молдинг FLEX;1.51.315;Да;ВР000005929
5098;молдинг FLEX;1.51.316;Да;ВР000005930
5099;молдинг FLEX;1.51.317;Да;ВР000005931
5100;молдинг FLEX;1.51.318;Да;ВР000005932
5101;молдинг FLEX;1.51.319;Да;ВР000005937
5102;молдинг FLEX;1.51.320;Да;ВР000005933
5103;молдинг FLEX;1.51.322;Да;ВР001022872
5104;молдинг FLEX;1.51.328;Да;ВР000005946
5105;молдинг FLEX;1.51.330;Да;ВР000005951
5106;молдинг FLEX;1.51.333;Да;ВР000005942
5107;молдинг FLEX;1.51.340;Да;ВР000005934
5108;молдинг FLEX;1.51.341;Да;ВР001008158
5109;молдинг FLEX;1.51.342;Да;ВР001008159
5110;молдинг FLEX;1.51.343;Да;ВР001008161
5111;молдинг FLEX;1.51.344;Да;ВР001008160
5112;молдинг FLEX;1.51.351;Да;ВР000005944
5113;молдинг FLEX;1.51.380;Да;ВР000005935
5114;молдинг FLEX;1.51.401;Да;ВР000005948
5115;молдинг FLEX;1.51.323;Да;ВР001022871
5116;молдинг FLEX;1.51.339;Да;ВР001023834
5117;молдинг FLEX;1.51.331;Да;ВР001023822
5118;молдинг FLEX;1.51.336;Да;ВР001023830
5119;молдинг FLEX;1.51.334;Да;ВР001023826
5120;молдинг FLEX;1.51.335;Да;ВР001023828
5121;молдинг FLEX;1.51.337;Да;ВР001023832
5122;молдинг FLEX;1.51.348;Да;ВР002025334
5123;молдинг FLEX;1.51.349;Да;ВР002025336
5124;молдинг FLEX;1.51.329;Да;ВР001023820
5125;молдинг FLEX;1.51.347;Да;ВР002025136
5126;молдинг FLEX;1.51.355;Да;ВР002025435
5127;молдинг FLEX;1.51.354;Да;ВР002025433
5128;плинтус;1.53.102;Нет;ВР000004322
5129;плинтус;1.53.103;Нет;ВР000004323
5130;плинтус;1.53.104;Нет;ВР001005248
5131;плинтус;1.53.105;Нет;ВР001022003
5132;плинтус;1.53.106;Нет;ВР001022873
5133;плинтус;1.53.107;Нет;ВР001022874
5134;плинтус;1.53.109;Нет;ВР002025436
5135;плинтус;1.53.101;Нет;ВР000004321
5136;плинтус FLEX;1.53.102;Да;ВР000005960
5137;плинтус FLEX;1.53.103;Да;ВР000005961
5138;плинтус FLEX;1.53.104;Да;ВР001022004
5139;плинтус FLEX;1.53.105;Да;ВР001022005
5140;плинтус FLEX;1.53.106;Да;ВР001022876
5141;плинтус FLEX;1.53.107;Да;ВР001022875
5142;плинтус FLEX;1.53.109;Да;ВР002025437
5143;плинтус FLEX;1.53.101;Да;ВР000005959
5144;угловой элемент;1.52.326;Нет;ВР000004306
5145;угловой элемент;1.52.301;Нет;ВР000001080
5146;угловой элемент;1.52.302;Нет;ВР000001300
5147;угловой элемент;1.52.290;Нет;ВР000001732
5148;угловой элемент;1.52.293;Нет;ВР000001733
5149;угловой элемент;1.52.292;Нет;ВР000001755
5150;угловой элемент;1.52.288;Нет;ВР000005304
5151;угловой элемент;1.52.294;Нет;ВР000001643
5152;угловой элемент;1.52.291;Нет;ВР000001731
5153;угловой элемент;1.52.295;Нет;ВР000001734
5154;угловой элемент;1.52.328;Нет;ВР000005640
5155;угловой элемент;1.52.400;Нет;ВР000005828
5156;угловой элемент;1.52.289;Нет;ВР000005338
5157;угловой элемент;1.52.296;Нет;ВР000001774
5158;угловой элемент;1.52.297;Нет;ВР000005406
5159;угловой элемент;1.52.298;Нет;ВР000004320
5160;угловой элемент;1.52.300;Нет;ВР000005506
5161;угловой элемент;1.52.303;Нет;ВР000005507
5162;угловой элемент;1.52.308;Нет;ВР000001351
5163;угловой элемент;1.52.312;Нет;ВР000001679
5164;угловой элемент;1.52.313;Нет;ВР000004280
5165;угловой элемент;1.52.314;Нет;ВР000001775
5166;угловой элемент;1.52.318;Нет;ВР000004383
5167;кронштейн;1.19.001;Нет;ВР000001447
5168;кронштейн;1.19.137;Нет;ВР000001828
5169;кронштейн;1.19.002;Нет;ВР000001352
5170;кронштейн;1.19.005;Нет;ВР000001928
5171;кронштейн;1.19.003;Нет;ВР000001450
5172;кронштейн;1.19.004;Нет;ВР000001866
5173;кронштейн;1.19.006;Нет;ВР002025513
5174;розетка;1.56.017;Нет;ВР000001180
5175;розетка;1.56.001;Нет;ВР000005505
5176;розетка;1.56.002;Нет;ВР001023635
5177;розетка;1.56.004;Нет;ВР001023637
5178;розетка;1.56.007;Нет;ВР001023640
5179;розетка;1.56.013;Нет;ВР000001069
5180;розетка;1.56.014;Нет;ВР000001070
5181;розетка;1.56.015;Нет;ВР000001071
5182;розетка;1.56.016;Нет;ВР000001075
5183;розетка;1.56.018;Нет;ВР000004236
5184;розетка;1.56.019;Нет;ВР000001773
5185;розетка;1.56.020;Нет;ВР000005129
5186;розетка;1.56.022;Нет;ВР000001482
5187;розетка;1.56.023;Нет;ВР000001294
5188;розетка;1.56.024;Нет;ВР000001483
5189;розетка;1.56.025;Нет;ВР000001295
5190;розетка;1.56.005;Нет;ВР001023638
5191;розетка;1.56.010;Нет;ВР001023642
5192;розетка;1.56.028;Нет;ВР000004029
5193;розетка;1.56.029;Нет;ВР000004030
5194;розетка;1.56.030;Нет;ВР000002943
5195;розетка;1.56.003;Нет;ВР001023636
5196;розетка;1.56.031;Нет;ВР000002928
5197;розетка;1.56.021;Нет;ВР000001273
5198;розетка;1.56.026;Нет;ВР000001179
5199;розетка;1.56.006;Нет;ВР001023639
5200;розетка;1.56.009;Нет;ВР001023641
5201;розетка;1.56.032;Нет;ВР001024045
5202;розетка;1.56.011;Нет;ВР001024042
5203;розетка;1.56.037;Нет;ВР002025332
5204;розетка;1.56.034;Нет;ВР002025309
5205;розетка;1.56.033;Нет;ВР002025286
5206;розетка;1.56.038;Нет;ВР002025331
5207;розетка;1.56.012;Нет;ВР001024043
5208;розетка;1.56.027;Нет;ВР001024044
5209;розетка;1.56.039;Нет;ВР002025330
5210;розетка;1.56.035;Нет;ВР002025310
5211;розетка;1.56.042;Нет;ВР002025488
5212;орнамент;1.60.114;Нет;ВР000001839
5213;орнамент;1.60.014;Нет;ВР000001838
5214;орнамент;1.60.011;Нет;ВР000001660
5215;орнамент;1.60.111;Нет;ВР000001661
5216;орнамент;1.60.007;Нет;ВР000001814
5217;орнамент;1.60.005;Нет;ВР000001826
5218;орнамент;1.60.012;Нет;ВР000001840
5219;орнамент;1.60.008;Нет;ВР000001754
5220;орнамент;1.60.010;Нет;ВР000001816
5221;орнамент;1.60.002;Нет;ВР000001359
5222;орнамент;1.60.003;Нет;ВР000001984
5223;орнамент;1.60.004;Нет;ВР000001985
5224;орнамент;1.60.006;Нет;ВР000001616
5225;орнамент;1.60.009;Нет;ВР000001813
5226;орнамент;1.60.015;Нет;ВР000002573
5227;орнамент;1.60.017;Нет;ВР000002465
5228;орнамент;1.60.018;Нет;ВР000002574
5229;орнамент;1.60.019;Нет;ВР000002575
5230;орнамент;1.60.108;Нет;ВР000001756
5231;орнамент;1.60.109;Нет;ВР000001815
5232;орнамент;1.60.110;Нет;ВР000001817
5233;орнамент;1.60.001;Нет;ВР000001358
5234;кессон;1.57.002;Нет;ВР001022065
5235;кессон;1.57.003;Нет;ВР001022066
5236;кессон;1.57.001;Нет;ВР000005512
5237;кессон;1.57.004;Нет;ВР001022067
5238;купол;1.58.001;Нет;ВР000004391
5239;капитель;1.11.001;Нет;ВР000004174
5240;капитель;1.11.010;Нет;ВР001021828
5241;капитель;1.11.003;Нет;ВР000001977
5242;капитель;1.11.002;Нет;ВР000001288
5243;капитель;1.11.004;Нет;ВР000005449
5244;капитель;1.11.005;Нет;ВР001003797
5245;капитель;1.11.006;Нет;ВР001003798
5246;капитель;1.11.008;Нет;ВР001021826
5247;капитель;1.11.009;Нет;ВР001021827
5248;капитель;1.15.002;Нет;ВР000001227
5249;капитель;1.15.003;Нет;ВР000001871
5250;капитель;1.15.004;Нет;ВР001002928
5251;капитель;1.15.005;Нет;ВР000004376
5252;капитель;1.15.006;Нет;ВР001000031
5253;капитель;1.15.008;Нет;ВР001005249
5254;капитель;1.15.001;Нет;ВР000001187
5255;капитель;1.15.009;Нет;ВР001005243
5256;капитель;1.15.010;Нет;ВР001005247
5257;капитель;1.21.003;Нет;ВР000001301
5258;капитель;1.21.001;Нет;ВР000001181
5259;капитель;1.21.002;Нет;ВР000001178
5260;капитель;1.21.004;Нет;ВР000001444
5261;капитель;1.21.005;Нет;ВР000002089
5262;капитель;1.21.006;Нет;ВР000001927
5263;капитель;1.21.007;Нет;ВР000001389
5264;ствол;1.12.020;Нет;ВР000005788
5265;ствол;1.12.010;Нет;ВР000004146
5266;ствол;1.12.030;Нет;ВР000002050
5267;ствол;1.12.050;Нет;ВР001003796
5268;ствол;1.12.060;Нет;ВР001021829
5269;ствол;1.12.061;Нет;ВР001021830
5270;ствол;1.12.080;Нет;ВР001021833
5271;ствол;1.12.081;Нет;ВР001021834
5272;ствол;1.12.070;Нет;ВР001021831
5273;ствол;1.12.071;Нет;ВР001021832
5274;ствол;1.16.080;Нет;ВР001005244
5275;ствол;1.16.081;Нет;ВР001005245
5276;ствол;1.16.030;Нет;ВР000002066
5277;ствол;1.16.070;Нет;ВР001005241
5278;ствол;1.16.050;Нет;ВР000004381
5279;ствол;1.16.060;Нет;ВР001005250
5280;ствол;1.16.071;Нет;ВР001005242
5281;ствол;1.16.010;Нет;ВР000001188
5282;ствол;1.16.011;Нет;
5283;ствол;1.16.020;Нет;ВР000004390
5284;ствол;1.16.061;Нет;ВР001005251
5285;ствол;1.22.010;Нет;ВР000001184
5286;ствол;1.22.020;Нет;ВР000001484
5287;ствол;1.22.030;Нет;ВР000001287
5288;ствол;1.22.200;Нет;ВР000004307
5289;ствол;1.22.040;Нет;ВР000001446
5290;кольцо;1.11.100;Нет;ВР000002416
5291;кольцо;1.11.200;Нет;ВР000002396
5292;кольцо;1.11.300;Нет;ВР000005433
5293;кольцо;1.15.100;Нет;ВР000002417
5294;кольцо;1.15.200;Нет;ВР000002408
5295;кольцо;1.15.300;Нет;ВР001003054
5296;база;1.13.900;Нет;ВР001021837
5297;база;1.13.300;Нет;ВР000002088
5298;база;1.13.400;Нет;ВР000002051
5299;база;1.13.800;Нет;ВР001021836
5300;база;1.13.500;Нет;ВР001003799
5301;база;1.13.100;Нет;ВР000001305
5302;база;1.13.200;Нет;ВР000001289
5303;база;1.13.700;Нет;ВР001021835
5304;база;1.17.900;Нет;ВР001005246
5305;база;1.17.300;Нет;ВР000002065
5306;база;1.17.400;Нет;ВР000002077
5307;база;1.17.100;Нет;ВР000001186
5308;база;1.17.800;Нет;ВР001005240
5309;база;1.17.500;Нет;ВР000004377
5310;база;1.17.600;Нет;ВР000004378
5311;база;1.17.700;Нет;ВР001005252
5312;база;1.17.200;Нет;ВР000001291
5313;база;1.23.100;Нет;ВР000001185
5314;база;1.23.200;Нет;ВР000001225
5315;база;1.23.300;Нет;ВР000001286
5316;база;1.23.400;Нет;ВР000001445
5317;база;1.23.500;Нет;ВР000002096
5318;пьедестал;1.14.001;Нет;ВР001021839
5319;пьедестал;1.14.002;Нет;ВР001021840
5320;пьедестал;1.14.003;Нет;ВР001021841
5321;пьедестал;1.18.001;Нет;ВР001005254
5322;пьедестал;1.18.002;Нет;ВР001005255
